DATAFLOW,FREQ,REF_AREA,INDICATOR,GENDER,AGE_NOCLASS,MARITAL_STATUS,CITIZENSHIP,AREA_CONTRY_CITIZEN,USUAL_RESID_1Y,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_INDICATOR,NOTE_GENDER,NOTE_AGE_NOCLASS,NOTE_MARITAL_STATUS,NOTE_CITIZENSHIP,NOTE_AREA_CONTRY_CITIZEN,NOTE_USUAL_RESID_1Y,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y90,ALL,TOTAL,ALL,ALL,2022,73,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y90,ALL,TOTAL,ALL,ALL,2023,71,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y90,ALL,TOTAL,ALL,ALL,2024,80,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y91,ALL,ITL,ALL,ALL,2021,56,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y91,ALL,ITL,ALL,ALL,2022,55,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y91,ALL,ITL,ALL,ALL,2023,58,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y91,ALL,ITL,ALL,ALL,2024,62,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y91,ALL,TOTAL,ALL,ALL,2021,56,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y91,ALL,TOTAL,ALL,ALL,2022,55,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y91,ALL,TOTAL,ALL,ALL,2023,58,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y91,ALL,TOTAL,ALL,ALL,2024,62,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y92,ALL,ITL,ALL,ALL,2021,45,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y92,ALL,ITL,ALL,ALL,2022,44,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y92,ALL,ITL,ALL,ALL,2023,47,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y92,ALL,ITL,ALL,ALL,2024,48,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y92,ALL,TOTAL,ALL,ALL,2021,45,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y92,ALL,TOTAL,ALL,ALL,2022,44,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y92,ALL,TOTAL,ALL,ALL,2023,47,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y92,ALL,TOTAL,ALL,ALL,2024,48,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y93,ALL,ITL,ALL,ALL,2021,29,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y93,ALL,ITL,ALL,ALL,2022,37,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y93,ALL,ITL,ALL,ALL,2023,35,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y93,ALL,ITL,ALL,ALL,2024,42,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y93,ALL,TOTAL,ALL,ALL,2021,29,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y93,ALL,TOTAL,ALL,ALL,2022,37,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y93,ALL,TOTAL,ALL,ALL,2023,35,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y93,ALL,TOTAL,ALL,ALL,2024,42,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y94,ALL,ITL,ALL,ALL,2021,31,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y94,ALL,ITL,ALL,ALL,2022,21,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y94,ALL,ITL,ALL,ALL,2023,23,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y94,ALL,ITL,ALL,ALL,2024,29,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y94,ALL,TOTAL,ALL,ALL,2021,31,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y94,ALL,TOTAL,ALL,ALL,2022,21,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y94,ALL,TOTAL,ALL,ALL,2023,23,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y94,ALL,TOTAL,ALL,ALL,2024,29,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y95,ALL,ITL,ALL,ALL,2021,22,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y95,ALL,ITL,ALL,ALL,2022,21,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y95,ALL,ITL,ALL,ALL,2023,16,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y95,ALL,ITL,ALL,ALL,2024,18,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y95,ALL,TOTAL,ALL,ALL,2021,22,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y95,ALL,TOTAL,ALL,ALL,2022,21,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y95,ALL,TOTAL,ALL,ALL,2023,16,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y95,ALL,TOTAL,ALL,ALL,2024,18,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y96,ALL,ITL,ALL,ALL,2021,14,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y96,ALL,ITL,ALL,ALL,2022,11,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y96,ALL,ITL,ALL,ALL,2023,15,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y96,ALL,ITL,ALL,ALL,2024,12,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y96,ALL,TOTAL,ALL,ALL,2021,14,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y96,ALL,TOTAL,ALL,ALL,2022,11,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y96,ALL,TOTAL,ALL,ALL,2023,15,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y96,ALL,TOTAL,ALL,ALL,2024,12,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y97,ALL,ITL,ALL,ALL,2021,14,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y97,ALL,ITL,ALL,ALL,2022,11,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y97,ALL,ITL,ALL,ALL,2023,5,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y97,ALL,ITL,ALL,ALL,2024,14,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y97,ALL,TOTAL,ALL,ALL,2021,14,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y97,ALL,TOTAL,ALL,ALL,2022,11,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y97,ALL,TOTAL,ALL,ALL,2023,5,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y97,ALL,TOTAL,ALL,ALL,2024,14,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y98,ALL,ITL,ALL,ALL,2021,5,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y98,ALL,ITL,ALL,ALL,2022,7,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y98,ALL,ITL,ALL,ALL,2023,10,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y98,ALL,ITL,ALL,ALL,2024,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y98,ALL,TOTAL,ALL,ALL,2021,5,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y98,ALL,TOTAL,ALL,ALL,2022,7,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y98,ALL,TOTAL,ALL,ALL,2023,10,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y98,ALL,TOTAL,ALL,ALL,2024,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y99,ALL,ITL,ALL,ALL,2021,5,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y99,ALL,ITL,ALL,ALL,2022,5,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y99,ALL,ITL,ALL,ALL,2023,4,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y99,ALL,ITL,ALL,ALL,2024,8,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y99,ALL,TOTAL,ALL,ALL,2021,5,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y99,ALL,TOTAL,ALL,ALL,2022,5,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y99,ALL,TOTAL,ALL,ALL,2023,4,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,F,Y99,ALL,TOTAL,ALL,ALL,2024,8,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,FRGAPO,ALL,ALL,2018,198,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,FRGAPO,ALL,ALL,2019,216,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,FRGAPO,ALL,ALL,2020,233,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,FRGAPO,ALL,ALL,2021,222,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,FRGAPO,ALL,ALL,2022,256,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,FRGAPO,ALL,ALL,2023,267,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,FRGAPO,ALL,ALL,2024,302,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,ITL,ALL,ALL,2018,25984,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,ITL,ALL,ALL,2019,25819,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,ITL,ALL,ALL,2020,25564,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,ITL,ALL,ALL,2021,25750,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,ITL,ALL,ALL,2022,25630,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,ITL,ALL,ALL,2023,25608,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,ITL,ALL,ALL,2024,25625,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2018,26182,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2019,26035,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2020,25797,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2021,25972,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2022,25886,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2023,25875,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2024,25927,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,ITL,ALL,ALL,2018,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,ITL,ALL,ALL,2020,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,ITL,ALL,ALL,2021,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,ITL,ALL,ALL,2022,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,ITL,ALL,ALL,2023,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,ITL,ALL,ALL,2024,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2018,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2020,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2021,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2022,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2023,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2024,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,FRGAPO,ALL,ALL,2021,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,FRGAPO,ALL,ALL,2022,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,FRGAPO,ALL,ALL,2023,5,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,FRGAPO,ALL,ALL,2024,4,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,ITL,ALL,ALL,2021,220,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,ITL,ALL,ALL,2022,260,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,ITL,ALL,ALL,2023,252,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,ITL,ALL,ALL,2024,198,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,TOTAL,ALL,ALL,2021,222,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,TOTAL,ALL,ALL,2022,262,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,TOTAL,ALL,ALL,2023,257,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y0,ALL,TOTAL,ALL,ALL,2024,202,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,FRGAPO,ALL,ALL,2021,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,FRGAPO,ALL,ALL,2022,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,FRGAPO,ALL,ALL,2023,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,FRGAPO,ALL,ALL,2024,6,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,ITL,ALL,ALL,2021,252,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,ITL,ALL,ALL,2022,222,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,ITL,ALL,ALL,2023,264,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,ITL,ALL,ALL,2024,259,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,TOTAL,ALL,ALL,2021,255,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,TOTAL,ALL,ALL,2022,225,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,TOTAL,ALL,ALL,2023,266,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y1,ALL,TOTAL,ALL,ALL,2024,265,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y10,ALL,FRGAPO,ALL,ALL,2021,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y10,ALL,FRGAPO,ALL,ALL,2022,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y10,ALL,FRGAPO,ALL,ALL,2024,5,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y10,ALL,ITL,ALL,ALL,2021,288,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y10,ALL,ITL,ALL,ALL,2022,307,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082006,RESPOP_AV,M,Y10,ALL,ITL,ALL,ALL,2023,278,,,,,,SETA_FILTER,,,,,,,,
