territorio,anno,tavola,genere,eta,eta_anni,cittadinanza,titolo_studio,condizione,valore
082053,2023,lavoro,M,Y15-24,,TOTAL,ALL,24,92.11700754974414
082053,2024,lavoro,M,Y15-24,,TOTAL,ALL,24,140.74624382720089
082053,2018,lavoro,M,Y15-24,,TOTAL,ALL,4,238.0
082053,2019,lavoro,M,Y15-24,,TOTAL,ALL,4,294.0
082053,2021,lavoro,M,Y15-24,,TOTAL,ALL,4,495.315432309905
082053,2022,lavoro,M,Y15-24,,TOTAL,ALL,4,364.763862624922
082053,2023,lavoro,M,Y15-24,,TOTAL,ALL,4,491.47085104642014
082053,2024,lavoro,M,Y15-24,,TOTAL,ALL,4,479.7013201052901
082053,2018,lavoro,M,Y15-24,,TOTAL,ALL,5,19900.0
082053,2019,lavoro,M,Y15-24,,TOTAL,ALL,5,20288.0
082053,2021,lavoro,M,Y15-24,,TOTAL,ALL,5,20859.1687430818
082053,2022,lavoro,M,Y15-24,,TOTAL,ALL,5,20988.2510345427
082053,2023,lavoro,M,Y15-24,,TOTAL,ALL,5,20962.64860884603
082053,2024,lavoro,M,Y15-24,,TOTAL,ALL,5,20548.572599381747
082053,2018,lavoro,M,Y15-24,,TOTAL,ALL,7,4435.0
082053,2019,lavoro,M,Y15-24,,TOTAL,ALL,7,3660.0
082053,2021,lavoro,M,Y15-24,,TOTAL,ALL,7,4138.47267299021
082053,2022,lavoro,M,Y15-24,,TOTAL,ALL,7,3788.63495453326
082053,2023,lavoro,M,Y15-24,,TOTAL,ALL,7,3849.523048791044
082053,2024,lavoro,M,Y15-24,,TOTAL,ALL,7,4301.81558850187
082053,2018,lavoro,M,Y15-24,,TOTAL,ALL,99,36460.0
082053,2019,lavoro,M,Y15-24,,TOTAL,ALL,99,35853.0
082053,2021,lavoro,M,Y15-24,,TOTAL,ALL,99,34400.0
082053,2022,lavoro,M,Y15-24,,TOTAL,ALL,99,34257.0
082053,2023,lavoro,M,Y15-24,,TOTAL,ALL,99,34389.0
082053,2024,lavoro,M,Y15-24,,TOTAL,ALL,99,34363.0
082053,2018,lavoro,M,Y25-49,,TOTAL,ALL,1,63068.0
082053,2019,lavoro,M,Y25-49,,TOTAL,ALL,1,62555.0
082053,2021,lavoro,M,Y25-49,,TOTAL,ALL,1,63179.0
082053,2022,lavoro,M,Y25-49,,TOTAL,ALL,1,62794.0
082053,2023,lavoro,M,Y25-49,,TOTAL,ALL,1,63182.0
082053,2024,lavoro,M,Y25-49,,TOTAL,ALL,1,63790.0
082053,2018,lavoro,M,Y25-49,,TOTAL,ALL,12,25966.0
082053,2019,lavoro,M,Y25-49,,TOTAL,ALL,12,23669.0
082053,2021,lavoro,M,Y25-49,,TOTAL,ALL,12,13384.6544933265
082053,2022,lavoro,M,Y25-49,,TOTAL,ALL,12,12817.6937729322
082053,2023,lavoro,M,Y25-49,,TOTAL,ALL,12,11164.2498776473
082053,2024,lavoro,M,Y25-49,,TOTAL,ALL,12,9674.654547920443
082053,2018,lavoro,M,Y25-49,,TOTAL,ALL,22,89034.0
082053,2019,lavoro,M,Y25-49,,TOTAL,ALL,22,86224.0
082053,2021,lavoro,M,Y25-49,,TOTAL,ALL,22,76563.6544933265
082053,2022,lavoro,M,Y25-49,,TOTAL,ALL,22,75611.6937729322
082053,2023,lavoro,M,Y25-49,,TOTAL,ALL,22,74346.24987764731
082053,2024,lavoro,M,Y25-49,,TOTAL,ALL,22,73464.65454792045
082053,2018,lavoro,M,Y25-49,,TOTAL,ALL,23,16339.0
082053,2019,lavoro,M,Y25-49,,TOTAL,ALL,23,16234.0
082053,2021,lavoro,M,Y25-49,,TOTAL,ALL,23,20513.3455066735
082053,2022,lavoro,M,Y25-49,,TOTAL,ALL,23,19559.3062270678
082053,2023,lavoro,M,Y25-49,,TOTAL,ALL,23,19421.7501223527
082053,2024,lavoro,M,Y25-49,,TOTAL,ALL,23,18861.34545207955
082053,2018,lavoro,M,Y25-49,,TOTAL,ALL,24,1166.0
082053,2019,lavoro,M,Y25-49,,TOTAL,ALL,24,1285.0
082053,2021,lavoro,M,Y25-49,,TOTAL,ALL,24,1220.50972858031
082053,2022,lavoro,M,Y25-49,,TOTAL,ALL,24,1234.56035620871
082053,2023,lavoro,M,Y25-49,,TOTAL,ALL,24,1330.9807358909063
082053,2024,lavoro,M,Y25-49,,TOTAL,ALL,24,1584.1752102455007
082053,2018,lavoro,M,Y25-49,,TOTAL,ALL,4,1941.0
082053,2019,lavoro,M,Y25-49,,TOTAL,ALL,4,2075.0
082053,2021,lavoro,M,Y25-49,,TOTAL,ALL,4,3615.65242887837
082053,2022,lavoro,M,Y25-49,,TOTAL,ALL,4,3254.04648561827
082053,2023,lavoro,M,Y25-49,,TOTAL,ALL,4,3787.612850061092
082053,2024,lavoro,M,Y25-49,,TOTAL,ALL,4,3198.6265943951503
082053,2018,lavoro,M,Y25-49,,TOTAL,ALL,5,2937.0
082053,2019,lavoro,M,Y25-49,,TOTAL,ALL,5,2796.0
082053,2021,lavoro,M,Y25-49,,TOTAL,ALL,5,3101.36676040865
082053,2022,lavoro,M,Y25-49,,TOTAL,ALL,5,3102.10742942942
082053,2023,lavoro,M,Y25-49,,TOTAL,ALL,5,2629.433880435781
082053,2024,lavoro,M,Y25-49,,TOTAL,ALL,5,2569.6532978361324
082053,2018,lavoro,M,Y25-49,,TOTAL,ALL,7,10295.0
082053,2019,lavoro,M,Y25-49,,TOTAL,ALL,7,10078.0
082053,2021,lavoro,M,Y25-49,,TOTAL,ALL,7,12575.8165888062
082053,2022,lavoro,M,Y25-49,,TOTAL,ALL,7,11968.5919558114
082053,2023,lavoro,M,Y25-49,,TOTAL,ALL,7,11673.72265596492
082053,2024,lavoro,M,Y25-49,,TOTAL,ALL,7,11508.890349602769
082053,2018,lavoro,M,Y25-49,,TOTAL,ALL,99,105373.0
082053,2019,lavoro,M,Y25-49,,TOTAL,ALL,99,102458.0
082053,2020,lavoro,M,Y25-49,,TOTAL,ALL,99,97965.0
082053,2021,lavoro,M,Y25-49,,TOTAL,ALL,99,97077.0
082053,2022,lavoro,M,Y25-49,,TOTAL,ALL,99,95171.0
082053,2023,lavoro,M,Y25-49,,TOTAL,ALL,99,93768.0
082053,2024,lavoro,M,Y25-49,,TOTAL,ALL,99,92326.0
082053,2018,lavoro,M,Y50-64,,TOTAL,ALL,1,41877.0
082053,2019,lavoro,M,Y50-64,,TOTAL,ALL,1,42323.0
082053,2021,lavoro,M,Y50-64,,TOTAL,ALL,1,44032.0
082053,2022,lavoro,M,Y50-64,,TOTAL,ALL,1,44470.0
082053,2023,lavoro,M,Y50-64,,TOTAL,ALL,1,45356.0
082053,2024,lavoro,M,Y50-64,,TOTAL,ALL,1,46867.0
082053,2018,lavoro,M,Y50-64,,TOTAL,ALL,12,10185.0
082053,2019,lavoro,M,Y50-64,,TOTAL,ALL,12,9705.0
082053,2021,lavoro,M,Y50-64,,TOTAL,ALL,12,5657.72283872997
082053,2022,lavoro,M,Y50-64,,TOTAL,ALL,12,5647.13785047767
082053,2023,lavoro,M,Y50-64,,TOTAL,ALL,12,5019.940530893971
082053,2024,lavoro,M,Y50-64,,TOTAL,ALL,12,4498.982124973718
082053,2018,lavoro,M,Y50-64,,TOTAL,ALL,22,52062.0
082053,2019,lavoro,M,Y50-64,,TOTAL,ALL,22,52028.0
082053,2021,lavoro,M,Y50-64,,TOTAL,ALL,22,49689.72283873
082053,2022,lavoro,M,Y50-64,,TOTAL,ALL,22,50117.1378504777
082053,2023,lavoro,M,Y50-64,,TOTAL,ALL,22,50375.94053089397
082053,2024,lavoro,M,Y50-64,,TOTAL,ALL,22,51365.98212497372
082053,2018,lavoro,M,Y50-64,,TOTAL,ALL,23,13552.0
082053,2019,lavoro,M,Y50-64,,TOTAL,ALL,23,13959.0
082053,2021,lavoro,M,Y50-64,,TOTAL,ALL,23,17055.27716127
082053,2022,lavoro,M,Y50-64,,TOTAL,ALL,23,16920.8621495223
082053,2023,lavoro,M,Y50-64,,TOTAL,ALL,23,16863.059469106025
082053,2024,lavoro,M,Y50-64,,TOTAL,ALL,23,16337.017875026282
082053,2018,lavoro,M,Y50-64,,TOTAL,ALL,24,5081.0
082053,2019,lavoro,M,Y50-64,,TOTAL,ALL,24,5288.0
082053,2021,lavoro,M,Y50-64,,TOTAL,ALL,24,4885.01091643187
082053,2022,lavoro,M,Y50-64,,TOTAL,ALL,24,4349.66560828657
082053,2023,lavoro,M,Y50-64,,TOTAL,ALL,24,4168.748818615515
082053,2024,lavoro,M,Y50-64,,TOTAL,ALL,24,4129.166260631349
082053,2018,lavoro,M,Y50-64,,TOTAL,ALL,4,1656.0
082053,2019,lavoro,M,Y50-64,,TOTAL,ALL,4,1793.0
082053,2021,lavoro,M,Y50-64,,TOTAL,ALL,4,3226.90059448039
082053,2022,lavoro,M,Y50-64,,TOTAL,ALL,4,3154.47348455451
082053,2023,lavoro,M,Y50-64,,TOTAL,ALL,4,3682.036698905992
082053,2024,lavoro,M,Y50-64,,TOTAL,ALL,4,3232.492654566851
082053,2018,lavoro,M,Y50-64,,TOTAL,ALL,5,25.0
082053,2019,lavoro,M,Y50-64,,TOTAL,ALL,5,24.0
082053,2021,lavoro,M,Y50-64,,TOTAL,ALL,5,57.7009849623143
082053,2022,lavoro,M,Y50-64,,TOTAL,ALL,5,79.6016249007568
082053,2023,lavoro,M,Y50-64,,TOTAL,ALL,5,60.14655518262269
082053,2024,lavoro,M,Y50-64,,TOTAL,ALL,5,94.85680074939688
082053,2018,lavoro,M,Y50-64,,TOTAL,ALL,7,6790.0
082053,2019,lavoro,M,Y50-64,,TOTAL,ALL,7,6854.0
082053,2021,lavoro,M,Y50-64,,TOTAL,ALL,7,8885.66466539545
082053,2022,lavoro,M,Y50-64,,TOTAL,ALL,7,9337.12143178049
082053,2023,lavoro,M,Y50-64,,TOTAL,ALL,7,8952.127396401896
082053,2024,lavoro,M,Y50-64,,TOTAL,ALL,7,8880.502159078686
082053,2018,lavoro,M,Y50-64,,TOTAL,ALL,99,65614.0
082053,2019,lavoro,M,Y50-64,,TOTAL,ALL,99,65987.0
082053,2020,lavoro,M,Y50-64,,TOTAL,ALL,99,65437.0
082053,2021,lavoro,M,Y50-64,,TOTAL,ALL,99,66745.0
082053,2022,lavoro,M,Y50-64,,TOTAL,ALL,99,67038.0
082053,2023,lavoro,M,Y50-64,,TOTAL,ALL,99,67239.0
082053,2024,lavoro,M,Y50-64,,TOTAL,ALL,99,67703.0
082053,2018,lavoro,T,Y_GE15,,TOTAL,ALL,1,188751.0
082053,2019,lavoro,T,Y_GE15,,TOTAL,ALL,1,189945.0
082053,2021,lavoro,T,Y_GE15,,TOTAL,ALL,1,196014.0
082053,2022,lavoro,T,Y_GE15,,TOTAL,ALL,1,198369.0
082053,2023,lavoro,T,Y_GE15,,TOTAL,ALL,1,202268.0
082053,2024,lavoro,T,Y_GE15,,TOTAL,ALL,1,208044.0
082053,2018,lavoro,T,Y_GE15,,TOTAL,ALL,12,80079.0
082053,2019,lavoro,T,Y_GE15,,TOTAL,ALL,12,75214.0
082053,2021,lavoro,T,Y_GE15,,TOTAL,ALL,12,39805.3546101454
082053,2022,lavoro,T,Y_GE15,,TOTAL,ALL,12,39705.2466591938
082053,2023,lavoro,T,Y_GE15,,TOTAL,ALL,12,35527.779090342905
082053,2024,lavoro,T,Y_GE15,,TOTAL,ALL,12,31014.41075100473
082053,2018,lavoro,T,Y_GE15,,TOTAL,ALL,22,268830.0
082053,2019,lavoro,T,Y_GE15,,TOTAL,ALL,22,265159.0
082053,2021,lavoro,T,Y_GE15,,TOTAL,ALL,22,235819.354610145
082053,2022,lavoro,T,Y_GE15,,TOTAL,ALL,22,238074.246659194
082053,2023,lavoro,T,Y_GE15,,TOTAL,ALL,22,237795.7790903429
082053,2024,lavoro,T,Y_GE15,,TOTAL,ALL,22,239058.41075100476
082053,2018,lavoro,T,Y_GE15,,TOTAL,ALL,23,290515.0
082053,2019,lavoro,T,Y_GE15,,TOTAL,ALL,23,290622.0
082053,2021,lavoro,T,Y_GE15,,TOTAL,ALL,23,310497.645389855
082053,2022,lavoro,T,Y_GE15,,TOTAL,ALL,23,306823.753340806
082053,2023,lavoro,T,Y_GE15,,TOTAL,ALL,23,306727.22090965713
082053,2024,lavoro,T,Y_GE15,,TOTAL,ALL,23,305737.5892489953
082053,2018,lavoro,T,Y_GE15,,TOTAL,ALL,24,96037.0
082053,2019,lavoro,T,Y_GE15,,TOTAL,ALL,24,95451.0
082053,2021,lavoro,T,Y_GE15,,TOTAL,ALL,24,98817.8018637237
082053,2022,lavoro,T,Y_GE15,,TOTAL,ALL,24,97108.7729007635
082053,2023,lavoro,T,Y_GE15,,TOTAL,ALL,24,96951.88589803164
082053,2024,lavoro,T,Y_GE15,,TOTAL,ALL,24,100229.38768800568
082053,2018,lavoro,T,Y_GE15,,TOTAL,ALL,4,97558.0
082053,2019,lavoro,T,Y_GE15,,TOTAL,ALL,4,99162.0
082053,2021,lavoro,T,Y_GE15,,TOTAL,ALL,4,107047.827727239
082053,2022,lavoro,T,Y_GE15,,TOTAL,ALL,4,102854.024292459
082053,2023,lavoro,T,Y_GE15,,TOTAL,ALL,4,104983.36918142853
082053,2024,lavoro,T,Y_GE15,,TOTAL,ALL,4,102129.50683457246
082053,2018,lavoro,T,Y_GE15,,TOTAL,ALL,5,47273.0
082053,2019,lavoro,T,Y_GE15,,TOTAL,ALL,5,48072.0
082053,2021,lavoro,T,Y_GE15,,TOTAL,ALL,5,50002.8813752187
082053,2022,lavoro,T,Y_GE15,,TOTAL,ALL,5,50412.8015907307
082053,2023,lavoro,T,Y_GE15,,TOTAL,ALL,5,49166.2573108281
082053,2024,lavoro,T,Y_GE15,,TOTAL,ALL,5,48833.99411847752
082053,2018,lavoro,T,Y_GE15,,TOTAL,ALL,7,49647.0
082053,2019,lavoro,T,Y_GE15,,TOTAL,ALL,7,47937.0
082053,2021,lavoro,T,Y_GE15,,TOTAL,ALL,7,54629.1344236736
082053,2022,lavoro,T,Y_GE15,,TOTAL,ALL,7,56448.1545568526
082053,2023,lavoro,T,Y_GE15,,TOTAL,ALL,7,55625.70851936885
082053,2024,lavoro,T,Y_GE15,,TOTAL,ALL,7,54544.70060793961
082053,2018,lavoro,T,Y_GE15,,TOTAL,ALL,99,559345.0
082053,2019,lavoro,T,Y_GE15,,TOTAL,ALL,99,555781.0
082053,2021,lavoro,T,Y_GE15,,TOTAL,ALL,99,546317.0
082053,2022,lavoro,T,Y_GE15,,TOTAL,ALL,99,544898.0
082053,2023,lavoro,T,Y_GE15,,TOTAL,ALL,99,544523.0
082053,2024,lavoro,T,Y_GE15,,TOTAL,ALL,99,544796.0
082053,2018,lavoro,T,Y_GE65,,TOTAL,ALL,1,8440.0
082053,2019,lavoro,T,Y_GE65,,TOTAL,ALL,1,9431.0
082053,2021,lavoro,T,Y_GE65,,TOTAL,ALL,1,8672.0
082053,2022,lavoro,T,Y_GE65,,TOTAL,ALL,1,9544.0
082053,2023,lavoro,T,Y_GE65,,TOTAL,ALL,1,9338.0
082053,2024,lavoro,T,Y_GE65,,TOTAL,ALL,1,10251.0
082053,2018,lavoro,T,Y_GE65,,TOTAL,ALL,12,820.0
082053,2019,lavoro,T,Y_GE65,,TOTAL,ALL,12,865.0
082053,2021,lavoro,T,Y_GE65,,TOTAL,ALL,12,530.16203404727
082053,2022,lavoro,T,Y_GE65,,TOTAL,ALL,12,320.867729838033
082053,2023,lavoro,T,Y_GE65,,TOTAL,ALL,12,303.9015345557117
082053,2024,lavoro,T,Y_GE65,,TOTAL,ALL,12,284.21355376013275
082053,2018,lavoro,T,Y_GE65,,TOTAL,ALL,22,9260.0
082053,2019,lavoro,T,Y_GE65,,TOTAL,ALL,22,10296.0
082053,2021,lavoro,T,Y_GE65,,TOTAL,ALL,22,9202.16203404727
082053,2022,lavoro,T,Y_GE65,,TOTAL,ALL,22,9864.86772983803
082053,2023,lavoro,T,Y_GE65,,TOTAL,ALL,22,9641.90153455571
082053,2024,lavoro,T,Y_GE65,,TOTAL,ALL,22,10535.213553760132
082053,2018,lavoro,T,Y_GE65,,TOTAL,ALL,23,125690.0
082053,2019,lavoro,T,Y_GE65,,TOTAL,ALL,23,127151.0
082053,2021,lavoro,T,Y_GE65,,TOTAL,ALL,23,132576.837965953
082053,2022,lavoro,T,Y_GE65,,TOTAL,ALL,23,133548.132270162
082053,2023,lavoro,T,Y_GE65,,TOTAL,ALL,23,135739.0984654443
082053,2024,lavoro,T,Y_GE65,,TOTAL,ALL,23,137263.7864462399
082053,2018,lavoro,T,Y_GE65,,TOTAL,ALL,24,86310.0
082053,2019,lavoro,T,Y_GE65,,TOTAL,ALL,24,85485.0
082053,2021,lavoro,T,Y_GE65,,TOTAL,ALL,24,89629.5523031681
082053,2022,lavoro,T,Y_GE65,,TOTAL,ALL,24,88974.0871944184
082053,2023,lavoro,T,Y_GE65,,TOTAL,ALL,24,89127.5352101262
082053,2024,lavoro,T,Y_GE65,,TOTAL,ALL,24,92226.56456970325
082053,2018,lavoro,T,Y_GE65,,TOTAL,ALL,4,22408.0
082053,2019,lavoro,T,Y_GE65,,TOTAL,ALL,4,24502.0
082053,2021,lavoro,T,Y_GE65,,TOTAL,ALL,4,25502.7004421659
082053,2022,lavoro,T,Y_GE65,,TOTAL,ALL,4,25830.1035360123
082053,2023,lavoro,T,Y_GE65,,TOTAL,ALL,4,27101.101123486707
082053,2024,lavoro,T,Y_GE65,,TOTAL,ALL,4,27027.003537929068
082053,2018,lavoro,T,Y_GE65,,TOTAL,ALL,5,8.0
082053,2019,lavoro,T,Y_GE65,,TOTAL,ALL,5,7.0
082053,2021,lavoro,T,Y_GE65,,TOTAL,ALL,5,0.0022563246203686
082053,2022,lavoro,T,Y_GE65,,TOTAL,ALL,5,33.1634979389615
082053,2023,lavoro,T,Y_GE65,,TOTAL,ALL,5,42.374919891495175
082053,2024,lavoro,T,Y_GE65,,TOTAL,ALL,5,17.562665178926146
082053,2018,lavoro,T,Y_GE65,,TOTAL,ALL,7,16964.0
082053,2019,lavoro,T,Y_GE65,,TOTAL,ALL,7,17157.0
082053,2021,lavoro,T,Y_GE65,,TOTAL,ALL,7,17444.5829642941
082053,2022,lavoro,T,Y_GE65,,TOTAL,ALL,7,18710.7780417923
082053,2023,lavoro,T,Y_GE65,,TOTAL,ALL,7,19468.087211939903
082053,2024,lavoro,T,Y_GE65,,TOTAL,ALL,7,17992.65567342865
082053,2018,lavoro,T,Y_GE65,,TOTAL,ALL,99,134950.0
082053,2019,lavoro,T,Y_GE65,,TOTAL,ALL,99,137447.0
082053,2020,lavoro,T,Y_GE65,,TOTAL,ALL,99,140421.0
082053,2021,lavoro,T,Y_GE65,,TOTAL,ALL,99,141779.0
082053,2022,lavoro,T,Y_GE65,,TOTAL,ALL,99,143413.0
082053,2023,lavoro,T,Y_GE65,,TOTAL,ALL,99,145381.0
082053,2024,lavoro,T,Y_GE65,,TOTAL,ALL,99,147799.0
082053,2018,lavoro,T,Y15-24,,TOTAL,ALL,1,6565.0
082053,2019,lavoro,T,Y15-24,,TOTAL,ALL,1,6694.0
082053,2021,lavoro,T,Y15-24,,TOTAL,ALL,1,7199.0
082053,2022,lavoro,T,Y15-24,,TOTAL,ALL,1,8038.0
082053,2023,lavoro,T,Y15-24,,TOTAL,ALL,1,8328.0
082053,2024,lavoro,T,Y15-24,,TOTAL,ALL,1,8816.0
082053,2018,lavoro,T,Y15-24,,TOTAL,ALL,12,13876.0
082053,2019,lavoro,T,Y15-24,,TOTAL,ALL,12,13160.0
082053,2021,lavoro,T,Y15-24,,TOTAL,ALL,12,6881.23660149218
082053,2022,lavoro,T,Y15-24,,TOTAL,ALL,12,6704.56004242072
082053,2023,lavoro,T,Y15-24,,TOTAL,ALL,12,6408.764323054102
082053,2024,lavoro,T,Y15-24,,TOTAL,ALL,12,5553.391286022149
082053,2018,lavoro,T,Y15-24,,TOTAL,ALL,22,20441.0
082053,2019,lavoro,T,Y15-24,,TOTAL,ALL,22,19854.0
082053,2021,lavoro,T,Y15-24,,TOTAL,ALL,22,14080.2366014922
082053,2022,lavoro,T,Y15-24,,TOTAL,ALL,22,14742.5600424207
082053,2023,lavoro,T,Y15-24,,TOTAL,ALL,22,14736.764323054102
082053,2024,lavoro,T,Y15-24,,TOTAL,ALL,22,14369.391286022148
082053,2018,lavoro,T,Y15-24,,TOTAL,ALL,23,50317.0
082053,2019,lavoro,T,Y15-24,,TOTAL,ALL,23,49753.0
082053,2021,lavoro,T,Y15-24,,TOTAL,ALL,23,52548.7633985078
082053,2022,lavoro,T,Y15-24,,TOTAL,ALL,23,51989.4399575793
082053,2023,lavoro,T,Y15-24,,TOTAL,ALL,23,52203.23567694589
082053,2024,lavoro,T,Y15-24,,TOTAL,ALL,23,52665.608713977854
082053,2018,lavoro,T,Y15-24,,TOTAL,ALL,24,83.0
082053,2019,lavoro,T,Y15-24,,TOTAL,ALL,24,111.0
082053,2021,lavoro,T,Y15-24,,TOTAL,ALL,24,83.1585187874041
082053,2022,lavoro,T,Y15-24,,TOTAL,ALL,24,113.405085026703
082053,2023,lavoro,T,Y15-24,,TOTAL,ALL,24,111.10700863208936
082053,2024,lavoro,T,Y15-24,,TOTAL,ALL,24,171.0372551740174
082053,2018,lavoro,T,Y15-24,,TOTAL,ALL,4,3639.0
082053,2019,lavoro,T,Y15-24,,TOTAL,ALL,4,3552.0
082053,2021,lavoro,T,Y15-24,,TOTAL,ALL,4,4515.30170100277
082053,2022,lavoro,T,Y15-24,,TOTAL,ALL,4,3679.27579234543
082053,2023,lavoro,T,Y15-24,,TOTAL,ALL,4,4029.3021785111696
082053,2024,lavoro,T,Y15-24,,TOTAL,ALL,4,4180.783314347684
082053,2018,lavoro,T,Y15-24,,TOTAL,ALL,5,40352.0
082053,2019,lavoro,T,Y15-24,,TOTAL,ALL,5,41137.0
082053,2021,lavoro,T,Y15-24,,TOTAL,ALL,5,42313.8075456378
082053,2022,lavoro,T,Y15-24,,TOTAL,ALL,5,42854.7492735391
082053,2023,lavoro,T,Y15-24,,TOTAL,ALL,5,42794.69222672
082053,2024,lavoro,T,Y15-24,,TOTAL,ALL,5,42379.25690284712
082053,2018,lavoro,T,Y15-24,,TOTAL,ALL,7,6243.0
082053,2019,lavoro,T,Y15-24,,TOTAL,ALL,7,4953.0
082053,2021,lavoro,T,Y15-24,,TOTAL,ALL,7,5636.49563307986
082053,2022,lavoro,T,Y15-24,,TOTAL,ALL,7,5342.00980666804
082053,2023,lavoro,T,Y15-24,,TOTAL,ALL,7,5268.134263082636
082053,2024,lavoro,T,Y15-24,,TOTAL,ALL,7,5934.531241609032
082053,2018,lavoro,T,Y15-24,,TOTAL,ALL,99,70758.0
082053,2019,lavoro,T,Y15-24,,TOTAL,ALL,99,69607.0
082053,2021,lavoro,T,Y15-24,,TOTAL,ALL,99,66629.0
082053,2022,lavoro,T,Y15-24,,TOTAL,ALL,99,66732.0
082053,2023,lavoro,T,Y15-24,,TOTAL,ALL,99,66939.99999999999
082053,2024,lavoro,T,Y15-24,,TOTAL,ALL,99,67035.0
082053,2018,lavoro,T,Y25-49,,TOTAL,ALL,1,104607.0
082053,2019,lavoro,T,Y25-49,,TOTAL,ALL,1,103805.0
082053,2021,lavoro,T,Y25-49,,TOTAL,ALL,1,106094.0
082053,2022,lavoro,T,Y25-49,,TOTAL,ALL,1,105982.0
082053,2023,lavoro,T,Y25-49,,TOTAL,ALL,1,107739.0
082053,2024,lavoro,T,Y25-49,,TOTAL,ALL,1,109227.0
082053,2018,lavoro,T,Y25-49,,TOTAL,ALL,12,47765.0
082053,2019,lavoro,T,Y25-49,,TOTAL,ALL,12,44218.0
082053,2021,lavoro,T,Y25-49,,TOTAL,ALL,12,23145.8046854437
082053,2022,lavoro,T,Y25-49,,TOTAL,ALL,12,23156.4977768294
082053,2023,lavoro,T,Y25-49,,TOTAL,ALL,12,20089.80776832197
082053,2024,lavoro,T,Y25-49,,TOTAL,ALL,12,17443.62935664456
082053,2018,lavoro,T,Y25-49,,TOTAL,ALL,22,152372.0
082053,2019,lavoro,T,Y25-49,,TOTAL,ALL,22,148023.0
082053,2021,lavoro,T,Y25-49,,TOTAL,ALL,22,129239.804685444
082053,2022,lavoro,T,Y25-49,,TOTAL,ALL,22,129138.497776829
082053,2023,lavoro,T,Y25-49,,TOTAL,ALL,22,127828.80776832196
082053,2024,lavoro,T,Y25-49,,TOTAL,ALL,22,126670.62935664455
082053,2018,lavoro,T,Y25-49,,TOTAL,ALL,23,61291.0
082053,2019,lavoro,T,Y25-49,,TOTAL,ALL,23,60103.0
082053,2021,lavoro,T,Y25-49,,TOTAL,ALL,23,67522.1953145563
082053,2022,lavoro,T,Y25-49,,TOTAL,ALL,23,63940.5022231706
082053,2023,lavoro,T,Y25-49,,TOTAL,ALL,23,62250.192231678026
082053,2024,lavoro,T,Y25-49,,TOTAL,ALL,23,60336.37064335544
082053,2018,lavoro,T,Y25-49,,TOTAL,ALL,24,1690.0
082053,2019,lavoro,T,Y25-49,,TOTAL,ALL,24,1793.0
082053,2021,lavoro,T,Y25-49,,TOTAL,ALL,24,1629.64096516909
082053,2022,lavoro,T,Y25-49,,TOTAL,ALL,24,1628.36337795377
082053,2023,lavoro,T,Y25-49,,TOTAL,ALL,24,1719.310093914596
082053,2024,lavoro,T,Y25-49,,TOTAL,ALL,24,2025.1027058564296
082053,2018,lavoro,T,Y25-49,,TOTAL,ALL,4,37219.0
082053,2019,lavoro,T,Y25-49,,TOTAL,ALL,4,36527.0
082053,2021,lavoro,T,Y25-49,,TOTAL,ALL,4,40290.6661027589
082053,2022,lavoro,T,Y25-49,,TOTAL,ALL,4,37260.3265349282
082053,2023,lavoro,T,Y25-49,,TOTAL,ALL,4,37345.48246022862
082053,2024,lavoro,T,Y25-49,,TOTAL,ALL,4,35164.09793613418
082053,2018,lavoro,T,Y25-49,,TOTAL,ALL,5,6837.0
082053,2019,lavoro,T,Y25-49,,TOTAL,ALL,5,6853.0
082053,2021,lavoro,T,Y25-49,,TOTAL,ALL,5,7515.5340846593
082053,2022,lavoro,T,Y25-49,,TOTAL,ALL,5,7304.79065031101
082053,2023,lavoro,T,Y25-49,,TOTAL,ALL,5,6154.113482925581
082053,2024,lavoro,T,Y25-49,,TOTAL,ALL,5,6187.493236139433
082053,2018,lavoro,T,Y25-49,,TOTAL,ALL,7,15545.0
082053,2019,lavoro,T,Y25-49,,TOTAL,ALL,7,14930.0
082053,2021,lavoro,T,Y25-49,,TOTAL,ALL,7,18086.354161969
082053,2022,lavoro,T,Y25-49,,TOTAL,ALL,7,17747.0216599777
082053,2023,lavoro,T,Y25-49,,TOTAL,ALL,7,17031.286194609227
082053,2024,lavoro,T,Y25-49,,TOTAL,ALL,7,16959.67676522539
082053,2018,lavoro,T,Y25-49,,TOTAL,ALL,99,213663.0
082053,2019,lavoro,T,Y25-49,,TOTAL,ALL,99,208126.0
082053,2020,lavoro,T,Y25-49,,TOTAL,ALL,99,200132.0
082053,2021,lavoro,T,Y25-49,,TOTAL,ALL,99,196762.0
082053,2022,lavoro,T,Y25-49,,TOTAL,ALL,99,193079.0
082053,2023,lavoro,T,Y25-49,,TOTAL,ALL,99,190079.0
082053,2024,lavoro,T,Y25-49,,TOTAL,ALL,99,187007.0
082053,2018,lavoro,T,Y50-64,,TOTAL,ALL,1,69139.0
082053,2019,lavoro,T,Y50-64,,TOTAL,ALL,1,70015.0
082053,2021,lavoro,T,Y50-64,,TOTAL,ALL,1,74049.0
082053,2022,lavoro,T,Y50-64,,TOTAL,ALL,1,74805.0
082053,2023,lavoro,T,Y50-64,,TOTAL,ALL,1,76863.0
082053,2024,lavoro,T,Y50-64,,TOTAL,ALL,1,79750.0
