territorio,anno,genere,eta,stato_civile,cittadinanza,valore
IT,2023,M,Y70-74,ALL,TOTAL,1524286
IT,2024,M,Y70-74,ALL,TOTAL,1527147
IT,2001,M,Y75-79,ALL,TOTAL,913342
IT,2011,M,Y75-79,ALL,TOTAL,1082384
IT,2018,M,Y75-79,ALL,TOTAL,1208294
IT,2019,M,Y75-79,ALL,TOTAL,1181233
IT,2020,M,Y75-79,ALL,TOTAL,1140634
IT,2021,M,Y75-79,ALL,TOTAL,1191693
IT,2022,M,Y75-79,ALL,TOTAL,1246635
IT,2023,M,Y75-79,ALL,TOTAL,1309011
IT,2024,M,Y75-79,ALL,TOTAL,1358243
IT,2001,M,Y80-84,ALL,TOTAL,445332
IT,2011,M,Y80-84,ALL,TOTAL,749254
IT,2018,M,Y80-84,ALL,TOTAL,894089
IT,2019,M,Y80-84,ALL,TOTAL,930787
IT,2020,M,Y80-84,ALL,TOTAL,953118
IT,2021,M,Y80-84,ALL,TOTAL,959390
IT,2022,M,Y80-84,ALL,TOTAL,952683
IT,2023,M,Y80-84,ALL,TOTAL,939448
IT,2024,M,Y80-84,ALL,TOTAL,922458
IT,2001,M,Y85-89,ALL,TOTAL,267981
IT,2011,M,Y85-89,ALL,TOTAL,381106
IT,2018,M,Y85-89,ALL,TOTAL,490770
IT,2019,M,Y85-89,ALL,TOTAL,507809
IT,2020,M,Y85-89,ALL,TOTAL,513213
IT,2021,M,Y85-89,ALL,TOTAL,519985
IT,2022,M,Y85-89,ALL,TOTAL,535410
IT,2023,M,Y85-89,ALL,TOTAL,563985
IT,2024,M,Y85-89,ALL,TOTAL,594542
IT,2001,M,Y90-94,ALL,TOTAL,88270
IT,2011,M,Y90-94,ALL,TOTAL,105903
IT,2018,M,Y90-94,ALL,TOTAL,170873
IT,2019,M,Y90-94,ALL,TOTAL,179130
IT,2020,M,Y90-94,ALL,TOTAL,186194
IT,2021,M,Y90-94,ALL,TOTAL,192933
IT,2022,M,Y90-94,ALL,TOTAL,194981
IT,2023,M,Y90-94,ALL,TOTAL,203540
IT,2024,M,Y90-94,ALL,TOTAL,214551
IT,2001,M,Y95-99,ALL,TOTAL,13468
IT,2011,M,Y95-99,ALL,TOTAL,24015
IT,2018,M,Y95-99,ALL,TOTAL,33156
IT,2019,M,Y95-99,ALL,TOTAL,35141
IT,2020,M,Y95-99,ALL,TOTAL,34670
IT,2021,M,Y95-99,ALL,TOTAL,35440
IT,2022,M,Y95-99,ALL,TOTAL,35539
IT,2023,M,Y95-99,ALL,TOTAL,37303
IT,2024,M,Y95-99,ALL,TOTAL,39755
IT,2001,T,TOTAL,ALL,TOTAL,56995744
IT,2011,T,TOTAL,ALL,TOTAL,59433744
IT,2018,T,TOTAL,ALL,TOTAL,59816673
IT,2019,T,TOTAL,ALL,TOTAL,59641488
IT,2020,T,TOTAL,ALL,TOTAL,59236213
IT,2021,T,TOTAL,ALL,TOTAL,59030133
IT,2022,T,TOTAL,ALL,TOTAL,58997201
IT,2023,T,TOTAL,ALL,TOTAL,58971230
IT,2024,T,TOTAL,ALL,TOTAL,58943464
IT,2001,T,Y_GE100,ALL,TOTAL,6313
IT,2011,T,Y_GE100,ALL,TOTAL,15079
IT,2018,T,Y_GE100,ALL,TOTAL,14132
IT,2019,T,Y_GE100,ALL,TOTAL,14804
IT,2020,T,Y_GE100,ALL,TOTAL,17177
IT,2021,T,Y_GE100,ALL,TOTAL,19714
IT,2022,T,Y_GE100,ALL,TOTAL,20445
IT,2023,T,Y_GE100,ALL,TOTAL,21211
IT,2024,T,Y_GE100,ALL,TOTAL,22652
IT,2001,T,Y_UN4,ALL,TOTAL,2618794
IT,2011,T,Y_UN4,ALL,TOTAL,2749928
IT,2018,T,Y_UN4,ALL,TOTAL,2338752
IT,2019,T,Y_UN4,ALL,TOTAL,2264538
IT,2020,T,Y_UN4,ALL,TOTAL,2216510
IT,2021,T,Y_UN4,ALL,TOTAL,2142834
IT,2022,T,Y_UN4,ALL,TOTAL,2085244
IT,2023,T,Y_UN4,ALL,TOTAL,2031476
IT,2024,T,Y_UN4,ALL,TOTAL,1982901
IT,2001,T,Y10-14,ALL,TOTAL,2805287
IT,2011,T,Y10-14,ALL,TOTAL,2795020
IT,2018,T,Y10-14,ALL,TOTAL,2841862
IT,2019,T,Y10-14,ALL,TOTAL,2835060
IT,2020,T,Y10-14,ALL,TOTAL,2841695
IT,2021,T,Y10-14,ALL,TOTAL,2823644
IT,2022,T,Y10-14,ALL,TOTAL,2794408
IT,2023,T,Y10-14,ALL,TOTAL,2745119
IT,2024,T,Y10-14,ALL,TOTAL,2693831
IT,2001,T,Y15-19,ALL,TOTAL,2963629
IT,2011,T,Y15-19,ALL,TOTAL,2869465
IT,2018,T,Y15-19,ALL,TOTAL,2873676
IT,2019,T,Y15-19,ALL,TOTAL,2871056
IT,2020,T,Y15-19,ALL,TOTAL,2857013
IT,2021,T,Y15-19,ALL,TOTAL,2866117
IT,2022,T,Y15-19,ALL,TOTAL,2895108
IT,2023,T,Y15-19,ALL,TOTAL,2921261
IT,2024,T,Y15-19,ALL,TOTAL,2927678
IT,2001,T,Y20-24,ALL,TOTAL,3424350
IT,2011,T,Y20-24,ALL,TOTAL,3052349
IT,2018,T,Y20-24,ALL,TOTAL,2962307
IT,2019,T,Y20-24,ALL,TOTAL,2955888
IT,2020,T,Y20-24,ALL,TOTAL,2957340
IT,2021,T,Y20-24,ALL,TOTAL,2923341
IT,2022,T,Y20-24,ALL,TOTAL,2938344
IT,2023,T,Y20-24,ALL,TOTAL,2950359
IT,2024,T,Y20-24,ALL,TOTAL,2984030
IT,2001,T,Y25-29,ALL,TOTAL,4246776
IT,2011,T,Y25-29,ALL,TOTAL,3275542
IT,2018,T,Y25-29,ALL,TOTAL,3175599
IT,2019,T,Y25-29,ALL,TOTAL,3128494
IT,2020,T,Y25-29,ALL,TOTAL,3045579
IT,2021,T,Y25-29,ALL,TOTAL,3001345
IT,2022,T,Y25-29,ALL,TOTAL,2995670
IT,2023,T,Y25-29,ALL,TOTAL,3012211
IT,2024,T,Y25-29,ALL,TOTAL,3036266
IT,2001,T,Y30-34,ALL,TOTAL,4543782
IT,2011,T,Y30-34,ALL,TOTAL,3781373
IT,2018,T,Y30-34,ALL,TOTAL,3320500
IT,2019,T,Y30-34,ALL,TOTAL,3282441
IT,2020,T,Y30-34,ALL,TOTAL,3226146
IT,2021,T,Y30-34,ALL,TOTAL,3211649
IT,2022,T,Y30-34,ALL,TOTAL,3234123
IT,2023,T,Y30-34,ALL,TOTAL,3213337
IT,2024,T,Y30-34,ALL,TOTAL,3196769
IT,2001,T,Y35-39,ALL,TOTAL,4623588
IT,2011,T,Y35-39,ALL,TOTAL,4564166
IT,2018,T,Y35-39,ALL,TOTAL,3654733
IT,2019,T,Y35-39,ALL,TOTAL,3572191
IT,2020,T,Y35-39,ALL,TOTAL,3483252
IT,2021,T,Y35-39,ALL,TOTAL,3412872
IT,2022,T,Y35-39,ALL,TOTAL,3366663
IT,2023,T,Y35-39,ALL,TOTAL,3357101
IT,2024,T,Y35-39,ALL,TOTAL,3342904
IT,2001,T,Y40-44,ALL,TOTAL,4065579
IT,2011,T,Y40-44,ALL,TOTAL,4795585
IT,2018,T,Y40-44,ALL,TOTAL,4372031
IT,2019,T,Y40-44,ALL,TOTAL,4187464
IT,2020,T,Y40-44,ALL,TOTAL,4008570
IT,2021,T,Y40-44,ALL,TOTAL,3868084
IT,2022,T,Y40-44,ALL,TOTAL,3773564
IT,2023,T,Y40-44,ALL,TOTAL,3680853
IT,2024,T,Y40-44,ALL,TOTAL,3616512
IT,2001,T,Y45-49,ALL,TOTAL,3739570
IT,2011,T,Y45-49,ALL,TOTAL,4772283
IT,2018,T,Y45-49,ALL,TOTAL,4785280
IT,2019,T,Y45-49,ALL,TOTAL,4749765
IT,2020,T,Y45-49,ALL,TOTAL,4692501
IT,2021,T,Y45-49,ALL,TOTAL,4609870
IT,2022,T,Y45-49,ALL,TOTAL,4503977
IT,2023,T,Y45-49,ALL,TOTAL,4380844
IT,2024,T,Y45-49,ALL,TOTAL,4210860
IT,2001,T,Y50-54,ALL,TOTAL,3849691
IT,2011,T,Y50-54,ALL,TOTAL,4146295
IT,2018,T,Y50-54,ALL,TOTAL,4900974
IT,2019,T,Y50-54,ALL,TOTAL,4876704
IT,2020,T,Y50-54,ALL,TOTAL,4817675
IT,2021,T,Y50-54,ALL,TOTAL,4807237
IT,2022,T,Y50-54,ALL,TOTAL,4791465
IT,2023,T,Y50-54,ALL,TOTAL,4770527
IT,2024,T,Y50-54,ALL,TOTAL,4746136
IT,2001,T,Y55-59,ALL,TOTAL,3324773
IT,2011,T,Y55-59,ALL,TOTAL,3725539
IT,2018,T,Y55-59,ALL,TOTAL,4387417
IT,2019,T,Y55-59,ALL,TOTAL,4537491
IT,2020,T,Y55-59,ALL,TOTAL,4623965
IT,2021,T,Y55-59,ALL,TOTAL,4735135
IT,2022,T,Y55-59,ALL,TOTAL,4810601
IT,2023,T,Y55-59,ALL,TOTAL,4848988
IT,2024,T,Y55-59,ALL,TOTAL,4833407
IT,2001,T,Y5-9,ALL,TOTAL,2679104
IT,2011,T,Y5-9,ALL,TOTAL,2781095
IT,2018,T,Y5-9,ALL,TOTAL,2691273
IT,2019,T,Y5-9,ALL,TOTAL,2627956
IT,2020,T,Y5-9,ALL,TOTAL,2578340
IT,2021,T,Y5-9,ALL,TOTAL,2523317
IT,2022,T,Y5-9,ALL,TOTAL,2464447
IT,2023,T,Y5-9,ALL,TOTAL,2409672
IT,2024,T,Y5-9,ALL,TOTAL,2343317
IT,2001,T,Y60-64,ALL,TOTAL,3464947
IT,2011,T,Y60-64,ALL,TOTAL,3740132
IT,2018,T,Y60-64,ALL,TOTAL,3819054
IT,2019,T,Y60-64,ALL,TOTAL,3893350
IT,2020,T,Y60-64,ALL,TOTAL,3946096
IT,2021,T,Y60-64,ALL,TOTAL,4053284
IT,2022,T,Y60-64,ALL,TOTAL,4162290
IT,2023,T,Y60-64,ALL,TOTAL,4292746
IT,2024,T,Y60-64,ALL,TOTAL,4448986
IT,2001,T,Y65-69,ALL,TOTAL,3079948
IT,2011,T,Y65-69,ALL,TOTAL,3120029
IT,2018,T,Y65-69,ALL,TOTAL,3468709
IT,2019,T,Y65-69,ALL,TOTAL,3471014
IT,2020,T,Y65-69,ALL,TOTAL,3474333
IT,2021,T,Y65-69,ALL,TOTAL,3527442
IT,2022,T,Y65-69,ALL,TOTAL,3601512
IT,2023,T,Y65-69,ALL,TOTAL,3672071
IT,2024,T,Y65-69,ALL,TOTAL,3748342
IT,2001,T,Y70-74,ALL,TOTAL,2803512
IT,2011,T,Y70-74,ALL,TOTAL,3112530
IT,2018,T,Y70-74,ALL,TOTAL,3215420
IT,2019,T,Y70-74,ALL,TOTAL,3324360
IT,2020,T,Y70-74,ALL,TOTAL,3441171
IT,2021,T,Y70-74,ALL,TOTAL,3368919
IT,2022,T,Y70-74,ALL,TOTAL,3312180
IT,2023,T,Y70-74,ALL,TOTAL,3254150
IT,2024,T,Y70-74,ALL,TOTAL,3259268
IT,2001,T,Y75-79,ALL,TOTAL,2286776
IT,2011,T,Y75-79,ALL,TOTAL,2516448
IT,2018,T,Y75-79,ALL,TOTAL,2712798
IT,2019,T,Y75-79,ALL,TOTAL,2644013
IT,2020,T,Y75-79,ALL,TOTAL,2547210
IT,2021,T,Y75-79,ALL,TOTAL,2649517
IT,2022,T,Y75-79,ALL,TOTAL,2760935
IT,2023,T,Y75-79,ALL,TOTAL,2887393
IT,2024,T,Y75-79,ALL,TOTAL,2989709
IT,2001,T,Y80-84,ALL,TOTAL,1235317
IT,2011,T,Y80-84,ALL,TOTAL,1944820
IT,2018,T,Y80-84,ALL,TOTAL,2162715
IT,2019,T,Y80-84,ALL,TOTAL,2231536
IT,2020,T,Y80-84,ALL,TOTAL,2277963
IT,2021,T,Y80-84,ALL,TOTAL,2283923
IT,2022,T,Y80-84,ALL,TOTAL,2263224
IT,2023,T,Y80-84,ALL,TOTAL,2223335
IT,2024,T,Y80-84,ALL,TOTAL,2172343
IT,2001,T,Y85-89,ALL,TOTAL,841951
IT,2011,T,Y85-89,ALL,TOTAL,1172992
IT,2018,T,Y85-89,ALL,TOTAL,1367800
IT,2019,T,Y85-89,ALL,TOTAL,1396624
IT,2020,T,Y85-89,ALL,TOTAL,1396102
IT,2021,T,Y85-89,ALL,TOTAL,1401252
IT,2022,T,Y85-89,ALL,TOTAL,1424476
IT,2023,T,Y85-89,ALL,TOTAL,1481572
IT,2024,T,Y85-89,ALL,TOTAL,1542932
IT,2001,T,Y90-94,ALL,TOTAL,329217
IT,2011,T,Y90-94,ALL,TOTAL,391106
IT,2018,T,Y90-94,ALL,TOTAL,599445
IT,2019,T,Y90-94,ALL,TOTAL,616360
IT,2020,T,Y90-94,ALL,TOTAL,629658
IT,2021,T,Y90-94,ALL,TOTAL,640339
IT,2022,T,Y90-94,ALL,TOTAL,639782
IT,2023,T,Y90-94,ALL,TOTAL,654100
IT,2024,T,Y90-94,ALL,TOTAL,675218
IT,2001,T,Y95-99,ALL,TOTAL,62840
IT,2011,T,Y95-99,ALL,TOTAL,111968
IT,2018,T,Y95-99,ALL,TOTAL,152196
IT,2019,T,Y95-99,ALL,TOTAL,160379
IT,2020,T,Y95-99,ALL,TOTAL,157917
IT,2021,T,Y95-99,ALL,TOTAL,160298
IT,2022,T,Y95-99,ALL,TOTAL,158743
IT,2023,T,Y95-99,ALL,TOTAL,162904
IT,2024,T,Y95-99,ALL,TOTAL,169403
ITG1,2001,F,TOTAL,ALL,TOTAL,2567449
ITG1,2011,F,TOTAL,ALL,TOTAL,2584147
ITG1,2018,F,TOTAL,ALL,TOTAL,2520895
ITG1,2019,F,TOTAL,ALL,TOTAL,2504348
ITG1,2020,F,TOTAL,ALL,TOTAL,2486946
ITG1,2021,F,TOTAL,ALL,TOTAL,2479556
ITG1,2022,F,TOTAL,ALL,TOTAL,2468619
ITG1,2023,F,TOTAL,ALL,TOTAL,2457893
ITG1,2024,F,TOTAL,ALL,TOTAL,2451026
ITG1,2001,F,Y_GE100,ALL,TOTAL,302
ITG1,2011,F,Y_GE100,ALL,TOTAL,652
ITG1,2018,F,Y_GE100,ALL,TOTAL,790
ITG1,2019,F,Y_GE100,ALL,TOTAL,826
ITG1,2020,F,Y_GE100,ALL,TOTAL,935
ITG1,2021,F,Y_GE100,ALL,TOTAL,1005
ITG1,2022,F,Y_GE100,ALL,TOTAL,1046
ITG1,2023,F,Y_GE100,ALL,TOTAL,1060
ITG1,2024,F,Y_GE100,ALL,TOTAL,1167
ITG1,2001,F,Y_UN4,ALL,TOTAL,124299
ITG1,2011,F,Y_UN4,ALL,TOTAL,114645
ITG1,2018,F,Y_UN4,ALL,TOTAL,99999
ITG1,2019,F,Y_UN4,ALL,TOTAL,97221
ITG1,2020,F,Y_UN4,ALL,TOTAL,96806
ITG1,2021,F,Y_UN4,ALL,TOTAL,94855
ITG1,2022,F,Y_UN4,ALL,TOTAL,92759
ITG1,2023,F,Y_UN4,ALL,TOTAL,90747
ITG1,2024,F,Y_UN4,ALL,TOTAL,88496
ITG1,2001,F,Y10-14,ALL,TOTAL,151659
ITG1,2011,F,Y10-14,ALL,TOTAL,127489
ITG1,2018,F,Y10-14,ALL,TOTAL,118829
ITG1,2019,F,Y10-14,ALL,TOTAL,117096
ITG1,2020,F,Y10-14,ALL,TOTAL,117228
ITG1,2021,F,Y10-14,ALL,TOTAL,116324
ITG1,2022,F,Y10-14,ALL,TOTAL,114843
ITG1,2023,F,Y10-14,ALL,TOTAL,112184
ITG1,2024,F,Y10-14,ALL,TOTAL,110423
ITG1,2001,F,Y15-19,ALL,TOTAL,158332
ITG1,2011,F,Y15-19,ALL,TOTAL,141856
ITG1,2018,F,Y15-19,ALL,TOTAL,125854
ITG1,2019,F,Y15-19,ALL,TOTAL,124294
ITG1,2020,F,Y15-19,ALL,TOTAL,122789
ITG1,2021,F,Y15-19,ALL,TOTAL,122084
ITG1,2022,F,Y15-19,ALL,TOTAL,121722
ITG1,2023,F,Y15-19,ALL,TOTAL,121191
ITG1,2024,F,Y15-19,ALL,TOTAL,119760
ITG1,2001,F,Y20-24,ALL,TOTAL,170448
ITG1,2011,F,Y20-24,ALL,TOTAL,153992
ITG1,2018,F,Y20-24,ALL,TOTAL,132369
ITG1,2019,F,Y20-24,ALL,TOTAL,130013
ITG1,2020,F,Y20-24,ALL,TOTAL,125029
ITG1,2021,F,Y20-24,ALL,TOTAL,123783
ITG1,2022,F,Y20-24,ALL,TOTAL,123925
ITG1,2023,F,Y20-24,ALL,TOTAL,123486
ITG1,2024,F,Y20-24,ALL,TOTAL,123532
ITG1,2001,F,Y25-29,ALL,TOTAL,186981
ITG1,2011,F,Y25-29,ALL,TOTAL,154817
ITG1,2018,F,Y25-29,ALL,TOTAL,146509
ITG1,2019,F,Y25-29,ALL,TOTAL,141200
ITG1,2020,F,Y25-29,ALL,TOTAL,133750
ITG1,2021,F,Y25-29,ALL,TOTAL,130633
ITG1,2022,F,Y25-29,ALL,TOTAL,126511
ITG1,2023,F,Y25-29,ALL,TOTAL,123595
ITG1,2024,F,Y25-29,ALL,TOTAL,122672
ITG1,2001,F,Y30-34,ALL,TOTAL,191761
ITG1,2011,F,Y30-34,ALL,TOTAL,164587
ITG1,2018,F,Y30-34,ALL,TOTAL,145494
ITG1,2019,F,Y30-34,ALL,TOTAL,143328
ITG1,2020,F,Y30-34,ALL,TOTAL,139787
ITG1,2021,F,Y30-34,ALL,TOTAL,139196
ITG1,2022,F,Y30-34,ALL,TOTAL,138507
ITG1,2023,F,Y30-34,ALL,TOTAL,135962
ITG1,2024,F,Y30-34,ALL,TOTAL,133091
ITG1,2001,F,Y35-39,ALL,TOTAL,192024
ITG1,2011,F,Y35-39,ALL,TOTAL,184590
ITG1,2018,F,Y35-39,ALL,TOTAL,153283
ITG1,2019,F,Y35-39,ALL,TOTAL,149966
ITG1,2020,F,Y35-39,ALL,TOTAL,146148
ITG1,2021,F,Y35-39,ALL,TOTAL,143973
ITG1,2022,F,Y35-39,ALL,TOTAL,141945
ITG1,2023,F,Y35-39,ALL,TOTAL,141177
ITG1,2024,F,Y35-39,ALL,TOTAL,139997
ITG1,2001,F,Y40-44,ALL,TOTAL,176508
ITG1,2011,F,Y40-44,ALL,TOTAL,193504
ITG1,2018,F,Y40-44,ALL,TOTAL,174384
ITG1,2019,F,Y40-44,ALL,TOTAL,168396
ITG1,2020,F,Y40-44,ALL,TOTAL,163348
ITG1,2021,F,Y40-44,ALL,TOTAL,159007
ITG1,2022,F,Y40-44,ALL,TOTAL,155810
ITG1,2023,F,Y40-44,ALL,TOTAL,151976
ITG1,2024,F,Y40-44,ALL,TOTAL,149533
ITG1,2001,F,Y45-49,ALL,TOTAL,162545
ITG1,2011,F,Y45-49,ALL,TOTAL,192776
ITG1,2018,F,Y45-49,ALL,TOTAL,188315
ITG1,2019,F,Y45-49,ALL,TOTAL,186626
ITG1,2020,F,Y45-49,ALL,TOTAL,183586
ITG1,2021,F,Y45-49,ALL,TOTAL,181217
ITG1,2022,F,Y45-49,ALL,TOTAL,177858
ITG1,2023,F,Y45-49,ALL,TOTAL,174062
ITG1,2024,F,Y45-49,ALL,TOTAL,168842
ITG1,2001,F,Y50-54,ALL,TOTAL,162357
ITG1,2011,F,Y50-54,ALL,TOTAL,177346
ITG1,2018,F,Y50-54,ALL,TOTAL,193478
ITG1,2019,F,Y50-54,ALL,TOTAL,192653
ITG1,2020,F,Y50-54,ALL,TOTAL,190282
ITG1,2021,F,Y50-54,ALL,TOTAL,190921
ITG1,2022,F,Y50-54,ALL,TOTAL,189373
ITG1,2023,F,Y50-54,ALL,TOTAL,187894
ITG1,2024,F,Y50-54,ALL,TOTAL,186849
ITG1,2001,F,Y55-59,ALL,TOTAL,132934
ITG1,2011,F,Y55-59,ALL,TOTAL,160819
ITG1,2018,F,Y55-59,ALL,TOTAL,182428
ITG1,2019,F,Y55-59,ALL,TOTAL,186687
ITG1,2020,F,Y55-59,ALL,TOTAL,186463
ITG1,2021,F,Y55-59,ALL,TOTAL,189533
ITG1,2022,F,Y55-59,ALL,TOTAL,191095
ITG1,2023,F,Y55-59,ALL,TOTAL,192200
ITG1,2024,F,Y55-59,ALL,TOTAL,192077
ITG1,2001,F,Y5-9,ALL,TOTAL,139226
ITG1,2011,F,Y5-9,ALL,TOTAL,121536
ITG1,2018,F,Y5-9,ALL,TOTAL,110262
ITG1,2019,F,Y5-9,ALL,TOTAL,107880
ITG1,2020,F,Y5-9,ALL,TOTAL,107366
ITG1,2021,F,Y5-9,ALL,TOTAL,105691
ITG1,2022,F,Y5-9,ALL,TOTAL,103707
ITG1,2023,F,Y5-9,ALL,TOTAL,102617
ITG1,2024,F,Y5-9,ALL,TOTAL,100411
ITG1,2001,F,Y60-64,ALL,TOTAL,138459
ITG1,2011,F,Y60-64,ALL,TOTAL,159379
ITG1,2018,F,Y60-64,ALL,TOTAL,164792
ITG1,2019,F,Y60-64,ALL,TOTAL,166338
ITG1,2020,F,Y60-64,ALL,TOTAL,169424
ITG1,2021,F,Y60-64,ALL,TOTAL,173002
ITG1,2022,F,Y60-64,ALL,TOTAL,176528
ITG1,2023,F,Y60-64,ALL,TOTAL,180124
ITG1,2024,F,Y60-64,ALL,TOTAL,185018
ITG1,2001,F,Y65-69,ALL,TOTAL,133074
ITG1,2011,F,Y65-69,ALL,TOTAL,126792
ITG1,2018,F,Y65-69,ALL,TOTAL,147938
ITG1,2019,F,Y65-69,ALL,TOTAL,149325
ITG1,2020,F,Y65-69,ALL,TOTAL,151675
ITG1,2021,F,Y65-69,ALL,TOTAL,154618
ITG1,2022,F,Y65-69,ALL,TOTAL,157822
ITG1,2023,F,Y65-69,ALL,TOTAL,161059
ITG1,2024,F,Y65-69,ALL,TOTAL,162886
ITG1,2001,F,Y70-74,ALL,TOTAL,125900
ITG1,2011,F,Y70-74,ALL,TOTAL,127550
ITG1,2018,F,Y70-74,ALL,TOTAL,135099
ITG1,2019,F,Y70-74,ALL,TOTAL,140956
ITG1,2020,F,Y70-74,ALL,TOTAL,147502
ITG1,2021,F,Y70-74,ALL,TOTAL,146551
ITG1,2022,F,Y70-74,ALL,TOTAL,144150
ITG1,2023,F,Y70-74,ALL,TOTAL,141830
ITG1,2024,F,Y70-74,ALL,TOTAL,143283
ITG1,2001,F,Y75-79,ALL,TOTAL,106526
ITG1,2011,F,Y75-79,ALL,TOTAL,111875
ITG1,2018,F,Y75-79,ALL,TOTAL,110185
ITG1,2019,F,Y75-79,ALL,TOTAL,107478
ITG1,2020,F,Y75-79,ALL,TOTAL,106066
ITG1,2021,F,Y75-79,ALL,TOTAL,110285
ITG1,2022,F,Y75-79,ALL,TOTAL,116972
ITG1,2023,F,Y75-79,ALL,TOTAL,124061
ITG1,2024,F,Y75-79,ALL,TOTAL,129509
ITG1,2001,F,Y80-84,ALL,TOTAL,58119
ITG1,2011,F,Y80-84,ALL,TOTAL,90748
ITG1,2018,F,Y80-84,ALL,TOTAL,92336
ITG1,2019,F,Y80-84,ALL,TOTAL,93592
ITG1,2020,F,Y80-84,ALL,TOTAL,96856
ITG1,2021,F,Y80-84,ALL,TOTAL,95739
ITG1,2022,F,Y80-84,ALL,TOTAL,94234
ITG1,2023,F,Y80-84,ALL,TOTAL,91492
ITG1,2024,F,Y80-84,ALL,TOTAL,89736
ITG1,2001,F,Y85-89,ALL,TOTAL,39017
ITG1,2011,F,Y85-89,ALL,TOTAL,55873
ITG1,2018,F,Y85-89,ALL,TOTAL,63350
ITG1,2019,F,Y85-89,ALL,TOTAL,64322
ITG1,2020,F,Y85-89,ALL,TOTAL,63989
ITG1,2021,F,Y85-89,ALL,TOTAL,63094
ITG1,2022,F,Y85-89,ALL,TOTAL,62405
ITG1,2023,F,Y85-89,ALL,TOTAL,63327
ITG1,2024,F,Y85-89,ALL,TOTAL,64894
ITG1,2001,F,Y90-94,ALL,TOTAL,14226
ITG1,2011,F,Y90-94,ALL,TOTAL,18115
ITG1,2018,F,Y90-94,ALL,TOTAL,28108
ITG1,2019,F,Y90-94,ALL,TOTAL,28510
ITG1,2020,F,Y90-94,ALL,TOTAL,30102
ITG1,2021,F,Y90-94,ALL,TOTAL,30105
ITG1,2022,F,Y90-94,ALL,TOTAL,29772
ITG1,2023,F,Y90-94,ALL,TOTAL,30049
ITG1,2024,F,Y90-94,ALL,TOTAL,30919
ITG1,2001,F,Y95-99,ALL,TOTAL,2752
ITG1,2011,F,Y95-99,ALL,TOTAL,5206
ITG1,2018,F,Y95-99,ALL,TOTAL,7093
ITG1,2019,F,Y95-99,ALL,TOTAL,7641
ITG1,2020,F,Y95-99,ALL,TOTAL,7815
ITG1,2021,F,Y95-99,ALL,TOTAL,7940
ITG1,2022,F,Y95-99,ALL,TOTAL,7635
ITG1,2023,F,Y95-99,ALL,TOTAL,7800
ITG1,2024,F,Y95-99,ALL,TOTAL,7931
ITG1,2001,M,TOTAL,ALL,TOTAL,2401542
ITG1,2011,M,TOTAL,ALL,TOTAL,2418757
ITG1,2018,M,TOTAL,ALL,TOTAL,2387653
ITG1,2019,M,TOTAL,ALL,TOTAL,2370942
ITG1,2020,M,TOTAL,ALL,TOTAL,2346759
ITG1,2021,M,TOTAL,ALL,TOTAL,2353773
ITG1,2022,M,TOTAL,ALL,TOTAL,2345397
ITG1,2023,M,TOTAL,ALL,TOTAL,2339466
ITG1,2024,M,TOTAL,ALL,TOTAL,2336364
ITG1,2001,M,Y_GE100,ALL,TOTAL,110
ITG1,2011,M,Y_GE100,ALL,TOTAL,189
ITG1,2018,M,Y_GE100,ALL,TOTAL,187
ITG1,2019,M,Y_GE100,ALL,TOTAL,206
ITG1,2020,M,Y_GE100,ALL,TOTAL,236
ITG1,2021,M,Y_GE100,ALL,TOTAL,288
ITG1,2022,M,Y_GE100,ALL,TOTAL,301
ITG1,2023,M,Y_GE100,ALL,TOTAL,295
ITG1,2024,M,Y_GE100,ALL,TOTAL,355
ITG1,2001,M,Y_UN4,ALL,TOTAL,130403
ITG1,2011,M,Y_UN4,ALL,TOTAL,120297
ITG1,2018,M,Y_UN4,ALL,TOTAL,105546
ITG1,2019,M,Y_UN4,ALL,TOTAL,102915
ITG1,2020,M,Y_UN4,ALL,TOTAL,102528
ITG1,2021,M,Y_UN4,ALL,TOTAL,100541
ITG1,2022,M,Y_UN4,ALL,TOTAL,98659
ITG1,2023,M,Y_UN4,ALL,TOTAL,96389
ITG1,2024,M,Y_UN4,ALL,TOTAL,93990
ITG1,2001,M,Y10-14,ALL,TOTAL,159749
ITG1,2011,M,Y10-14,ALL,TOTAL,134481
ITG1,2018,M,Y10-14,ALL,TOTAL,126307
ITG1,2019,M,Y10-14,ALL,TOTAL,124384
ITG1,2020,M,Y10-14,ALL,TOTAL,124101
ITG1,2021,M,Y10-14,ALL,TOTAL,122170
ITG1,2022,M,Y10-14,ALL,TOTAL,120519
ITG1,2023,M,Y10-14,ALL,TOTAL,117813
ITG1,2024,M,Y10-14,ALL,TOTAL,115909
ITG1,2001,M,Y15-19,ALL,TOTAL,164576
ITG1,2011,M,Y15-19,ALL,TOTAL,149531
ITG1,2018,M,Y15-19,ALL,TOTAL,137295
ITG1,2019,M,Y15-19,ALL,TOTAL,134217
ITG1,2020,M,Y15-19,ALL,TOTAL,131817
ITG1,2021,M,Y15-19,ALL,TOTAL,131214
ITG1,2022,M,Y15-19,ALL,TOTAL,131404
ITG1,2023,M,Y15-19,ALL,TOTAL,131883
ITG1,2024,M,Y15-19,ALL,TOTAL,131157
ITG1,2001,M,Y20-24,ALL,TOTAL,173828
ITG1,2011,M,Y20-24,ALL,TOTAL,160509
