origine,genere,motivo,luogo,verso_palermo,mezzo,orario,durata,stima
087004,M,studio,fuori,False,autobus aziendale o scolastico,7:15-8:14,fino a 15 min,1.0
087004,M,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,16-30 min,2.85
087004,M,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,31-60 min,1.56
087004,M,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,oltre 60 min,4.8100000000000005
087004,M,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,16-30 min,9.600000000000001
087004,M,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,31-60 min,29.63
087004,M,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,2.8
087004,M,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,oltre 60 min,5.82
087004,M,studio,fuori,False,"autobus urbano, filobus",8:15-9:14,31-60 min,2.08
087004,M,studio,fuori,False,"autobus urbano, filobus",dopo le 9:14,31-60 min,2.57
087004,M,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,30.380000000000003
087004,M,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,19.21
087004,M,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,fino a 15 min,2.73
087004,M,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,oltre 60 min,7.32
087004,M,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,16-30 min,18.92
087004,M,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,31-60 min,24.89
087004,M,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,fino a 15 min,2.0
087004,M,studio,fuori,False,"corriera, autobus extra-urbano",dopo le 9:14,16-30 min,3.03
087004,M,studio,fuori,False,"corriera, autobus extra-urbano",dopo le 9:14,31-60 min,2.82
087004,M,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,16-30 min,7.43
087004,M,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,30.11
087004,M,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,9.27
087004,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,16-30 min,13.72
087004,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,31-60 min,10.02
087004,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,oltre 60 min,2.87
087004,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",8:15-9:14,16-30 min,4.51
087004,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,31-60 min,2.1
087004,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,16-30 min,5.19
087004,M,studio,fuori,False,treno,7:15-8:14,16-30 min,8.1
087004,M,studio,fuori,False,treno,7:15-8:14,31-60 min,9.09
087004,M,studio,fuori,False,treno,7:15-8:14,oltre 60 min,2.64
087004,M,studio,fuori,False,treno,8:15-9:14,31-60 min,3.45
087004,M,studio,fuori,False,treno,prima delle 7:15,16-30 min,9.08
087004,M,studio,fuori,False,treno,prima delle 7:15,31-60 min,32.46
087004,M,studio,fuori,False,treno,prima delle 7:15,oltre 60 min,12.16
087005,F,lavoro,dentro,False,a piedi,7:15-8:14,31-60 min,1.0
087005,F,lavoro,dentro,False,a piedi,7:15-8:14,fino a 15 min,60.0
087005,F,lavoro,dentro,False,a piedi,7:15-8:14,oltre 60 min,1.0
087005,F,lavoro,dentro,False,a piedi,8:15-9:14,fino a 15 min,39.0
087005,F,lavoro,dentro,False,a piedi,dopo le 9:14,16-30 min,1.0
087005,F,lavoro,dentro,False,a piedi,dopo le 9:14,fino a 15 min,12.0
087005,F,lavoro,dentro,False,a piedi,prima delle 7:15,fino a 15 min,13.0
087005,F,lavoro,dentro,False,auto privata (conducente),7:15-8:14,16-30 min,18.0
087005,F,lavoro,dentro,False,auto privata (conducente),7:15-8:14,31-60 min,8.0
087005,F,lavoro,dentro,False,auto privata (conducente),7:15-8:14,fino a 15 min,124.0
087005,F,lavoro,dentro,False,auto privata (conducente),7:15-8:14,oltre 60 min,1.0
087005,F,lavoro,dentro,False,auto privata (conducente),8:15-9:14,16-30 min,5.0
087005,F,lavoro,dentro,False,auto privata (conducente),8:15-9:14,31-60 min,2.0
087005,F,lavoro,dentro,False,auto privata (conducente),8:15-9:14,fino a 15 min,58.0
087005,F,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,16-30 min,3.0
087005,F,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,31-60 min,1.0
087005,F,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,fino a 15 min,26.0
087005,F,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,16-30 min,6.0
087005,F,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,31-60 min,5.0
087005,F,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,fino a 15 min,33.0
087005,F,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,16-30 min,1.0
087005,F,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,fino a 15 min,14.0
087005,F,lavoro,dentro,False,auto privata (passeggero),8:15-9:14,16-30 min,1.0
087005,F,lavoro,dentro,False,auto privata (passeggero),8:15-9:14,fino a 15 min,7.0
087005,F,lavoro,dentro,False,auto privata (passeggero),dopo le 9:14,16-30 min,1.0
087005,F,lavoro,dentro,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,7.0
087005,F,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,16-30 min,3.0
087005,F,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,6.0
087005,F,lavoro,dentro,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,1.0
087005,F,lavoro,dentro,False,"autobus urbano, filobus",prima delle 7:15,fino a 15 min,1.0
087005,F,lavoro,dentro,False,bicicletta,7:15-8:14,fino a 15 min,1.0
087005,F,lavoro,dentro,False,"corriera, autobus extra-urbano",7:15-8:14,31-60 min,1.0
087005,F,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",7:15-8:14,16-30 min,1.0
087005,F,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",7:15-8:14,fino a 15 min,2.0
087005,F,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,fino a 15 min,1.0
087005,F,lavoro,fuori,False,a piedi,7:15-8:14,fino a 15 min,3.0
087005,F,lavoro,fuori,False,altro mezzo,7:15-8:14,16-30 min,1.0
087005,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,16-30 min,215.0
087005,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,31-60 min,91.0
087005,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,fino a 15 min,171.0
087005,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,oltre 60 min,19.0
087005,F,lavoro,fuori,False,auto privata (conducente),8:15-9:14,16-30 min,79.0
087005,F,lavoro,fuori,False,auto privata (conducente),8:15-9:14,31-60 min,26.0
087005,F,lavoro,fuori,False,auto privata (conducente),8:15-9:14,fino a 15 min,90.0
087005,F,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,16-30 min,45.0
087005,F,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,31-60 min,16.0
087005,F,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,fino a 15 min,41.0
087005,F,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,oltre 60 min,2.0
087005,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,16-30 min,127.0
087005,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,31-60 min,76.0
087005,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,fino a 15 min,67.0
087005,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,oltre 60 min,19.0
087005,F,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,16-30 min,20.0
087005,F,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,31-60 min,12.0
087005,F,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,fino a 15 min,17.0
087005,F,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,oltre 60 min,2.0
087005,F,lavoro,fuori,False,auto privata (passeggero),8:15-9:14,16-30 min,10.0
087005,F,lavoro,fuori,False,auto privata (passeggero),8:15-9:14,31-60 min,2.0
087005,F,lavoro,fuori,False,auto privata (passeggero),8:15-9:14,fino a 15 min,13.0
087005,F,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,16-30 min,4.0
087005,F,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,31-60 min,4.0
087005,F,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,2.0
087005,F,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,16-30 min,13.0
087005,F,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,31-60 min,5.0
087005,F,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,12.0
087005,F,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,oltre 60 min,3.0
087005,F,lavoro,fuori,False,autobus aziendale o scolastico,prima delle 7:15,16-30 min,1.0
087005,F,lavoro,fuori,False,"autobus urbano, filobus",7:15-8:14,16-30 min,2.0
087005,F,lavoro,fuori,False,"autobus urbano, filobus",7:15-8:14,31-60 min,3.0
087005,F,lavoro,fuori,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,4.0
087005,F,lavoro,fuori,False,"autobus urbano, filobus",8:15-9:14,16-30 min,2.0
087005,F,lavoro,fuori,False,"autobus urbano, filobus",8:15-9:14,31-60 min,1.0
087005,F,lavoro,fuori,False,"autobus urbano, filobus",8:15-9:14,fino a 15 min,1.0
087005,F,lavoro,fuori,False,"autobus urbano, filobus",dopo le 9:14,31-60 min,1.0
087005,F,lavoro,fuori,False,"autobus urbano, filobus",dopo le 9:14,fino a 15 min,2.0
087005,F,lavoro,fuori,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,3.0
087005,F,lavoro,fuori,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,1.0
087005,F,lavoro,fuori,False,bicicletta,7:15-8:14,16-30 min,2.0
087005,F,lavoro,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,31-60 min,3.0
087005,F,lavoro,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,fino a 15 min,1.0
087005,F,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,16-30 min,2.0
087005,F,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,5.0
087005,F,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,fino a 15 min,1.0
087005,F,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,1.0
087005,F,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,31-60 min,1.0
087005,F,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",8:15-9:14,fino a 15 min,1.0
087005,F,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,16-30 min,1.0
087005,F,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,16-30 min,2.0
087005,F,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,31-60 min,1.0
087005,F,lavoro,fuori,False,treno,prima delle 7:15,31-60 min,1.0
087005,F,lavoro,fuori,False,treno,prima delle 7:15,oltre 60 min,1.0
087005,F,studio,dentro,False,a piedi,7:15-8:14,16-30 min,7.0
087005,F,studio,dentro,False,a piedi,7:15-8:14,fino a 15 min,120.0
087005,F,studio,dentro,False,a piedi,8:15-9:14,fino a 15 min,26.0
087005,F,studio,dentro,False,a piedi,prima delle 7:15,fino a 15 min,5.0
087005,F,studio,dentro,False,auto privata (conducente),7:15-8:14,31-60 min,1.0
087005,F,studio,dentro,False,auto privata (conducente),7:15-8:14,fino a 15 min,2.0
087005,F,studio,dentro,False,auto privata (conducente),dopo le 9:14,fino a 15 min,2.0
087005,F,studio,dentro,False,auto privata (conducente),prima delle 7:15,16-30 min,1.0
087005,F,studio,dentro,False,auto privata (conducente),prima delle 7:15,fino a 15 min,2.0
087005,F,studio,dentro,False,auto privata (passeggero),7:15-8:14,16-30 min,8.0
087005,F,studio,dentro,False,auto privata (passeggero),7:15-8:14,31-60 min,6.0
087005,F,studio,dentro,False,auto privata (passeggero),7:15-8:14,fino a 15 min,286.0
087005,F,studio,dentro,False,auto privata (passeggero),7:15-8:14,oltre 60 min,2.0
087005,F,studio,dentro,False,auto privata (passeggero),8:15-9:14,16-30 min,1.0
087005,F,studio,dentro,False,auto privata (passeggero),8:15-9:14,31-60 min,1.0
087005,F,studio,dentro,False,auto privata (passeggero),8:15-9:14,fino a 15 min,128.0
087005,F,studio,dentro,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,3.0
087005,F,studio,dentro,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,8.0
087005,F,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,16-30 min,21.0
087005,F,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,31-60 min,1.0
087005,F,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,fino a 15 min,82.0
087005,F,studio,dentro,False,autobus aziendale o scolastico,8:15-9:14,16-30 min,1.0
087005,F,studio,dentro,False,autobus aziendale o scolastico,8:15-9:14,fino a 15 min,8.0
087005,F,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,16-30 min,1.0
087005,F,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,31-60 min,1.0
087005,F,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,fino a 15 min,1.0
087005,F,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,16-30 min,5.0
087005,F,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,31-60 min,1.0
087005,F,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,10.0
087005,F,studio,dentro,False,"autobus urbano, filobus",dopo le 9:14,fino a 15 min,2.0
087005,F,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,1.0
087005,F,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,1.0
087005,F,studio,fuori,False,a piedi,7:15-8:14,31-60 min,2.0
087005,F,studio,fuori,False,a piedi,7:15-8:14,fino a 15 min,1.0
087005,F,studio,fuori,False,auto privata (conducente),7:15-8:14,16-30 min,24.0
087005,F,studio,fuori,False,auto privata (conducente),7:15-8:14,31-60 min,25.0
087005,F,studio,fuori,False,auto privata (conducente),7:15-8:14,fino a 15 min,7.0
087005,F,studio,fuori,False,auto privata (conducente),7:15-8:14,oltre 60 min,5.0
087005,F,studio,fuori,False,auto privata (conducente),8:15-9:14,16-30 min,9.0
087005,F,studio,fuori,False,auto privata (conducente),8:15-9:14,31-60 min,1.0
087005,F,studio,fuori,False,auto privata (conducente),8:15-9:14,fino a 15 min,3.0
087005,F,studio,fuori,False,auto privata (conducente),dopo le 9:14,16-30 min,6.0
087005,F,studio,fuori,False,auto privata (conducente),dopo le 9:14,31-60 min,3.0
087005,F,studio,fuori,False,auto privata (conducente),dopo le 9:14,fino a 15 min,3.0
087005,F,studio,fuori,False,auto privata (conducente),prima delle 7:15,16-30 min,15.0
087005,F,studio,fuori,False,auto privata (conducente),prima delle 7:15,31-60 min,24.0
087005,F,studio,fuori,False,auto privata (conducente),prima delle 7:15,fino a 15 min,1.0
087005,F,studio,fuori,False,auto privata (conducente),prima delle 7:15,oltre 60 min,3.0
087005,F,studio,fuori,False,auto privata (passeggero),7:15-8:14,16-30 min,161.0
087005,F,studio,fuori,False,auto privata (passeggero),7:15-8:14,31-60 min,44.0
087005,F,studio,fuori,False,auto privata (passeggero),7:15-8:14,fino a 15 min,252.0
087005,F,studio,fuori,False,auto privata (passeggero),7:15-8:14,oltre 60 min,5.0
087005,F,studio,fuori,False,auto privata (passeggero),8:15-9:14,16-30 min,12.0
087005,F,studio,fuori,False,auto privata (passeggero),8:15-9:14,31-60 min,3.0
087005,F,studio,fuori,False,auto privata (passeggero),8:15-9:14,fino a 15 min,42.0
087005,F,studio,fuori,False,auto privata (passeggero),dopo le 9:14,16-30 min,4.0
087005,F,studio,fuori,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,1.0
087005,F,studio,fuori,False,auto privata (passeggero),prima delle 7:15,16-30 min,24.0
087005,F,studio,fuori,False,auto privata (passeggero),prima delle 7:15,31-60 min,30.0
087005,F,studio,fuori,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,9.0
087005,F,studio,fuori,False,auto privata (passeggero),prima delle 7:15,oltre 60 min,6.0
087005,F,studio,fuori,False,autobus aziendale o scolastico,7:15-8:14,16-30 min,8.0
087005,F,studio,fuori,False,autobus aziendale o scolastico,7:15-8:14,31-60 min,3.0
087005,F,studio,fuori,False,autobus aziendale o scolastico,7:15-8:14,fino a 15 min,6.0
087005,F,studio,fuori,False,autobus aziendale o scolastico,7:15-8:14,oltre 60 min,1.0
087005,F,studio,fuori,False,autobus aziendale o scolastico,8:15-9:14,31-60 min,1.0
087005,F,studio,fuori,False,autobus aziendale o scolastico,8:15-9:14,fino a 15 min,1.0
087005,F,studio,fuori,False,autobus aziendale o scolastico,dopo le 9:14,31-60 min,1.0
087005,F,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,16-30 min,1.0
087005,F,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,31-60 min,12.0
087005,F,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,fino a 15 min,1.0
087005,F,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,16-30 min,44.0
087005,F,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,31-60 min,20.0
087005,F,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,10.0
087005,F,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,oltre 60 min,4.0
087005,F,studio,fuori,False,"autobus urbano, filobus",8:15-9:14,16-30 min,2.0
087005,F,studio,fuori,False,"autobus urbano, filobus",8:15-9:14,31-60 min,3.0
087005,F,studio,fuori,False,"autobus urbano, filobus",dopo le 9:14,16-30 min,3.0
087005,F,studio,fuori,False,"autobus urbano, filobus",dopo le 9:14,31-60 min,3.0
087005,F,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,26.0
087005,F,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,33.0
087005,F,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,fino a 15 min,6.0
087005,F,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,oltre 60 min,5.0
087005,F,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,16-30 min,46.0
087005,F,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,31-60 min,21.0
087005,F,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,fino a 15 min,10.0
087005,F,studio,fuori,False,"corriera, autobus extra-urbano",8:15-9:14,31-60 min,1.0
087005,F,studio,fuori,False,"corriera, autobus extra-urbano",dopo le 9:14,16-30 min,2.0
087005,F,studio,fuori,False,"corriera, autobus extra-urbano",dopo le 9:14,31-60 min,5.0
087005,F,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,16-30 min,21.0
087005,F,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,41.0
087005,F,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,fino a 15 min,5.0
087005,F,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,8.0
087005,F,studio,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,16-30 min,2.0
087005,F,studio,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,fino a 15 min,7.0
087005,F,studio,fuori,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,16-30 min,1.0
087005,F,studio,fuori,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,31-60 min,1.0
087005,F,studio,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,16-30 min,1.0
087005,F,studio,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,fino a 15 min,2.0
087005,F,studio,fuori,False,treno,7:15-8:14,31-60 min,1.0
087005,F,studio,fuori,False,treno,prima delle 7:15,31-60 min,2.0
087005,F,studio,fuori,False,treno,prima delle 7:15,oltre 60 min,1.0
087005,M,lavoro,dentro,False,a piedi,7:15-8:14,16-30 min,1.0
087005,M,lavoro,dentro,False,a piedi,7:15-8:14,31-60 min,1.0
087005,M,lavoro,dentro,False,a piedi,7:15-8:14,fino a 15 min,90.0
087005,M,lavoro,dentro,False,a piedi,8:15-9:14,fino a 15 min,41.0
087005,M,lavoro,dentro,False,a piedi,dopo le 9:14,fino a 15 min,11.0
087005,M,lavoro,dentro,False,a piedi,prima delle 7:15,16-30 min,2.0
087005,M,lavoro,dentro,False,a piedi,prima delle 7:15,31-60 min,1.0
087005,M,lavoro,dentro,False,a piedi,prima delle 7:15,fino a 15 min,60.0
087005,M,lavoro,dentro,False,altro mezzo,prima delle 7:15,fino a 15 min,1.0
087005,M,lavoro,dentro,False,auto privata (conducente),7:15-8:14,16-30 min,22.0
087005,M,lavoro,dentro,False,auto privata (conducente),7:15-8:14,31-60 min,13.0
087005,M,lavoro,dentro,False,auto privata (conducente),7:15-8:14,fino a 15 min,152.0
087005,M,lavoro,dentro,False,auto privata (conducente),7:15-8:14,oltre 60 min,1.0
087005,M,lavoro,dentro,False,auto privata (conducente),8:15-9:14,16-30 min,6.0
087005,M,lavoro,dentro,False,auto privata (conducente),8:15-9:14,31-60 min,1.0
087005,M,lavoro,dentro,False,auto privata (conducente),8:15-9:14,fino a 15 min,42.0
087005,M,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,fino a 15 min,30.0
087005,M,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,16-30 min,36.0
087005,M,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,31-60 min,20.0
087005,M,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,fino a 15 min,217.0
087005,M,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,oltre 60 min,1.0
087005,M,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,16-30 min,2.0
087005,M,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,31-60 min,1.0
087005,M,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,fino a 15 min,8.0
087005,M,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,oltre 60 min,2.0
087005,M,lavoro,dentro,False,auto privata (passeggero),8:15-9:14,fino a 15 min,4.0
087005,M,lavoro,dentro,False,auto privata (passeggero),dopo le 9:14,16-30 min,1.0
087005,M,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,16-30 min,5.0
087005,M,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,31-60 min,1.0
087005,M,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,15.0
087005,M,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,oltre 60 min,1.0
087005,M,lavoro,dentro,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,1.0
087005,M,lavoro,dentro,False,bicicletta,7:15-8:14,fino a 15 min,1.0
087005,M,lavoro,dentro,False,bicicletta,8:15-9:14,fino a 15 min,1.0
087005,M,lavoro,dentro,False,bicicletta,prima delle 7:15,16-30 min,1.0
087005,M,lavoro,dentro,False,bicicletta,prima delle 7:15,fino a 15 min,6.0
087005,M,lavoro,dentro,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,1.0
087005,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",7:15-8:14,16-30 min,1.0
087005,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",7:15-8:14,fino a 15 min,8.0
087005,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",8:15-9:14,16-30 min,3.0
087005,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,16-30 min,1.0
087005,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,fino a 15 min,1.0
087005,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,16-30 min,4.0
087005,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,fino a 15 min,8.0
087005,M,lavoro,dentro,False,treno,prima delle 7:15,fino a 15 min,1.0
087005,M,lavoro,fuori,False,a piedi,7:15-8:14,16-30 min,1.0
087005,M,lavoro,fuori,False,a piedi,7:15-8:14,31-60 min,1.0
087005,M,lavoro,fuori,False,a piedi,7:15-8:14,fino a 15 min,3.0
087005,M,lavoro,fuori,False,a piedi,dopo le 9:14,31-60 min,1.0
087005,M,lavoro,fuori,False,a piedi,prima delle 7:15,16-30 min,1.0
087005,M,lavoro,fuori,False,a piedi,prima delle 7:15,fino a 15 min,2.0
087005,M,lavoro,fuori,False,altro mezzo,7:15-8:14,fino a 15 min,1.0
087005,M,lavoro,fuori,False,altro mezzo,8:15-9:14,fino a 15 min,1.0
087005,M,lavoro,fuori,False,altro mezzo,prima delle 7:15,16-30 min,2.0
087005,M,lavoro,fuori,False,altro mezzo,prima delle 7:15,31-60 min,3.0
087005,M,lavoro,fuori,False,altro mezzo,prima delle 7:15,oltre 60 min,1.0
087005,M,lavoro,fuori,False,auto privata (conducente),7:15-8:14,16-30 min,273.0
087005,M,lavoro,fuori,False,auto privata (conducente),7:15-8:14,31-60 min,124.0
087005,M,lavoro,fuori,False,auto privata (conducente),7:15-8:14,fino a 15 min,240.0
087005,M,lavoro,fuori,False,auto privata (conducente),7:15-8:14,oltre 60 min,22.0
087005,M,lavoro,fuori,False,auto privata (conducente),8:15-9:14,16-30 min,55.0
087005,M,lavoro,fuori,False,auto privata (conducente),8:15-9:14,31-60 min,21.0
087005,M,lavoro,fuori,False,auto privata (conducente),8:15-9:14,fino a 15 min,61.0
087005,M,lavoro,fuori,False,auto privata (conducente),8:15-9:14,oltre 60 min,1.0
087005,M,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,16-30 min,50.0
087005,M,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,31-60 min,18.0
087005,M,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,fino a 15 min,40.0
087005,M,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,oltre 60 min,4.0
087005,M,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,16-30 min,437.0
087005,M,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,31-60 min,225.0
087005,M,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,fino a 15 min,248.0
087005,M,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,oltre 60 min,56.0
087005,M,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,16-30 min,8.0
087005,M,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,31-60 min,4.0
087005,M,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,fino a 15 min,8.0
087005,M,lavoro,fuori,False,auto privata (passeggero),8:15-9:14,16-30 min,1.0
087005,M,lavoro,fuori,False,auto privata (passeggero),8:15-9:14,fino a 15 min,3.0
087005,M,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,16-30 min,2.0
087005,M,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,31-60 min,1.0
087005,M,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,2.0
087005,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,16-30 min,23.0
087005,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,31-60 min,12.0
