territorio,anno,genere,eta,cittadinanza,titolo_studio,condizione,valore
083106,2024,M,Y_GE15,TOTAL,ALL,23,1411.3572655687235
083106,2018,M,Y_GE15,TOTAL,ALL,24,654.0
083106,2019,M,Y_GE15,TOTAL,ALL,24,641.0
083106,2021,M,Y_GE15,TOTAL,ALL,24,695.83732329243
083106,2022,M,Y_GE15,TOTAL,ALL,24,711.636625076944
083106,2023,M,Y_GE15,TOTAL,ALL,24,669.8493309840919
083106,2024,M,Y_GE15,TOTAL,ALL,24,683.2658983308123
083106,2018,M,Y_GE15,TOTAL,ALL,4,24.0
083106,2019,M,Y_GE15,TOTAL,ALL,4,28.0
083106,2021,M,Y_GE15,TOTAL,ALL,4,54.9286340076706
083106,2022,M,Y_GE15,TOTAL,ALL,4,45.8260719939043
083106,2023,M,Y_GE15,TOTAL,ALL,4,41.48451957144648
083106,2024,M,Y_GE15,TOTAL,ALL,4,44.61022821991706
083106,2018,M,Y_GE15,TOTAL,ALL,5,220.0
083106,2019,M,Y_GE15,TOTAL,ALL,5,229.0
083106,2021,M,Y_GE15,TOTAL,ALL,5,237.763860337467
083106,2022,M,Y_GE15,TOTAL,ALL,5,243.68789940722
083106,2023,M,Y_GE15,TOTAL,ALL,5,240.31828228937528
083106,2024,M,Y_GE15,TOTAL,ALL,5,232.269069085237
083106,2018,M,Y_GE15,TOTAL,ALL,7,329.0
083106,2019,M,Y_GE15,TOTAL,ALL,7,372.0
083106,2021,M,Y_GE15,TOTAL,ALL,7,441.992094747356
083106,2022,M,Y_GE15,TOTAL,ALL,7,365.107106167786
083106,2023,M,Y_GE15,TOTAL,ALL,7,394.0661289739135
083106,2024,M,Y_GE15,TOTAL,ALL,7,451.212069932757
083106,2018,M,Y_GE15,TOTAL,ALL,99,3006.0
083106,2019,M,Y_GE15,TOTAL,ALL,99,3029.0
083106,2021,M,Y_GE15,TOTAL,ALL,99,3035.0
083106,2022,M,Y_GE15,TOTAL,ALL,99,3039.0
083106,2023,M,Y_GE15,TOTAL,ALL,99,3034.0
083106,2024,M,Y_GE15,TOTAL,ALL,99,3088.0
083106,2018,T,Y_GE15,TOTAL,ALL,1,2353.0
083106,2019,T,Y_GE15,TOTAL,ALL,1,2384.0
083106,2021,T,Y_GE15,TOTAL,ALL,1,2457.0
083106,2022,T,Y_GE15,TOTAL,ALL,1,2531.0
083106,2023,T,Y_GE15,TOTAL,ALL,1,2620.0
083106,2024,T,Y_GE15,TOTAL,ALL,1,2614.0
083106,2018,T,Y_GE15,TOTAL,ALL,12,753.0
083106,2019,T,Y_GE15,TOTAL,ALL,12,671.0
083106,2021,T,Y_GE15,TOTAL,ALL,12,364.281666711555
083106,2022,T,Y_GE15,TOTAL,ALL,12,413.983502850966
083106,2023,T,Y_GE15,TOTAL,ALL,12,401.1104987304531
083106,2024,T,Y_GE15,TOTAL,ALL,12,348.7281128478578
083106,2018,T,Y_GE15,TOTAL,ALL,22,3106.0
083106,2019,T,Y_GE15,TOTAL,ALL,22,3055.0
083106,2021,T,Y_GE15,TOTAL,ALL,22,2821.28166671155
083106,2022,T,Y_GE15,TOTAL,ALL,22,2944.98350285097
083106,2023,T,Y_GE15,TOTAL,ALL,22,3021.110498730453
083106,2024,T,Y_GE15,TOTAL,ALL,22,2962.7281128478576
083106,2018,T,Y_GE15,TOTAL,ALL,23,3074.0
083106,2019,T,Y_GE15,TOTAL,ALL,23,3152.0
083106,2021,T,Y_GE15,TOTAL,ALL,23,3358.71833328845
083106,2022,T,Y_GE15,TOTAL,ALL,23,3240.01649714903
083106,2023,T,Y_GE15,TOTAL,ALL,23,3168.8895012695466
083106,2024,T,Y_GE15,TOTAL,ALL,23,3294.2718871521424
083106,2018,T,Y_GE15,TOTAL,ALL,24,1322.0
083106,2019,T,Y_GE15,TOTAL,ALL,24,1268.0
083106,2021,T,Y_GE15,TOTAL,ALL,24,1379.07652256289
083106,2022,T,Y_GE15,TOTAL,ALL,24,1372.03782097252
083106,2023,T,Y_GE15,TOTAL,ALL,24,1282.0188760805995
083106,2024,T,Y_GE15,TOTAL,ALL,24,1294.9056533621297
083106,2018,T,Y_GE15,TOTAL,ALL,4,655.0
083106,2019,T,Y_GE15,TOTAL,ALL,4,692.0
083106,2021,T,Y_GE15,TOTAL,ALL,4,736.80775125344
083106,2022,T,Y_GE15,TOTAL,ALL,4,717.098676207177
083106,2023,T,Y_GE15,TOTAL,ALL,4,645.6564626625922
083106,2024,T,Y_GE15,TOTAL,ALL,4,699.5911919198918
083106,2018,T,Y_GE15,TOTAL,ALL,5,505.0
083106,2019,T,Y_GE15,TOTAL,ALL,5,524.0
083106,2021,T,Y_GE15,TOTAL,ALL,5,496.271629406523
083106,2022,T,Y_GE15,TOTAL,ALL,5,504.025829688266
083106,2023,T,Y_GE15,TOTAL,ALL,5,504.1158874197363
083106,2024,T,Y_GE15,TOTAL,ALL,5,498.28986182858574
083106,2018,T,Y_GE15,TOTAL,ALL,7,593.0
083106,2019,T,Y_GE15,TOTAL,ALL,7,669.0
083106,2021,T,Y_GE15,TOTAL,ALL,7,746.562430065591
083106,2022,T,Y_GE15,TOTAL,ALL,7,646.854170281074
083106,2023,T,Y_GE15,TOTAL,ALL,7,737.0982751066189
083106,2024,T,Y_GE15,TOTAL,ALL,7,801.4851800415349
083106,2018,T,Y_GE15,TOTAL,ALL,99,6180.0
083106,2019,T,Y_GE15,TOTAL,ALL,99,6207.0
083106,2021,T,Y_GE15,TOTAL,ALL,99,6180.0
083106,2022,T,Y_GE15,TOTAL,ALL,99,6185.0
083106,2023,T,Y_GE15,TOTAL,ALL,99,6190.0
083106,2024,T,Y_GE15,TOTAL,ALL,99,6257.0
083107,2018,F,Y_GE15,TOTAL,ALL,1,627.0
083107,2019,F,Y_GE15,TOTAL,ALL,1,660.0
083107,2021,F,Y_GE15,TOTAL,ALL,1,692.0
083107,2022,F,Y_GE15,TOTAL,ALL,1,690.0
083107,2023,F,Y_GE15,TOTAL,ALL,1,705.0
083107,2024,F,Y_GE15,TOTAL,ALL,1,733.0
083107,2018,F,Y_GE15,TOTAL,ALL,12,274.0
083107,2019,F,Y_GE15,TOTAL,ALL,12,256.0
083107,2021,F,Y_GE15,TOTAL,ALL,12,107.579624441574
083107,2022,F,Y_GE15,TOTAL,ALL,12,105.15972921959
083107,2023,F,Y_GE15,TOTAL,ALL,12,127.50178915383246
083107,2024,F,Y_GE15,TOTAL,ALL,12,116.27443190438316
083107,2018,F,Y_GE15,TOTAL,ALL,22,901.0
083107,2019,F,Y_GE15,TOTAL,ALL,22,916.0
083107,2021,F,Y_GE15,TOTAL,ALL,22,799.579624441574
083107,2022,F,Y_GE15,TOTAL,ALL,22,795.15972921959
083107,2023,F,Y_GE15,TOTAL,ALL,22,832.5017891538324
083107,2024,F,Y_GE15,TOTAL,ALL,22,849.2744319043832
083107,2018,F,Y_GE15,TOTAL,ALL,23,1608.0
083107,2019,F,Y_GE15,TOTAL,ALL,23,1589.0
083107,2021,F,Y_GE15,TOTAL,ALL,23,1699.42037555843
083107,2022,F,Y_GE15,TOTAL,ALL,23,1710.84027078041
083107,2023,F,Y_GE15,TOTAL,ALL,23,1667.4982108461677
083107,2024,F,Y_GE15,TOTAL,ALL,23,1676.725568095617
083107,2018,F,Y_GE15,TOTAL,ALL,24,535.0
083107,2019,F,Y_GE15,TOTAL,ALL,24,512.0
083107,2021,F,Y_GE15,TOTAL,ALL,24,525.210831444407
083107,2022,F,Y_GE15,TOTAL,ALL,24,568.96696780102
083107,2023,F,Y_GE15,TOTAL,ALL,24,527.1847145214124
083107,2024,F,Y_GE15,TOTAL,ALL,24,538.2195425108329
083107,2018,F,Y_GE15,TOTAL,ALL,4,619.0
083107,2019,F,Y_GE15,TOTAL,ALL,4,602.0
083107,2021,F,Y_GE15,TOTAL,ALL,4,667.002422566926
083107,2022,F,Y_GE15,TOTAL,ALL,4,674.925861047986
083107,2023,F,Y_GE15,TOTAL,ALL,4,653.5449410753704
083107,2024,F,Y_GE15,TOTAL,ALL,4,664.9252279211622
083107,2018,F,Y_GE15,TOTAL,ALL,5,243.0
083107,2019,F,Y_GE15,TOTAL,ALL,5,261.0
083107,2021,F,Y_GE15,TOTAL,ALL,5,253.878847567546
083107,2022,F,Y_GE15,TOTAL,ALL,5,242.416511900252
083107,2023,F,Y_GE15,TOTAL,ALL,5,245.86042206700256
083107,2024,F,Y_GE15,TOTAL,ALL,5,245.184747577704
083107,2018,F,Y_GE15,TOTAL,ALL,7,211.0
083107,2019,F,Y_GE15,TOTAL,ALL,7,215.0
083107,2021,F,Y_GE15,TOTAL,ALL,7,253.328273979545
083107,2022,F,Y_GE15,TOTAL,ALL,7,224.530930031152
083107,2023,F,Y_GE15,TOTAL,ALL,7,240.90813318238224
083107,2024,F,Y_GE15,TOTAL,ALL,7,228.39605008591795
083107,2018,F,Y_GE15,TOTAL,ALL,99,2508.0
083107,2019,F,Y_GE15,TOTAL,ALL,99,2505.0
083107,2021,F,Y_GE15,TOTAL,ALL,99,2499.0
083107,2022,F,Y_GE15,TOTAL,ALL,99,2506.0
083107,2023,F,Y_GE15,TOTAL,ALL,99,2500.0
083107,2024,F,Y_GE15,TOTAL,ALL,99,2526.0
083107,2018,M,Y_GE15,TOTAL,ALL,1,1060.0
083107,2019,M,Y_GE15,TOTAL,ALL,1,1073.0
083107,2021,M,Y_GE15,TOTAL,ALL,1,1155.0
083107,2022,M,Y_GE15,TOTAL,ALL,1,1109.0
083107,2023,M,Y_GE15,TOTAL,ALL,1,1132.0
083107,2024,M,Y_GE15,TOTAL,ALL,1,1147.0
083107,2018,M,Y_GE15,TOTAL,ALL,12,283.0
083107,2019,M,Y_GE15,TOTAL,ALL,12,248.0
083107,2021,M,Y_GE15,TOTAL,ALL,12,115.863572158126
083107,2022,M,Y_GE15,TOTAL,ALL,12,115.08116056362
083107,2023,M,Y_GE15,TOTAL,ALL,12,119.46005333233998
083107,2024,M,Y_GE15,TOTAL,ALL,12,117.87945502790735
083107,2018,M,Y_GE15,TOTAL,ALL,22,1343.0
083107,2019,M,Y_GE15,TOTAL,ALL,22,1321.0
083107,2021,M,Y_GE15,TOTAL,ALL,22,1270.86357215813
083107,2022,M,Y_GE15,TOTAL,ALL,22,1224.08116056362
083107,2023,M,Y_GE15,TOTAL,ALL,22,1251.46005333234
083107,2024,M,Y_GE15,TOTAL,ALL,22,1264.8794550279074
083107,2018,M,Y_GE15,TOTAL,ALL,23,1002.0
083107,2019,M,Y_GE15,TOTAL,ALL,23,1007.0
083107,2021,M,Y_GE15,TOTAL,ALL,23,1053.13642784187
083107,2022,M,Y_GE15,TOTAL,ALL,23,1084.91883943638
083107,2023,M,Y_GE15,TOTAL,ALL,23,1055.53994666766
083107,2024,M,Y_GE15,TOTAL,ALL,23,1066.1205449720926
083107,2018,M,Y_GE15,TOTAL,ALL,24,503.0
083107,2019,M,Y_GE15,TOTAL,ALL,24,508.0
083107,2021,M,Y_GE15,TOTAL,ALL,24,497.377144813207
083107,2022,M,Y_GE15,TOTAL,ALL,24,558.360552223381
083107,2023,M,Y_GE15,TOTAL,ALL,24,528.7096021382902
083107,2024,M,Y_GE15,TOTAL,ALL,24,549.0290814583356
083107,2018,M,Y_GE15,TOTAL,ALL,4,24.0
083107,2019,M,Y_GE15,TOTAL,ALL,4,26.0
083107,2021,M,Y_GE15,TOTAL,ALL,4,45.1895354298231
083107,2022,M,Y_GE15,TOTAL,ALL,4,44.5567938522789
083107,2023,M,Y_GE15,TOTAL,ALL,4,45.98556064021598
083107,2024,M,Y_GE15,TOTAL,ALL,4,45.98010509928661
083107,2018,M,Y_GE15,TOTAL,ALL,5,204.0
083107,2019,M,Y_GE15,TOTAL,ALL,5,204.0
083107,2021,M,Y_GE15,TOTAL,ALL,5,189.781053703316
083107,2022,M,Y_GE15,TOTAL,ALL,5,204.304719981783
083107,2023,M,Y_GE15,TOTAL,ALL,5,211.14532681645304
083107,2024,M,Y_GE15,TOTAL,ALL,5,190.4986163688672
083107,2018,M,Y_GE15,TOTAL,ALL,7,271.0
083107,2019,M,Y_GE15,TOTAL,ALL,7,270.0
083107,2021,M,Y_GE15,TOTAL,ALL,7,320.788693895528
083107,2022,M,Y_GE15,TOTAL,ALL,7,277.696773378938
083107,2023,M,Y_GE15,TOTAL,ALL,7,269.6994570727008
083107,2024,M,Y_GE15,TOTAL,ALL,7,280.6127420456032
083107,2018,M,Y_GE15,TOTAL,ALL,99,2345.0
083107,2019,M,Y_GE15,TOTAL,ALL,99,2328.0
083107,2021,M,Y_GE15,TOTAL,ALL,99,2324.0
083107,2022,M,Y_GE15,TOTAL,ALL,99,2309.0
083107,2023,M,Y_GE15,TOTAL,ALL,99,2307.0
083107,2024,M,Y_GE15,TOTAL,ALL,99,2331.0
083107,2018,T,Y_GE15,TOTAL,ALL,1,1687.0
083107,2019,T,Y_GE15,TOTAL,ALL,1,1733.0
083107,2021,T,Y_GE15,TOTAL,ALL,1,1847.0
083107,2022,T,Y_GE15,TOTAL,ALL,1,1799.0
083107,2023,T,Y_GE15,TOTAL,ALL,1,1837.0
083107,2024,T,Y_GE15,TOTAL,ALL,1,1880.0
083107,2018,T,Y_GE15,TOTAL,ALL,12,557.0
083107,2019,T,Y_GE15,TOTAL,ALL,12,504.0
083107,2021,T,Y_GE15,TOTAL,ALL,12,223.4431965997
083107,2022,T,Y_GE15,TOTAL,ALL,12,220.24088978321
083107,2023,T,Y_GE15,TOTAL,ALL,12,246.96184248617243
083107,2024,T,Y_GE15,TOTAL,ALL,12,234.1538869322905
083107,2018,T,Y_GE15,TOTAL,ALL,22,2244.0
083107,2019,T,Y_GE15,TOTAL,ALL,22,2237.0
083107,2021,T,Y_GE15,TOTAL,ALL,22,2070.4431965997
083107,2022,T,Y_GE15,TOTAL,ALL,22,2019.24088978321
083107,2023,T,Y_GE15,TOTAL,ALL,22,2083.9618424861724
083107,2024,T,Y_GE15,TOTAL,ALL,22,2114.1538869322903
083107,2018,T,Y_GE15,TOTAL,ALL,23,2610.0
083107,2019,T,Y_GE15,TOTAL,ALL,23,2596.0
083107,2021,T,Y_GE15,TOTAL,ALL,23,2752.5568034003
083107,2022,T,Y_GE15,TOTAL,ALL,23,2795.75911021679
083107,2023,T,Y_GE15,TOTAL,ALL,23,2723.038157513828
083107,2024,T,Y_GE15,TOTAL,ALL,23,2742.8461130677097
083107,2018,T,Y_GE15,TOTAL,ALL,24,1038.0
083107,2019,T,Y_GE15,TOTAL,ALL,24,1020.0
083107,2021,T,Y_GE15,TOTAL,ALL,24,1022.58797625761
083107,2022,T,Y_GE15,TOTAL,ALL,24,1127.3275200244
083107,2023,T,Y_GE15,TOTAL,ALL,24,1055.8943166597026
083107,2024,T,Y_GE15,TOTAL,ALL,24,1087.2486239691684
083107,2018,T,Y_GE15,TOTAL,ALL,4,643.0
083107,2019,T,Y_GE15,TOTAL,ALL,4,627.0
083107,2021,T,Y_GE15,TOTAL,ALL,4,712.19195799675
083107,2022,T,Y_GE15,TOTAL,ALL,4,719.482654900265
083107,2023,T,Y_GE15,TOTAL,ALL,4,699.5305017155864
083107,2024,T,Y_GE15,TOTAL,ALL,4,710.9053330204488
083107,2018,T,Y_GE15,TOTAL,ALL,5,447.0
083107,2019,T,Y_GE15,TOTAL,ALL,5,465.0
083107,2021,T,Y_GE15,TOTAL,ALL,5,443.659901270862
083107,2022,T,Y_GE15,TOTAL,ALL,5,446.721231882035
083107,2023,T,Y_GE15,TOTAL,ALL,5,457.0057488834556
083107,2024,T,Y_GE15,TOTAL,ALL,5,435.6833639465712
083107,2018,T,Y_GE15,TOTAL,ALL,7,482.0
083107,2019,T,Y_GE15,TOTAL,ALL,7,485.0
083107,2021,T,Y_GE15,TOTAL,ALL,7,574.116967875074
083107,2022,T,Y_GE15,TOTAL,ALL,7,502.227703410089
083107,2023,T,Y_GE15,TOTAL,ALL,7,510.60759025508304
083107,2024,T,Y_GE15,TOTAL,ALL,7,509.0087921315212
083107,2018,T,Y_GE15,TOTAL,ALL,99,4853.0
083107,2019,T,Y_GE15,TOTAL,ALL,99,4833.0
083107,2021,T,Y_GE15,TOTAL,ALL,99,4823.0
083107,2022,T,Y_GE15,TOTAL,ALL,99,4815.0
083107,2023,T,Y_GE15,TOTAL,ALL,99,4807.0
083107,2024,T,Y_GE15,TOTAL,ALL,99,4857.0
083108,2018,F,Y_GE15,TOTAL,ALL,1,635.0
083108,2019,F,Y_GE15,TOTAL,ALL,1,630.0
083108,2021,F,Y_GE15,TOTAL,ALL,1,674.0
083108,2022,F,Y_GE15,TOTAL,ALL,1,683.0
083108,2023,F,Y_GE15,TOTAL,ALL,1,707.0
083108,2024,F,Y_GE15,TOTAL,ALL,1,743.0
083108,2018,F,Y_GE15,TOTAL,ALL,12,237.0
083108,2019,F,Y_GE15,TOTAL,ALL,12,213.0
083108,2021,F,Y_GE15,TOTAL,ALL,12,115.338575702796
083108,2022,F,Y_GE15,TOTAL,ALL,12,133.519535738056
083108,2023,F,Y_GE15,TOTAL,ALL,12,131.0400874775789
083108,2024,F,Y_GE15,TOTAL,ALL,12,113.2333661068168
083108,2018,F,Y_GE15,TOTAL,ALL,22,871.0
083108,2019,F,Y_GE15,TOTAL,ALL,22,843.0
083108,2021,F,Y_GE15,TOTAL,ALL,22,789.338575702796
083108,2022,F,Y_GE15,TOTAL,ALL,22,816.519535738056
083108,2023,F,Y_GE15,TOTAL,ALL,22,838.0400874775789
083108,2024,F,Y_GE15,TOTAL,ALL,22,856.2333661068168
083108,2018,F,Y_GE15,TOTAL,ALL,23,1128.0
083108,2019,F,Y_GE15,TOTAL,ALL,23,1161.0
083108,2021,F,Y_GE15,TOTAL,ALL,23,1231.6614242972
083108,2022,F,Y_GE15,TOTAL,ALL,23,1196.48046426194
083108,2023,F,Y_GE15,TOTAL,ALL,23,1190.9599125224213
083108,2024,F,Y_GE15,TOTAL,ALL,23,1182.766633893183
083108,2018,F,Y_GE15,TOTAL,ALL,24,386.0
083108,2019,F,Y_GE15,TOTAL,ALL,24,376.0
083108,2021,F,Y_GE15,TOTAL,ALL,24,409.174711518835
083108,2022,F,Y_GE15,TOTAL,ALL,24,399.9915193232
083108,2023,F,Y_GE15,TOTAL,ALL,24,381.93103972981686
083108,2024,F,Y_GE15,TOTAL,ALL,24,406.3955518634659
083108,2018,F,Y_GE15,TOTAL,ALL,4,387.0
083108,2019,F,Y_GE15,TOTAL,ALL,4,406.0
083108,2021,F,Y_GE15,TOTAL,ALL,4,449.068323225049
083108,2022,F,Y_GE15,TOTAL,ALL,4,452.915977087027
083108,2023,F,Y_GE15,TOTAL,ALL,4,451.5958421193184
083108,2024,F,Y_GE15,TOTAL,ALL,4,449.4695355670162
083108,2018,F,Y_GE15,TOTAL,ALL,5,197.0
083108,2019,F,Y_GE15,TOTAL,ALL,5,199.0
083108,2021,F,Y_GE15,TOTAL,ALL,5,183.761588499215
083108,2022,F,Y_GE15,TOTAL,ALL,5,182.561770816092
083108,2023,F,Y_GE15,TOTAL,ALL,5,182.0200009475441
083108,2024,F,Y_GE15,TOTAL,ALL,5,166.702608730107
083108,2018,F,Y_GE15,TOTAL,ALL,7,158.0
083108,2019,F,Y_GE15,TOTAL,ALL,7,181.0
083108,2021,F,Y_GE15,TOTAL,ALL,7,189.656801054105
083108,2022,F,Y_GE15,TOTAL,ALL,7,161.011197035625
083108,2023,F,Y_GE15,TOTAL,ALL,7,175.41302972574186
083108,2024,F,Y_GE15,TOTAL,ALL,7,160.198937732594
083108,2018,F,Y_GE15,TOTAL,ALL,99,1999.0
083108,2019,F,Y_GE15,TOTAL,ALL,99,2004.0
083108,2021,F,Y_GE15,TOTAL,ALL,99,2021.0
083108,2022,F,Y_GE15,TOTAL,ALL,99,2013.0
083108,2023,F,Y_GE15,TOTAL,ALL,99,2029.0
083108,2024,F,Y_GE15,TOTAL,ALL,99,2039.0
083108,2018,M,Y_GE15,TOTAL,ALL,1,911.0
083108,2019,M,Y_GE15,TOTAL,ALL,1,931.0
083108,2021,M,Y_GE15,TOTAL,ALL,1,965.0
083108,2022,M,Y_GE15,TOTAL,ALL,1,1008.0
083108,2023,M,Y_GE15,TOTAL,ALL,1,997.0
083108,2024,M,Y_GE15,TOTAL,ALL,1,1028.0
083108,2018,M,Y_GE15,TOTAL,ALL,12,234.0
083108,2019,M,Y_GE15,TOTAL,ALL,12,201.0
083108,2021,M,Y_GE15,TOTAL,ALL,12,115.974801418695
083108,2022,M,Y_GE15,TOTAL,ALL,12,123.316227208428
083108,2023,M,Y_GE15,TOTAL,ALL,12,118.216678575558
083108,2024,M,Y_GE15,TOTAL,ALL,12,104.50087931978612
083108,2018,M,Y_GE15,TOTAL,ALL,22,1145.0
083108,2019,M,Y_GE15,TOTAL,ALL,22,1132.0
083108,2021,M,Y_GE15,TOTAL,ALL,22,1080.9748014187
083108,2022,M,Y_GE15,TOTAL,ALL,22,1131.31622720843
083108,2023,M,Y_GE15,TOTAL,ALL,22,1115.216678575558
083108,2024,M,Y_GE15,TOTAL,ALL,22,1132.5008793197862
083108,2018,M,Y_GE15,TOTAL,ALL,23,740.0
083108,2019,M,Y_GE15,TOTAL,ALL,23,757.0
083108,2021,M,Y_GE15,TOTAL,ALL,23,810.025198581305
083108,2022,M,Y_GE15,TOTAL,ALL,23,759.683772791572
083108,2023,M,Y_GE15,TOTAL,ALL,23,784.783321424442
083108,2024,M,Y_GE15,TOTAL,ALL,23,779.4991206802139
083108,2018,M,Y_GE15,TOTAL,ALL,24,370.0
083108,2019,M,Y_GE15,TOTAL,ALL,24,369.0
083108,2021,M,Y_GE15,TOTAL,ALL,24,406.880424565807
083108,2022,M,Y_GE15,TOTAL,ALL,24,416.206439307308
083108,2023,M,Y_GE15,TOTAL,ALL,24,408.5212423122832
083108,2024,M,Y_GE15,TOTAL,ALL,24,431.6995752950519
083108,2018,M,Y_GE15,TOTAL,ALL,4,14.0
083108,2019,M,Y_GE15,TOTAL,ALL,4,15.0
083108,2021,M,Y_GE15,TOTAL,ALL,4,21.2263675593265
083108,2022,M,Y_GE15,TOTAL,ALL,4,26.3460649998059
083108,2023,M,Y_GE15,TOTAL,ALL,4,30.033247455207167
083108,2024,M,Y_GE15,TOTAL,ALL,4,26.697527132249157
083108,2018,M,Y_GE15,TOTAL,ALL,5,167.0
083108,2019,M,Y_GE15,TOTAL,ALL,5,168.0
083108,2021,M,Y_GE15,TOTAL,ALL,5,154.58376910663
083108,2022,M,Y_GE15,TOTAL,ALL,5,146.510056563937
083108,2023,M,Y_GE15,TOTAL,ALL,5,155.5977462010867
083108,2024,M,Y_GE15,TOTAL,ALL,5,140.5908090352889
083108,2018,M,Y_GE15,TOTAL,ALL,7,189.0
083108,2019,M,Y_GE15,TOTAL,ALL,7,205.0
083108,2021,M,Y_GE15,TOTAL,ALL,7,227.334637349541
083108,2022,M,Y_GE15,TOTAL,ALL,7,170.621211920521
083108,2023,M,Y_GE15,TOTAL,ALL,7,190.63108545586488
083108,2024,M,Y_GE15,TOTAL,ALL,7,180.511209217624
083108,2018,M,Y_GE15,TOTAL,ALL,99,1884.0
083108,2019,M,Y_GE15,TOTAL,ALL,99,1889.0
083108,2021,M,Y_GE15,TOTAL,ALL,99,1891.0
083108,2022,M,Y_GE15,TOTAL,ALL,99,1891.0
083108,2023,M,Y_GE15,TOTAL,ALL,99,1900.0
083108,2024,M,Y_GE15,TOTAL,ALL,99,1912.0
083108,2018,T,Y_GE15,TOTAL,ALL,1,1546.0
083108,2019,T,Y_GE15,TOTAL,ALL,1,1561.0
083108,2021,T,Y_GE15,TOTAL,ALL,1,1639.0
083108,2022,T,Y_GE15,TOTAL,ALL,1,1691.0
083108,2023,T,Y_GE15,TOTAL,ALL,1,1704.0
083108,2024,T,Y_GE15,TOTAL,ALL,1,1771.0
083108,2018,T,Y_GE15,TOTAL,ALL,12,470.0
083108,2019,T,Y_GE15,TOTAL,ALL,12,414.0
083108,2021,T,Y_GE15,TOTAL,ALL,12,231.313377121491
083108,2022,T,Y_GE15,TOTAL,ALL,12,256.835762946484
083108,2023,T,Y_GE15,TOTAL,ALL,12,249.2567660531369
083108,2024,T,Y_GE15,TOTAL,ALL,12,217.7342454266029
083108,2018,T,Y_GE15,TOTAL,ALL,22,2016.0
083108,2019,T,Y_GE15,TOTAL,ALL,22,1975.0
083108,2021,T,Y_GE15,TOTAL,ALL,22,1870.31337712149
083108,2022,T,Y_GE15,TOTAL,ALL,22,1947.83576294648
083108,2023,T,Y_GE15,TOTAL,ALL,22,1953.256766053137
083108,2024,T,Y_GE15,TOTAL,ALL,22,1988.734245426603
083108,2018,T,Y_GE15,TOTAL,ALL,23,1868.0
083108,2019,T,Y_GE15,TOTAL,ALL,23,1918.0
083108,2021,T,Y_GE15,TOTAL,ALL,23,2041.68662287851
083108,2022,T,Y_GE15,TOTAL,ALL,23,1956.16423705352
083108,2023,T,Y_GE15,TOTAL,ALL,23,1975.7432339468637
083108,2024,T,Y_GE15,TOTAL,ALL,23,1962.265754573397
083108,2018,T,Y_GE15,TOTAL,ALL,24,756.0
083108,2019,T,Y_GE15,TOTAL,ALL,24,745.0
083108,2021,T,Y_GE15,TOTAL,ALL,24,816.055136084642
083108,2022,T,Y_GE15,TOTAL,ALL,24,816.197958630508
083108,2023,T,Y_GE15,TOTAL,ALL,24,790.4522820421
083108,2024,T,Y_GE15,TOTAL,ALL,24,838.0951271585178
083108,2018,T,Y_GE15,TOTAL,ALL,4,401.0
083108,2019,T,Y_GE15,TOTAL,ALL,4,421.0
083108,2021,T,Y_GE15,TOTAL,ALL,4,470.294690784376
083108,2022,T,Y_GE15,TOTAL,ALL,4,479.262042086833
083108,2023,T,Y_GE15,TOTAL,ALL,4,481.6290895745256
083108,2024,T,Y_GE15,TOTAL,ALL,4,476.1670626992654
083108,2018,T,Y_GE15,TOTAL,ALL,5,364.0
083108,2019,T,Y_GE15,TOTAL,ALL,5,367.0
083108,2021,T,Y_GE15,TOTAL,ALL,5,338.345357605845
083108,2022,T,Y_GE15,TOTAL,ALL,5,329.071827380029
083108,2023,T,Y_GE15,TOTAL,ALL,5,337.6177471486308
083108,2024,T,Y_GE15,TOTAL,ALL,5,307.2934177653959
083108,2018,T,Y_GE15,TOTAL,ALL,7,347.0
083108,2019,T,Y_GE15,TOTAL,ALL,7,386.0
083108,2021,T,Y_GE15,TOTAL,ALL,7,416.991438403646
083108,2022,T,Y_GE15,TOTAL,ALL,7,331.632408956146
083108,2023,T,Y_GE15,TOTAL,ALL,7,366.04411518160674
083108,2024,T,Y_GE15,TOTAL,ALL,7,340.710146950218
083108,2018,T,Y_GE15,TOTAL,ALL,99,3883.0
083108,2019,T,Y_GE15,TOTAL,ALL,99,3893.0
083108,2021,T,Y_GE15,TOTAL,ALL,99,3912.0
083108,2022,T,Y_GE15,TOTAL,ALL,99,3904.0
083108,2023,T,Y_GE15,TOTAL,ALL,99,3929.0
083108,2024,T,Y_GE15,TOTAL,ALL,99,3951.0
084001,2018,F,Y_GE15,TOTAL,ALL,1,7175.0
084001,2019,F,Y_GE15,TOTAL,ALL,1,7298.0
084001,2021,F,Y_GE15,TOTAL,ALL,1,7519.0
084001,2022,F,Y_GE15,TOTAL,ALL,1,7652.0
084001,2023,F,Y_GE15,TOTAL,ALL,1,7906.0
084001,2024,F,Y_GE15,TOTAL,ALL,1,8143.0
084001,2018,F,Y_GE15,TOTAL,ALL,12,2996.0
084001,2019,F,Y_GE15,TOTAL,ALL,12,2779.0
084001,2021,F,Y_GE15,TOTAL,ALL,12,1434.71858532702
084001,2022,F,Y_GE15,TOTAL,ALL,12,1503.39583268767
084001,2023,F,Y_GE15,TOTAL,ALL,12,1300.793301406448
084001,2024,F,Y_GE15,TOTAL,ALL,12,1109.3908175776378
