territorio,nome_comune,parte,anello,ordine,x,y,occupazione_femminile_2011
082004,Altavilla Milicia,0,0,10,373027,4206778,23.2
082004,Altavilla Milicia,0,0,11,372826,4208444,23.2
082004,Altavilla Milicia,0,0,12,372949,4209837,23.2
082004,Altavilla Milicia,0,0,13,372308,4209235,23.2
082004,Altavilla Milicia,0,0,14,372256,4208736,23.2
082004,Altavilla Milicia,0,0,15,371776,4208522,23.2
082004,Altavilla Milicia,0,0,16,371170,4208897,23.2
082004,Altavilla Milicia,0,0,17,370874,4209592,23.2
082004,Altavilla Milicia,0,0,18,372100,4210674,23.2
082004,Altavilla Milicia,0,0,19,372209,4211506,23.2
082004,Altavilla Milicia,0,0,20,372535,4212294,23.2
082004,Altavilla Milicia,0,0,21,372879,4212559,23.2
082004,Altavilla Milicia,0,0,22,374097,4211209,23.2
082005,Altofonte,0,0,0,350899,4214466,24.1
082005,Altofonte,0,0,1,352116,4213837,24.1
082005,Altofonte,0,0,2,352429,4213454,24.1
082005,Altofonte,0,0,3,352132,4213195,24.1
082005,Altofonte,0,0,4,352162,4213044,24.1
082005,Altofonte,0,0,5,352840,4212741,24.1
082005,Altofonte,0,0,6,355165,4213975,24.1
082005,Altofonte,0,0,7,355397,4213571,24.1
082005,Altofonte,0,0,8,355887,4210505,24.1
082005,Altofonte,0,0,9,355829,4209897,24.1
082005,Altofonte,0,0,10,355485,4209446,24.1
082005,Altofonte,0,0,11,354826,4206970,24.1
082005,Altofonte,0,0,12,354021,4206224,24.1
082005,Altofonte,0,0,13,353119,4207160,24.1
082005,Altofonte,0,0,14,352094,4207834,24.1
082005,Altofonte,0,0,15,352270,4208126,24.1
082005,Altofonte,0,0,16,352371,4209176,24.1
082005,Altofonte,0,0,17,351856,4210120,24.1
082005,Altofonte,0,0,18,350961,4210223,24.1
082005,Altofonte,0,0,19,350749,4209591,24.1
082005,Altofonte,0,0,20,350174,4209342,24.1
082005,Altofonte,0,0,21,348831,4209958,24.1
082005,Altofonte,0,0,22,348452,4210427,24.1
082005,Altofonte,0,0,23,348224,4211478,24.1
082005,Altofonte,0,0,24,348269,4212900,24.1
082005,Altofonte,0,0,25,349480,4212975,24.1
082005,Altofonte,0,0,26,350626,4213706,24.1
082005,Altofonte,0,0,27,350873,4214081,24.1
082005,Altofonte,0,0,28,350899,4214466,24.1
082006,Bagheria,0,0,0,369345,4220108,18.1
082006,Bagheria,0,0,1,371083,4219154,18.1
082006,Bagheria,0,0,2,371372,4219175,18.1
082006,Bagheria,0,0,3,371049,4217511,18.1
082006,Bagheria,0,0,4,369993,4216377,18.1
082006,Bagheria,0,0,5,369919,4214144,18.1
082006,Bagheria,0,0,6,368113,4211433,18.1
082006,Bagheria,0,0,7,367060,4210887,18.1
082006,Bagheria,0,0,8,365669,4210922,18.1
082006,Bagheria,0,0,9,365315,4211562,18.1
082006,Bagheria,0,0,10,365369,4212260,18.1
082006,Bagheria,0,0,11,365839,4213727,18.1
082006,Bagheria,0,0,12,366422,4214888,18.1
082006,Bagheria,0,0,13,366344,4216680,18.1
082006,Bagheria,0,0,14,366746,4217504,18.1
082006,Bagheria,0,0,15,366806,4218001,18.1
082006,Bagheria,0,0,16,368879,4218821,18.1
082006,Bagheria,0,0,17,369068,4219962,18.1
082006,Bagheria,0,0,18,369345,4220108,18.1
082007,Balestrate,0,0,0,327441,4214071,19.2
082007,Balestrate,0,0,1,326075,4212122,19.2
082007,Balestrate,0,0,2,325007,4211409,19.2
082007,Balestrate,0,0,3,324693,4211494,19.2
082007,Balestrate,0,0,4,324512,4211764,19.2
082007,Balestrate,0,0,5,323786,4211939,19.2
082007,Balestrate,0,0,6,323035,4211702,19.2
082007,Balestrate,0,0,7,322487,4212217,19.2
082007,Balestrate,0,0,8,324260,4213010,19.2
082007,Balestrate,0,0,9,324978,4213655,19.2
082007,Balestrate,0,0,10,326888,4214525,19.2
082007,Balestrate,0,0,11,327012,4214261,19.2
082007,Balestrate,0,0,12,327627,4214951,19.2
082007,Balestrate,0,0,13,327817,4214365,19.2
082007,Balestrate,0,0,14,327441,4214071,19.2
082008,Baucina,0,0,0,374104,4201914,18.4
082008,Baucina,0,0,1,374593,4200558,18.4
082008,Baucina,0,0,2,373657,4199880,18.4
082008,Baucina,0,0,3,373006,4198946,18.4
082008,Baucina,0,0,4,372905,4197875,18.4
082008,Baucina,0,0,5,371628,4196910,18.4
082008,Baucina,0,0,6,371550,4196214,18.4
082008,Baucina,0,0,7,370203,4196001,18.4
082008,Baucina,0,0,8,369745,4197025,18.4
082008,Baucina,0,0,9,369666,4197628,18.4
082008,Baucina,0,0,10,368189,4199248,18.4
082008,Baucina,0,0,11,368424,4199979,18.4
082008,Baucina,0,0,12,368675,4199989,18.4
082008,Baucina,0,0,13,369172,4200435,18.4
082008,Baucina,0,0,14,369111,4201157,18.4
082008,Baucina,0,0,15,370344,4201280,18.4
082008,Baucina,0,0,16,370166,4202580,18.4
082008,Baucina,0,0,17,372853,4202266,18.4
082008,Baucina,0,0,18,373336,4202427,18.4
082008,Baucina,0,0,19,373434,4202718,18.4
082008,Baucina,0,0,20,374104,4201914,18.4
082009,Belmonte Mezzagno,0,0,0,357316,4214791,19.2
082009,Belmonte Mezzagno,0,0,1,359095,4214426,19.2
082009,Belmonte Mezzagno,0,0,2,359841,4213735,19.2
082009,Belmonte Mezzagno,0,0,3,360439,4213545,19.2
082009,Belmonte Mezzagno,0,0,4,361377,4213615,19.2
082009,Belmonte Mezzagno,0,0,5,361871,4213836,19.2
082009,Belmonte Mezzagno,0,0,6,362052,4213366,19.2
082009,Belmonte Mezzagno,0,0,7,362017,4212854,19.2
082009,Belmonte Mezzagno,0,0,8,360841,4212005,19.2
082009,Belmonte Mezzagno,0,0,9,361197,4211148,19.2
082009,Belmonte Mezzagno,0,0,10,361264,4210757,19.2
082009,Belmonte Mezzagno,0,0,11,361131,4210494,19.2
082009,Belmonte Mezzagno,0,0,12,360828,4210127,19.2
082009,Belmonte Mezzagno,0,0,13,360092,4209868,19.2
082009,Belmonte Mezzagno,0,0,14,359084,4209111,19.2
082009,Belmonte Mezzagno,0,0,15,358610,4208270,19.2
082009,Belmonte Mezzagno,0,0,16,358663,4208036,19.2
082009,Belmonte Mezzagno,0,0,17,358340,4207320,19.2
082009,Belmonte Mezzagno,0,0,18,357927,4207505,19.2
082009,Belmonte Mezzagno,0,0,19,355829,4209897,19.2
082009,Belmonte Mezzagno,0,0,20,355887,4210505,19.2
082009,Belmonte Mezzagno,0,0,21,355567,4212707,19.2
082009,Belmonte Mezzagno,0,0,22,355165,4213975,19.2
082009,Belmonte Mezzagno,0,0,23,356413,4214062,19.2
082009,Belmonte Mezzagno,0,0,24,356880,4214704,19.2
082009,Belmonte Mezzagno,0,0,25,357316,4214791,19.2
082010,Bisacquino,0,0,0,338253,4168113,19.8
082010,Bisacquino,0,0,1,339519,4167087,19.8
082010,Bisacquino,0,0,2,339644,4166763,19.8
082010,Bisacquino,0,0,3,337338,4165861,19.8
082010,Bisacquino,0,0,4,336353,4165928,19.8
082010,Bisacquino,0,0,5,336419,4166539,19.8
082010,Bisacquino,0,0,6,336175,4167398,19.8
082010,Bisacquino,0,0,7,336286,4167837,19.8
082010,Bisacquino,0,0,8,336691,4167724,19.8
082010,Bisacquino,0,0,9,338253,4168113,19.8
082010,Bisacquino,1,0,0,342979,4180640,19.8
082010,Bisacquino,1,0,1,344299,4180401,19.8
082010,Bisacquino,1,0,2,344469,4180140,19.8
082010,Bisacquino,1,0,3,344466,4179401,19.8
082010,Bisacquino,1,0,4,344669,4179157,19.8
082010,Bisacquino,1,0,5,345486,4179020,19.8
082010,Bisacquino,1,0,6,346089,4179270,19.8
082010,Bisacquino,1,0,7,346969,4178810,19.8
082010,Bisacquino,1,0,8,346839,4178033,19.8
082010,Bisacquino,1,0,9,347114,4177313,19.8
082010,Bisacquino,1,0,10,347661,4176593,19.8
082010,Bisacquino,1,0,11,349670,4175045,19.8
082010,Bisacquino,1,0,12,349677,4173765,19.8
082010,Bisacquino,1,0,13,350157,4173180,19.8
082010,Bisacquino,1,0,14,350435,4173038,19.8
082010,Bisacquino,1,0,15,350711,4173173,19.8
082010,Bisacquino,1,0,16,351061,4172829,19.8
082010,Bisacquino,1,0,17,351157,4172025,19.8
082010,Bisacquino,1,0,18,350502,4171786,19.8
082010,Bisacquino,1,0,19,349665,4172422,19.8
082010,Bisacquino,1,0,20,347655,4172988,19.8
082010,Bisacquino,1,0,21,347067,4172891,19.8
082010,Bisacquino,1,0,22,346002,4172416,19.8
082010,Bisacquino,1,0,23,344180,4172834,19.8
082010,Bisacquino,1,0,24,343880,4173058,19.8
082010,Bisacquino,1,0,25,343278,4174357,19.8
082010,Bisacquino,1,0,26,343317,4174767,19.8
082010,Bisacquino,1,0,27,343967,4176003,19.8
082010,Bisacquino,1,0,28,343800,4176426,19.8
082010,Bisacquino,1,0,29,343337,4176844,19.8
082010,Bisacquino,1,0,30,342616,4177005,19.8
082010,Bisacquino,1,0,31,342122,4177006,19.8
082010,Bisacquino,1,0,32,341514,4176555,19.8
082010,Bisacquino,1,0,33,340910,4176710,19.8
082010,Bisacquino,1,0,34,340505,4178005,19.8
082010,Bisacquino,1,0,35,339984,4178637,19.8
082010,Bisacquino,1,0,36,339937,4178909,19.8
082010,Bisacquino,1,0,37,340760,4179770,19.8
082010,Bisacquino,1,0,38,342384,4179758,19.8
082010,Bisacquino,1,0,39,342588,4179977,19.8
082010,Bisacquino,1,0,40,342604,4180551,19.8
082010,Bisacquino,1,0,41,342979,4180640,19.8
082010,Bisacquino,2,0,0,337647,4185751,19.8
082010,Bisacquino,2,0,1,339077,4185799,19.8
082010,Bisacquino,2,0,2,339814,4185077,19.8
082010,Bisacquino,2,0,3,339989,4184303,19.8
082010,Bisacquino,2,0,4,339835,4183475,19.8
082010,Bisacquino,2,0,5,340298,4183042,19.8
082010,Bisacquino,2,0,6,340086,4182237,19.8
082010,Bisacquino,2,0,7,339771,4181801,19.8
082010,Bisacquino,2,0,8,339317,4181743,19.8
082010,Bisacquino,2,0,9,338587,4182176,19.8
082010,Bisacquino,2,0,10,337423,4182300,19.8
082010,Bisacquino,2,0,11,336815,4182595,19.8
082010,Bisacquino,2,0,12,336249,4182917,19.8
082010,Bisacquino,2,0,13,334847,4184568,19.8
082010,Bisacquino,2,0,14,334907,4185516,19.8
082010,Bisacquino,2,0,15,335227,4185434,19.8
082010,Bisacquino,2,0,16,336475,4185628,19.8
082010,Bisacquino,2,0,17,337241,4186167,19.8
082010,Bisacquino,2,0,18,337647,4185751,19.8
082011,Bolognetta,0,0,0,368403,4207094,18.2
082011,Bolognetta,0,0,1,368798,4207244,18.2
082011,Bolognetta,0,0,2,368768,4206675,18.2
082011,Bolognetta,0,0,3,367839,4205885,18.2
082011,Bolognetta,0,0,4,367424,4204679,18.2
082011,Bolognetta,0,0,5,368685,4204587,18.2
082011,Bolognetta,0,0,6,369283,4204130,18.2
082011,Bolognetta,0,0,7,370251,4202381,18.2
082011,Bolognetta,0,0,8,370344,4201280,18.2
082011,Bolognetta,0,0,9,369111,4201157,18.2
082011,Bolognetta,0,0,10,368907,4201378,18.2
082011,Bolognetta,0,0,11,368126,4201546,18.2
082011,Bolognetta,0,0,12,367639,4201934,18.2
082011,Bolognetta,0,0,13,367465,4202647,18.2
082011,Bolognetta,0,0,14,366992,4203317,18.2
082011,Bolognetta,0,0,15,365916,4202620,18.2
082011,Bolognetta,0,0,16,364547,4201251,18.2
082011,Bolognetta,0,0,17,364021,4201196,18.2
082011,Bolognetta,0,0,18,363032,4201462,18.2
082011,Bolognetta,0,0,19,363336,4202323,18.2
082011,Bolognetta,0,0,20,362604,4203506,18.2
082011,Bolognetta,0,0,21,362723,4204418,18.2
082011,Bolognetta,0,0,22,363124,4204046,18.2
082011,Bolognetta,0,0,23,363530,4203924,18.2
082011,Bolognetta,0,0,24,364215,4204183,18.2
082011,Bolognetta,0,0,25,363866,4205364,18.2
082011,Bolognetta,0,0,26,364096,4205715,18.2
082011,Bolognetta,0,0,27,365499,4205879,18.2
082011,Bolognetta,0,0,28,365587,4206430,18.2
082011,Bolognetta,0,0,29,366308,4206908,18.2
082011,Bolognetta,0,0,30,367192,4208391,18.2
082011,Bolognetta,0,0,31,367440,4207978,18.2
082011,Bolognetta,0,0,32,368403,4207094,18.2
082012,Bompietro,0,0,0,426100,4172190,25.8
082012,Bompietro,0,0,1,427157,4172178,25.8
082012,Bompietro,0,0,2,427568,4171939,25.8
082012,Bompietro,0,0,3,427753,4171745,25.8
082012,Bompietro,0,0,4,427700,4170759,25.8
082012,Bompietro,0,0,5,427311,4170264,25.8
082012,Bompietro,0,0,6,425738,4169137,25.8
082012,Bompietro,0,0,7,425821,4168590,25.8
082012,Bompietro,0,0,8,426180,4168164,25.8
082012,Bompietro,0,0,9,426249,4166445,25.8
082012,Bompietro,0,0,10,425347,4164851,25.8
082012,Bompietro,0,0,11,424065,4165560,25.8
082012,Bompietro,0,0,12,424725,4166583,25.8
082012,Bompietro,0,0,13,424611,4168050,25.8
082012,Bompietro,0,0,14,425175,4168737,25.8
082012,Bompietro,0,0,15,425175,4169171,25.8
082012,Bompietro,0,0,16,424669,4169246,25.8
082012,Bompietro,0,0,17,424404,4169471,25.8
082012,Bompietro,0,0,18,424091,4170214,25.8
082012,Bompietro,0,0,19,422803,4171494,25.8
082012,Bompietro,0,0,20,422589,4172022,25.8
082012,Bompietro,0,0,21,422657,4172476,25.8
082012,Bompietro,0,0,22,422860,4172647,25.8
082012,Bompietro,0,0,23,425412,4172857,25.8
082012,Bompietro,0,0,24,425839,4172745,25.8
082012,Bompietro,0,0,25,426100,4172190,25.8
082012,Bompietro,1,0,0,420536,4179716,25.8
082012,Bompietro,1,0,1,423019,4177810,25.8
082012,Bompietro,1,0,2,423393,4176866,25.8
082012,Bompietro,1,0,3,423341,4175442,25.8
082012,Bompietro,1,0,4,422912,4175254,25.8
082012,Bompietro,1,0,5,422569,4175331,25.8
082012,Bompietro,1,0,6,422404,4175508,25.8
082012,Bompietro,1,0,7,422466,4175890,25.8
082012,Bompietro,1,0,8,421890,4176184,25.8
082012,Bompietro,1,0,9,421020,4175398,25.8
082012,Bompietro,1,0,10,420361,4173889,25.8
082012,Bompietro,1,0,11,420757,4172495,25.8
082012,Bompietro,1,0,12,421349,4171763,25.8
082012,Bompietro,1,0,13,421193,4171174,25.8
082012,Bompietro,1,0,14,419565,4170684,25.8
082012,Bompietro,1,0,15,419308,4171155,25.8
082012,Bompietro,1,0,16,418692,4171583,25.8
082012,Bompietro,1,0,17,418673,4171860,25.8
082012,Bompietro,1,0,18,418859,4172323,25.8
082012,Bompietro,1,0,19,419834,4172651,25.8
082012,Bompietro,1,0,20,419893,4173392,25.8
082012,Bompietro,1,0,21,419718,4173759,25.8
082012,Bompietro,1,0,22,418896,4174355,25.8
082012,Bompietro,1,0,23,417973,4174274,25.8
082012,Bompietro,1,0,24,417779,4174433,25.8
082012,Bompietro,1,0,25,417612,4176567,25.8
082012,Bompietro,1,0,26,417728,4177047,25.8
082012,Bompietro,1,0,27,417958,4177287,25.8
082012,Bompietro,1,0,28,418830,4177357,25.8
082012,Bompietro,1,0,29,419695,4178016,25.8
082012,Bompietro,1,0,30,420023,4179041,25.8
082012,Bompietro,1,0,31,420536,4179716,25.8
082013,Borgetto,0,0,0,338422,4215779,17.4
082013,Borgetto,0,0,1,339619,4215396,17.4
082013,Borgetto,0,0,2,339746,4214188,17.4
082013,Borgetto,0,0,3,340872,4213138,17.4
082013,Borgetto,0,0,4,341832,4212819,17.4
082013,Borgetto,0,0,5,342002,4211997,17.4
082013,Borgetto,0,0,6,341936,4211539,17.4
082013,Borgetto,0,0,7,341507,4211620,17.4
082013,Borgetto,0,0,8,341526,4211886,17.4
082013,Borgetto,0,0,9,341257,4212163,17.4
082013,Borgetto,0,0,10,340660,4212314,17.4
082013,Borgetto,0,0,11,339787,4211622,17.4
082013,Borgetto,0,0,12,339705,4211317,17.4
082013,Borgetto,0,0,13,340057,4211118,17.4
082013,Borgetto,0,0,14,340206,4210681,17.4
082013,Borgetto,0,0,15,339686,4209269,17.4
082013,Borgetto,0,0,16,339072,4209005,17.4
082013,Borgetto,0,0,17,338315,4209044,17.4
082013,Borgetto,0,0,18,338161,4209500,17.4
082013,Borgetto,0,0,19,336854,4209704,17.4
082013,Borgetto,0,0,20,336599,4209596,17.4
082013,Borgetto,0,0,21,336525,4208773,17.4
082013,Borgetto,0,0,22,336260,4208394,17.4
082013,Borgetto,0,0,23,335642,4209450,17.4
082013,Borgetto,0,0,24,335018,4209860,17.4
082013,Borgetto,0,0,25,335067,4210251,17.4
082013,Borgetto,0,0,26,335372,4210656,17.4
082013,Borgetto,0,0,27,336569,4211545,17.4
082013,Borgetto,0,0,28,335712,4213331,17.4
082013,Borgetto,0,0,29,335973,4213697,17.4
082013,Borgetto,0,0,30,337762,4214957,17.4
082013,Borgetto,0,0,31,337548,4215733,17.4
082013,Borgetto,0,0,32,337669,4215621,17.4
082013,Borgetto,0,0,33,338422,4215779,17.4
082014,Caccamo,0,0,0,381839,4203215,23.2
082014,Caccamo,0,0,1,382386,4201960,23.2
082014,Caccamo,0,0,2,384200,4200263,23.2
082014,Caccamo,0,0,3,384572,4200273,23.2
082014,Caccamo,0,0,4,387033,4201165,23.2
082014,Caccamo,0,0,5,388046,4200620,23.2
082014,Caccamo,0,0,6,388762,4200472,23.2
082014,Caccamo,0,0,7,387814,4197641,23.2
082014,Caccamo,0,0,8,387987,4196376,23.2
082014,Caccamo,0,0,9,388423,4195615,23.2
082014,Caccamo,0,0,10,389624,4194981,23.2
082014,Caccamo,0,0,11,389866,4195087,23.2
082014,Caccamo,0,0,12,390214,4194694,23.2
082014,Caccamo,0,0,13,390127,4193216,23.2
082014,Caccamo,0,0,14,390493,4190230,23.2
082014,Caccamo,0,0,15,390078,4189866,23.2
082014,Caccamo,0,0,16,389395,4190198,23.2
082014,Caccamo,0,0,17,387582,4190583,23.2
082014,Caccamo,0,0,18,386954,4190005,23.2
082014,Caccamo,0,0,19,386268,4188662,23.2
082014,Caccamo,0,0,20,386511,4187344,23.2
082014,Caccamo,0,0,21,386454,4186428,23.2
082014,Caccamo,0,0,22,387118,4185381,23.2
082014,Caccamo,0,0,23,387283,4184075,23.2
082014,Caccamo,0,0,24,386971,4183584,23.2
082014,Caccamo,0,0,25,385964,4182957,23.2
082014,Caccamo,0,0,26,384392,4182783,23.2
082014,Caccamo,0,0,27,383113,4183062,23.2
082014,Caccamo,0,0,28,383455,4184149,23.2
082014,Caccamo,0,0,29,383428,4186005,23.2
082014,Caccamo,0,0,30,383278,4186484,23.2
082014,Caccamo,0,0,31,382771,4186509,23.2
082014,Caccamo,0,0,32,382314,4186863,23.2
082014,Caccamo,0,0,33,383408,4188259,23.2
082014,Caccamo,0,0,34,383338,4188612,23.2
082014,Caccamo,0,0,35,382702,4188738,23.2
082014,Caccamo,0,0,36,382702,4188496,23.2
082014,Caccamo,0,0,37,382999,4188532,23.2
082014,Caccamo,0,0,38,382925,4188225,23.2
082014,Caccamo,0,0,39,382143,4187867,23.2
082014,Caccamo,0,0,40,381283,4188004,23.2
082014,Caccamo,0,0,41,380785,4187794,23.2
082014,Caccamo,0,0,42,379947,4188289,23.2
082014,Caccamo,0,0,43,379397,4188345,23.2
082014,Caccamo,0,0,44,379101,4188166,23.2
082014,Caccamo,0,0,45,379109,4188450,23.2
082014,Caccamo,0,0,46,378820,4188415,23.2
082014,Caccamo,0,0,47,378406,4188666,23.2
082014,Caccamo,0,0,48,377351,4189869,23.2
082014,Caccamo,0,0,49,376110,4190003,23.2
082014,Caccamo,0,0,50,376871,4191961,23.2
082014,Caccamo,0,0,51,377609,4192420,23.2
082014,Caccamo,0,0,52,378046,4193760,23.2
082014,Caccamo,0,0,53,377642,4195911,23.2
082014,Caccamo,0,0,54,375738,4196143,23.2
082014,Caccamo,0,0,55,375670,4198208,23.2
082014,Caccamo,0,0,56,375793,4199150,23.2
082014,Caccamo,0,0,57,374593,4200558,23.2
082014,Caccamo,0,0,58,374104,4201914,23.2
082014,Caccamo,0,0,59,376077,4203381,23.2
082014,Caccamo,0,0,60,377599,4201846,23.2
082014,Caccamo,0,0,61,378764,4202390,23.2
082014,Caccamo,0,0,62,379714,4203347,23.2
082014,Caccamo,0,0,63,380573,4203700,23.2
082014,Caccamo,0,0,64,381006,4203731,23.2
082014,Caccamo,0,0,65,381839,4203215,23.2
082014,Caccamo,0,1,0,383024,4187480,23.2
082014,Caccamo,0,1,1,383296,4187400,23.2
082014,Caccamo,0,1,2,383457,4187075,23.2
082014,Caccamo,0,1,3,383849,4187242,23.2
082014,Caccamo,0,1,4,383623,4187856,23.2
082014,Caccamo,0,1,5,383024,4187480,23.2
082015,Caltavuturo,0,0,0,402381,4191225,20.4
082015,Caltavuturo,0,0,1,404173,4189741,20.4
082015,Caltavuturo,0,0,2,405110,4188594,20.4
082015,Caltavuturo,0,0,3,405571,4188249,20.4
082015,Caltavuturo,0,0,4,407641,4187876,20.4
082015,Caltavuturo,0,0,5,408461,4187625,20.4
082015,Caltavuturo,0,0,6,408784,4187356,20.4
082015,Caltavuturo,0,0,7,409335,4186229,20.4
082015,Caltavuturo,0,0,8,409530,4185416,20.4
082015,Caltavuturo,0,0,9,409073,4183801,20.4
082015,Caltavuturo,0,0,10,409567,4182630,20.4
082015,Caltavuturo,0,0,11,409231,4181875,20.4
082015,Caltavuturo,0,0,12,407716,4181412,20.4
082015,Caltavuturo,0,0,13,407272,4180692,20.4
082015,Caltavuturo,0,0,14,407539,4180572,20.4
082015,Caltavuturo,0,0,15,407721,4179646,20.4
082015,Caltavuturo,0,0,16,406470,4178006,20.4
082015,Caltavuturo,0,0,17,405843,4177814,20.4
082015,Caltavuturo,0,0,18,405547,4176863,20.4
082015,Caltavuturo,0,0,19,405672,4176117,20.4
082015,Caltavuturo,0,0,20,405506,4175854,20.4
082015,Caltavuturo,0,0,21,404172,4175506,20.4
082015,Caltavuturo,0,0,22,403201,4176135,20.4
082015,Caltavuturo,0,0,23,402441,4175977,20.4
082015,Caltavuturo,0,0,24,401700,4175460,20.4
082015,Caltavuturo,0,0,25,400897,4173393,20.4
082015,Caltavuturo,0,0,26,400487,4176258,20.4
082015,Caltavuturo,0,0,27,401118,4177903,20.4
082015,Caltavuturo,0,0,28,401144,4179082,20.4
082015,Caltavuturo,0,0,29,401737,4179873,20.4
082015,Caltavuturo,0,0,30,401947,4180657,20.4
082015,Caltavuturo,0,0,31,401545,4181774,20.4
082015,Caltavuturo,0,0,32,401909,4183005,20.4
082015,Caltavuturo,0,0,33,401904,4184118,20.4
082015,Caltavuturo,0,0,34,401685,4184502,20.4
082015,Caltavuturo,0,0,35,400629,4185447,20.4
082015,Caltavuturo,0,0,36,400748,4186415,20.4
082015,Caltavuturo,0,0,37,400323,4187428,20.4
082015,Caltavuturo,0,0,38,399935,4189621,20.4
082015,Caltavuturo,0,0,39,400038,4190644,20.4
082015,Caltavuturo,0,0,40,400230,4190687,20.4
082015,Caltavuturo,0,0,41,400560,4191395,20.4
082015,Caltavuturo,0,0,42,401676,4191092,20.4
082015,Caltavuturo,0,0,43,402381,4191225,20.4
082016,Campofelice di Fitalia,0,0,0,371608,4189039,18.4
082016,Campofelice di Fitalia,0,0,1,371679,4187304,18.4
082016,Campofelice di Fitalia,0,0,2,372586,4186457,18.4
082016,Campofelice di Fitalia,0,0,3,372264,4185739,18.4
082016,Campofelice di Fitalia,0,0,4,371612,4184920,18.4
082016,Campofelice di Fitalia,0,0,5,371600,4183849,18.4
082016,Campofelice di Fitalia,0,0,6,371310,4183673,18.4
082016,Campofelice di Fitalia,0,0,7,370409,4183658,18.4
082016,Campofelice di Fitalia,0,0,8,369538,4184363,18.4
082016,Campofelice di Fitalia,0,0,9,368927,4183774,18.4
082016,Campofelice di Fitalia,0,0,10,367078,4183224,18.4
082016,Campofelice di Fitalia,0,0,11,366878,4183432,18.4
082016,Campofelice di Fitalia,0,0,12,366648,4183356,18.4
082016,Campofelice di Fitalia,0,0,13,365556,4183575,18.4
082016,Campofelice di Fitalia,0,0,14,364673,4184270,18.4
082016,Campofelice di Fitalia,0,0,15,363681,4184660,18.4
082016,Campofelice di Fitalia,0,0,16,363786,4185467,18.4
082016,Campofelice di Fitalia,0,0,17,364647,4187334,18.4
082016,Campofelice di Fitalia,0,0,18,364706,4187950,18.4
082016,Campofelice di Fitalia,0,0,19,365547,4187455,18.4
082016,Campofelice di Fitalia,0,0,20,366510,4188745,18.4
082016,Campofelice di Fitalia,0,0,21,367568,4189290,18.4
082016,Campofelice di Fitalia,0,0,22,368006,4189199,18.4
082016,Campofelice di Fitalia,0,0,23,368490,4188166,18.4
082016,Campofelice di Fitalia,0,0,24,370298,4187536,18.4
082016,Campofelice di Fitalia,0,0,25,371220,4188061,18.4
082016,Campofelice di Fitalia,0,0,26,371170,4188701,18.4
082016,Campofelice di Fitalia,0,0,27,371608,4189039,18.4
082017,Campofelice di Roccella,0,0,0,404602,4207673,26.4
082017,Campofelice di Roccella,0,0,1,405055,4205429,26.4
082017,Campofelice di Roccella,0,0,2,402630,4204663,26.4
082017,Campofelice di Roccella,0,0,3,401899,4204718,26.4
082017,Campofelice di Roccella,0,0,4,400761,4204099,26.4
082017,Campofelice di Roccella,0,0,5,399663,4203912,26.4
082017,Campofelice di Roccella,0,0,6,398375,4202831,26.4
082017,Campofelice di Roccella,0,0,7,396981,4203155,26.4
082017,Campofelice di Roccella,0,0,8,396634,4204558,26.4
082017,Campofelice di Roccella,0,0,9,397539,4204515,26.4
082017,Campofelice di Roccella,0,0,10,399260,4205109,26.4
082017,Campofelice di Roccella,0,0,11,404602,4207673,26.4
082018,Campofiorito,0,0,0,347993,4183409,22.4
082018,Campofiorito,0,0,1,349358,4182586,22.4
082018,Campofiorito,0,0,2,349699,4181745,22.4
082018,Campofiorito,0,0,3,349756,4179937,22.4
082018,Campofiorito,0,0,4,348507,4178531,22.4
082018,Campofiorito,0,0,5,347966,4178611,22.4
082018,Campofiorito,0,0,6,347953,4178156,22.4
082018,Campofiorito,0,0,7,348686,4177434,22.4
082018,Campofiorito,0,0,8,347871,4176485,22.4
082018,Campofiorito,0,0,9,347114,4177313,22.4
082018,Campofiorito,0,0,10,346861,4177951,22.4
082018,Campofiorito,0,0,11,346969,4178810,22.4
082018,Campofiorito,0,0,12,346089,4179270,22.4
082018,Campofiorito,0,0,13,345486,4179020,22.4
082018,Campofiorito,0,0,14,344669,4179157,22.4
082018,Campofiorito,0,0,15,344464,4179407,22.4
082018,Campofiorito,0,0,16,344469,4180140,22.4
082018,Campofiorito,0,0,17,344334,4180361,22.4
082018,Campofiorito,0,0,18,343793,4180455,22.4
082018,Campofiorito,0,0,19,344700,4180783,22.4
082018,Campofiorito,0,0,20,344932,4181144,22.4
082018,Campofiorito,0,0,21,344736,4181463,22.4
082018,Campofiorito,0,0,22,344887,4181768,22.4
082018,Campofiorito,0,0,23,345828,4182429,22.4
082018,Campofiorito,0,0,24,346228,4183011,22.4
082018,Campofiorito,0,0,25,347029,4183360,22.4
082018,Campofiorito,0,0,26,347993,4183409,22.4
082019,Camporeale,0,0,0,332122,4199495,23.6
082019,Camporeale,0,0,1,333134,4198589,23.6
082019,Camporeale,0,0,2,333139,4197691,23.6
082019,Camporeale,0,0,3,332889,4196609,23.6
082019,Camporeale,0,0,4,334078,4196636,23.6
082019,Camporeale,0,0,5,334101,4196951,23.6
082019,Camporeale,0,0,6,334568,4197100,23.6
082019,Camporeale,0,0,7,335101,4197076,23.6
082019,Camporeale,0,0,8,335912,4196743,23.6
082019,Camporeale,0,0,9,336144,4195937,23.6
