territorio,anno,genere,eta,eta_anni,stato_civile,cittadinanza,valore
082067,2024,F,Y15,15.0,ALL,TOTAL,48
082067,2023,F,Y16,16.0,ALL,FRGAPO,1
082067,2021,F,Y16,16.0,ALL,ITL,62
082067,2022,F,Y16,16.0,ALL,ITL,59
082067,2023,F,Y16,16.0,ALL,ITL,53
082067,2024,F,Y16,16.0,ALL,ITL,64
082067,2021,F,Y16,16.0,ALL,TOTAL,62
082067,2022,F,Y16,16.0,ALL,TOTAL,59
082067,2023,F,Y16,16.0,ALL,TOTAL,54
082067,2024,F,Y16,16.0,ALL,TOTAL,64
082067,2024,F,Y17,17.0,ALL,FRGAPO,1
082067,2021,F,Y17,17.0,ALL,ITL,64
082067,2022,F,Y17,17.0,ALL,ITL,60
082067,2023,F,Y17,17.0,ALL,ITL,58
082067,2024,F,Y17,17.0,ALL,ITL,54
082067,2021,F,Y17,17.0,ALL,TOTAL,64
082067,2022,F,Y17,17.0,ALL,TOTAL,60
082067,2023,F,Y17,17.0,ALL,TOTAL,58
082067,2024,F,Y17,17.0,ALL,TOTAL,55
082067,2021,F,Y18,18.0,ALL,ITL,65
082067,2022,F,Y18,18.0,ALL,ITL,68
082067,2023,F,Y18,18.0,ALL,ITL,60
082067,2024,F,Y18,18.0,ALL,ITL,59
082067,2021,F,Y18,18.0,ALL,TOTAL,65
082067,2022,F,Y18,18.0,ALL,TOTAL,68
082067,2023,F,Y18,18.0,ALL,TOTAL,60
082067,2024,F,Y18,18.0,ALL,TOTAL,59
082067,2021,F,Y19,19.0,ALL,FRGAPO,1
082067,2021,F,Y19,19.0,ALL,ITL,50
082067,2022,F,Y19,19.0,ALL,ITL,66
082067,2023,F,Y19,19.0,ALL,ITL,70
082067,2024,F,Y19,19.0,ALL,ITL,61
082067,2021,F,Y19,19.0,ALL,TOTAL,51
082067,2022,F,Y19,19.0,ALL,TOTAL,66
082067,2023,F,Y19,19.0,ALL,TOTAL,70
082067,2024,F,Y19,19.0,ALL,TOTAL,61
082067,2023,F,Y2,2.0,ALL,FRGAPO,2
082067,2021,F,Y2,2.0,ALL,ITL,35
082067,2022,F,Y2,2.0,ALL,ITL,41
082067,2023,F,Y2,2.0,ALL,ITL,42
082067,2024,F,Y2,2.0,ALL,ITL,36
082067,2021,F,Y2,2.0,ALL,TOTAL,35
082067,2022,F,Y2,2.0,ALL,TOTAL,41
082067,2023,F,Y2,2.0,ALL,TOTAL,44
082067,2024,F,Y2,2.0,ALL,TOTAL,36
082067,2022,F,Y20,20.0,ALL,FRGAPO,1
082067,2021,F,Y20,20.0,ALL,ITL,52
082067,2022,F,Y20,20.0,ALL,ITL,51
082067,2023,F,Y20,20.0,ALL,ITL,66
082067,2024,F,Y20,20.0,ALL,ITL,67
082067,2021,F,Y20,20.0,ALL,TOTAL,52
082067,2022,F,Y20,20.0,ALL,TOTAL,52
082067,2023,F,Y20,20.0,ALL,TOTAL,66
082067,2024,F,Y20,20.0,ALL,TOTAL,67
082067,2023,F,Y21,21.0,ALL,FRGAPO,1
082067,2021,F,Y21,21.0,ALL,ITL,67
082067,2022,F,Y21,21.0,ALL,ITL,51
082067,2023,F,Y21,21.0,ALL,ITL,49
082067,2024,F,Y21,21.0,ALL,ITL,64
082067,2021,F,Y21,21.0,ALL,TOTAL,67
082067,2022,F,Y21,21.0,ALL,TOTAL,51
082067,2023,F,Y21,21.0,ALL,TOTAL,50
082067,2024,F,Y21,21.0,ALL,TOTAL,64
082067,2022,F,Y22,22.0,ALL,FRGAPO,1
082067,2024,F,Y22,22.0,ALL,FRGAPO,1
082067,2021,F,Y22,22.0,ALL,ITL,58
082067,2022,F,Y22,22.0,ALL,ITL,66
082067,2023,F,Y22,22.0,ALL,ITL,50
082067,2024,F,Y22,22.0,ALL,ITL,47
082067,2021,F,Y22,22.0,ALL,TOTAL,58
082067,2022,F,Y22,22.0,ALL,TOTAL,67
082067,2023,F,Y22,22.0,ALL,TOTAL,50
082067,2024,F,Y22,22.0,ALL,TOTAL,48
082067,2021,F,Y23,23.0,ALL,FRGAPO,1
082067,2023,F,Y23,23.0,ALL,FRGAPO,1
082067,2021,F,Y23,23.0,ALL,ITL,54
082067,2022,F,Y23,23.0,ALL,ITL,55
082067,2023,F,Y23,23.0,ALL,ITL,62
082067,2024,F,Y23,23.0,ALL,ITL,50
082067,2021,F,Y23,23.0,ALL,TOTAL,55
082067,2022,F,Y23,23.0,ALL,TOTAL,55
082067,2023,F,Y23,23.0,ALL,TOTAL,63
082067,2024,F,Y23,23.0,ALL,TOTAL,50
082067,2021,F,Y24,24.0,ALL,FRGAPO,1
082067,2022,F,Y24,24.0,ALL,FRGAPO,2
082067,2024,F,Y24,24.0,ALL,FRGAPO,1
082067,2021,F,Y24,24.0,ALL,ITL,58
082067,2022,F,Y24,24.0,ALL,ITL,53
082067,2023,F,Y24,24.0,ALL,ITL,57
082067,2024,F,Y24,24.0,ALL,ITL,61
082067,2021,F,Y24,24.0,ALL,TOTAL,59
082067,2022,F,Y24,24.0,ALL,TOTAL,55
082067,2023,F,Y24,24.0,ALL,TOTAL,57
082067,2024,F,Y24,24.0,ALL,TOTAL,62
082067,2022,F,Y25,25.0,ALL,FRGAPO,1
082067,2023,F,Y25,25.0,ALL,FRGAPO,2
082067,2021,F,Y25,25.0,ALL,ITL,60
082067,2022,F,Y25,25.0,ALL,ITL,57
082067,2023,F,Y25,25.0,ALL,ITL,48
082067,2024,F,Y25,25.0,ALL,ITL,55
082067,2021,F,Y25,25.0,ALL,TOTAL,60
082067,2022,F,Y25,25.0,ALL,TOTAL,58
082067,2023,F,Y25,25.0,ALL,TOTAL,50
082067,2024,F,Y25,25.0,ALL,TOTAL,55
082067,2023,F,Y26,26.0,ALL,FRGAPO,1
082067,2024,F,Y26,26.0,ALL,FRGAPO,2
082067,2021,F,Y26,26.0,ALL,ITL,48
082067,2022,F,Y26,26.0,ALL,ITL,60
082067,2023,F,Y26,26.0,ALL,ITL,53
082067,2024,F,Y26,26.0,ALL,ITL,48
082067,2021,F,Y26,26.0,ALL,TOTAL,48
082067,2022,F,Y26,26.0,ALL,TOTAL,60
082067,2023,F,Y26,26.0,ALL,TOTAL,54
082067,2024,F,Y26,26.0,ALL,TOTAL,50
082067,2021,F,Y27,27.0,ALL,FRGAPO,4
082067,2024,F,Y27,27.0,ALL,FRGAPO,1
082067,2021,F,Y27,27.0,ALL,ITL,56
082067,2022,F,Y27,27.0,ALL,ITL,46
082067,2023,F,Y27,27.0,ALL,ITL,67
082067,2024,F,Y27,27.0,ALL,ITL,55
082067,2021,F,Y27,27.0,ALL,TOTAL,60
082067,2022,F,Y27,27.0,ALL,TOTAL,46
082067,2023,F,Y27,27.0,ALL,TOTAL,67
082067,2024,F,Y27,27.0,ALL,TOTAL,56
082067,2021,F,Y28,28.0,ALL,FRGAPO,1
082067,2022,F,Y28,28.0,ALL,FRGAPO,5
082067,2023,F,Y28,28.0,ALL,FRGAPO,1
082067,2021,F,Y28,28.0,ALL,ITL,74
082067,2022,F,Y28,28.0,ALL,ITL,58
082067,2023,F,Y28,28.0,ALL,ITL,46
082067,2024,F,Y28,28.0,ALL,ITL,67
082067,2021,F,Y28,28.0,ALL,TOTAL,75
082067,2022,F,Y28,28.0,ALL,TOTAL,63
082067,2023,F,Y28,28.0,ALL,TOTAL,47
082067,2024,F,Y28,28.0,ALL,TOTAL,67
082067,2021,F,Y29,29.0,ALL,FRGAPO,1
082067,2022,F,Y29,29.0,ALL,FRGAPO,2
082067,2023,F,Y29,29.0,ALL,FRGAPO,4
082067,2024,F,Y29,29.0,ALL,FRGAPO,1
082067,2021,F,Y29,29.0,ALL,ITL,61
082067,2022,F,Y29,29.0,ALL,ITL,73
082067,2023,F,Y29,29.0,ALL,ITL,55
082067,2024,F,Y29,29.0,ALL,ITL,50
082067,2021,F,Y29,29.0,ALL,TOTAL,62
082067,2022,F,Y29,29.0,ALL,TOTAL,75
082067,2023,F,Y29,29.0,ALL,TOTAL,59
082067,2024,F,Y29,29.0,ALL,TOTAL,51
082067,2024,F,Y3,3.0,ALL,FRGAPO,1
082067,2021,F,Y3,3.0,ALL,ITL,55
082067,2022,F,Y3,3.0,ALL,ITL,35
082067,2023,F,Y3,3.0,ALL,ITL,39
082067,2024,F,Y3,3.0,ALL,ITL,42
082067,2021,F,Y3,3.0,ALL,TOTAL,55
082067,2022,F,Y3,3.0,ALL,TOTAL,35
082067,2023,F,Y3,3.0,ALL,TOTAL,39
082067,2024,F,Y3,3.0,ALL,TOTAL,43
082067,2021,F,Y30,30.0,ALL,FRGAPO,1
082067,2022,F,Y30,30.0,ALL,FRGAPO,1
082067,2023,F,Y30,30.0,ALL,FRGAPO,2
082067,2024,F,Y30,30.0,ALL,FRGAPO,4
082067,2021,F,Y30,30.0,ALL,ITL,60
082067,2022,F,Y30,30.0,ALL,ITL,60
082067,2023,F,Y30,30.0,ALL,ITL,72
082067,2024,F,Y30,30.0,ALL,ITL,58
082067,2021,F,Y30,30.0,ALL,TOTAL,61
082067,2022,F,Y30,30.0,ALL,TOTAL,61
082067,2023,F,Y30,30.0,ALL,TOTAL,74
082067,2024,F,Y30,30.0,ALL,TOTAL,62
082067,2021,F,Y31,31.0,ALL,FRGAPO,2
082067,2022,F,Y31,31.0,ALL,FRGAPO,1
082067,2023,F,Y31,31.0,ALL,FRGAPO,1
082067,2024,F,Y31,31.0,ALL,FRGAPO,4
082067,2021,F,Y31,31.0,ALL,ITL,62
082067,2022,F,Y31,31.0,ALL,ITL,56
082067,2023,F,Y31,31.0,ALL,ITL,61
082067,2024,F,Y31,31.0,ALL,ITL,77
082067,2021,F,Y31,31.0,ALL,TOTAL,64
082067,2022,F,Y31,31.0,ALL,TOTAL,57
082067,2023,F,Y31,31.0,ALL,TOTAL,62
082067,2024,F,Y31,31.0,ALL,TOTAL,81
082067,2021,F,Y32,32.0,ALL,FRGAPO,1
082067,2022,F,Y32,32.0,ALL,FRGAPO,4
082067,2023,F,Y32,32.0,ALL,FRGAPO,4
082067,2024,F,Y32,32.0,ALL,FRGAPO,1
082067,2021,F,Y32,32.0,ALL,ITL,69
082067,2022,F,Y32,32.0,ALL,ITL,62
082067,2023,F,Y32,32.0,ALL,ITL,56
082067,2024,F,Y32,32.0,ALL,ITL,63
082067,2021,F,Y32,32.0,ALL,TOTAL,70
082067,2022,F,Y32,32.0,ALL,TOTAL,66
082067,2023,F,Y32,32.0,ALL,TOTAL,60
082067,2024,F,Y32,32.0,ALL,TOTAL,64
082067,2021,F,Y33,33.0,ALL,FRGAPO,1
082067,2022,F,Y33,33.0,ALL,FRGAPO,1
082067,2023,F,Y33,33.0,ALL,FRGAPO,3
082067,2024,F,Y33,33.0,ALL,FRGAPO,4
082067,2021,F,Y33,33.0,ALL,ITL,66
082067,2022,F,Y33,33.0,ALL,ITL,67
082067,2023,F,Y33,33.0,ALL,ITL,63
082067,2024,F,Y33,33.0,ALL,ITL,58
082067,2021,F,Y33,33.0,ALL,TOTAL,67
082067,2022,F,Y33,33.0,ALL,TOTAL,68
082067,2023,F,Y33,33.0,ALL,TOTAL,66
082067,2024,F,Y33,33.0,ALL,TOTAL,62
082067,2022,F,Y34,34.0,ALL,FRGAPO,3
082067,2023,F,Y34,34.0,ALL,FRGAPO,1
082067,2024,F,Y34,34.0,ALL,FRGAPO,4
082067,2021,F,Y34,34.0,ALL,ITL,60
082067,2022,F,Y34,34.0,ALL,ITL,67
082067,2023,F,Y34,34.0,ALL,ITL,69
082067,2024,F,Y34,34.0,ALL,ITL,66
082067,2021,F,Y34,34.0,ALL,TOTAL,60
082067,2022,F,Y34,34.0,ALL,TOTAL,70
082067,2023,F,Y34,34.0,ALL,TOTAL,70
082067,2024,F,Y34,34.0,ALL,TOTAL,70
082067,2021,F,Y35,35.0,ALL,FRGAPO,1
082067,2023,F,Y35,35.0,ALL,FRGAPO,3
082067,2024,F,Y35,35.0,ALL,FRGAPO,2
082067,2021,F,Y35,35.0,ALL,ITL,55
082067,2022,F,Y35,35.0,ALL,ITL,60
082067,2023,F,Y35,35.0,ALL,ITL,60
082067,2024,F,Y35,35.0,ALL,ITL,64
082067,2021,F,Y35,35.0,ALL,TOTAL,56
082067,2022,F,Y35,35.0,ALL,TOTAL,60
082067,2023,F,Y35,35.0,ALL,TOTAL,63
082067,2024,F,Y35,35.0,ALL,TOTAL,66
082067,2021,F,Y36,36.0,ALL,FRGAPO,3
082067,2022,F,Y36,36.0,ALL,FRGAPO,1
082067,2024,F,Y36,36.0,ALL,FRGAPO,2
082067,2021,F,Y36,36.0,ALL,ITL,65
082067,2022,F,Y36,36.0,ALL,ITL,56
082067,2023,F,Y36,36.0,ALL,ITL,58
082067,2024,F,Y36,36.0,ALL,ITL,59
082067,2021,F,Y36,36.0,ALL,TOTAL,68
082067,2022,F,Y36,36.0,ALL,TOTAL,57
082067,2023,F,Y36,36.0,ALL,TOTAL,58
082067,2024,F,Y36,36.0,ALL,TOTAL,61
082067,2021,F,Y37,37.0,ALL,FRGAPO,1
082067,2022,F,Y37,37.0,ALL,FRGAPO,3
082067,2023,F,Y37,37.0,ALL,FRGAPO,1
082067,2021,F,Y37,37.0,ALL,ITL,66
082067,2022,F,Y37,37.0,ALL,ITL,63
082067,2023,F,Y37,37.0,ALL,ITL,57
082067,2024,F,Y37,37.0,ALL,ITL,58
082067,2021,F,Y37,37.0,ALL,TOTAL,67
082067,2022,F,Y37,37.0,ALL,TOTAL,66
082067,2023,F,Y37,37.0,ALL,TOTAL,58
082067,2024,F,Y37,37.0,ALL,TOTAL,58
082067,2021,F,Y38,38.0,ALL,FRGAPO,2
082067,2023,F,Y38,38.0,ALL,FRGAPO,2
082067,2024,F,Y38,38.0,ALL,FRGAPO,1
082067,2021,F,Y38,38.0,ALL,ITL,63
082067,2022,F,Y38,38.0,ALL,ITL,70
082067,2023,F,Y38,38.0,ALL,ITL,66
082067,2024,F,Y38,38.0,ALL,ITL,58
082067,2021,F,Y38,38.0,ALL,TOTAL,65
082067,2022,F,Y38,38.0,ALL,TOTAL,70
082067,2023,F,Y38,38.0,ALL,TOTAL,68
082067,2024,F,Y38,38.0,ALL,TOTAL,59
082067,2021,F,Y39,39.0,ALL,FRGAPO,4
082067,2022,F,Y39,39.0,ALL,FRGAPO,2
082067,2023,F,Y39,39.0,ALL,FRGAPO,1
082067,2024,F,Y39,39.0,ALL,FRGAPO,2
082067,2021,F,Y39,39.0,ALL,ITL,71
082067,2022,F,Y39,39.0,ALL,ITL,63
082067,2023,F,Y39,39.0,ALL,ITL,69
082067,2024,F,Y39,39.0,ALL,ITL,60
082067,2021,F,Y39,39.0,ALL,TOTAL,75
082067,2022,F,Y39,39.0,ALL,TOTAL,65
082067,2023,F,Y39,39.0,ALL,TOTAL,70
082067,2024,F,Y39,39.0,ALL,TOTAL,62
082067,2021,F,Y4,4.0,ALL,ITL,35
082067,2022,F,Y4,4.0,ALL,ITL,60
082067,2023,F,Y4,4.0,ALL,ITL,33
082067,2024,F,Y4,4.0,ALL,ITL,41
082067,2021,F,Y4,4.0,ALL,TOTAL,35
082067,2022,F,Y4,4.0,ALL,TOTAL,60
082067,2023,F,Y4,4.0,ALL,TOTAL,33
082067,2024,F,Y4,4.0,ALL,TOTAL,41
082067,2022,F,Y40,40.0,ALL,FRGAPO,4
082067,2023,F,Y40,40.0,ALL,FRGAPO,1
082067,2024,F,Y40,40.0,ALL,FRGAPO,1
082067,2021,F,Y40,40.0,ALL,ITL,82
082067,2022,F,Y40,40.0,ALL,ITL,71
082067,2023,F,Y40,40.0,ALL,ITL,64
082067,2024,F,Y40,40.0,ALL,ITL,66
082067,2021,F,Y40,40.0,ALL,TOTAL,82
082067,2022,F,Y40,40.0,ALL,TOTAL,75
082067,2023,F,Y40,40.0,ALL,TOTAL,65
082067,2024,F,Y40,40.0,ALL,TOTAL,67
082067,2021,F,Y41,41.0,ALL,FRGAPO,3
082067,2023,F,Y41,41.0,ALL,FRGAPO,5
082067,2024,F,Y41,41.0,ALL,FRGAPO,1
082067,2021,F,Y41,41.0,ALL,ITL,69
082067,2022,F,Y41,41.0,ALL,ITL,81
082067,2023,F,Y41,41.0,ALL,ITL,73
082067,2024,F,Y41,41.0,ALL,ITL,68
082067,2021,F,Y41,41.0,ALL,TOTAL,72
082067,2022,F,Y41,41.0,ALL,TOTAL,81
082067,2023,F,Y41,41.0,ALL,TOTAL,78
082067,2024,F,Y41,41.0,ALL,TOTAL,69
082067,2022,F,Y42,42.0,ALL,FRGAPO,3
082067,2024,F,Y42,42.0,ALL,FRGAPO,4
082067,2021,F,Y42,42.0,ALL,ITL,75
082067,2022,F,Y42,42.0,ALL,ITL,71
082067,2023,F,Y42,42.0,ALL,ITL,81
082067,2024,F,Y42,42.0,ALL,ITL,73
082067,2021,F,Y42,42.0,ALL,TOTAL,75
082067,2022,F,Y42,42.0,ALL,TOTAL,74
082067,2023,F,Y42,42.0,ALL,TOTAL,81
082067,2024,F,Y42,42.0,ALL,TOTAL,77
082067,2021,F,Y43,43.0,ALL,FRGAPO,4
082067,2023,F,Y43,43.0,ALL,FRGAPO,4
082067,2021,F,Y43,43.0,ALL,ITL,81
082067,2022,F,Y43,43.0,ALL,ITL,78
082067,2023,F,Y43,43.0,ALL,ITL,69
082067,2024,F,Y43,43.0,ALL,ITL,79
082067,2021,F,Y43,43.0,ALL,TOTAL,85
082067,2022,F,Y43,43.0,ALL,TOTAL,78
082067,2023,F,Y43,43.0,ALL,TOTAL,73
082067,2024,F,Y43,43.0,ALL,TOTAL,79
082067,2021,F,Y44,44.0,ALL,FRGAPO,1
082067,2022,F,Y44,44.0,ALL,FRGAPO,3
082067,2024,F,Y44,44.0,ALL,FRGAPO,4
082067,2021,F,Y44,44.0,ALL,ITL,90
082067,2022,F,Y44,44.0,ALL,ITL,83
082067,2023,F,Y44,44.0,ALL,ITL,78
082067,2024,F,Y44,44.0,ALL,ITL,72
082067,2021,F,Y44,44.0,ALL,TOTAL,91
082067,2022,F,Y44,44.0,ALL,TOTAL,86
082067,2023,F,Y44,44.0,ALL,TOTAL,78
082067,2024,F,Y44,44.0,ALL,TOTAL,76
082067,2021,F,Y45,45.0,ALL,FRGAPO,2
082067,2022,F,Y45,45.0,ALL,FRGAPO,1
082067,2023,F,Y45,45.0,ALL,FRGAPO,2
082067,2021,F,Y45,45.0,ALL,ITL,99
082067,2022,F,Y45,45.0,ALL,ITL,91
082067,2023,F,Y45,45.0,ALL,ITL,83
082067,2024,F,Y45,45.0,ALL,ITL,77
082067,2021,F,Y45,45.0,ALL,TOTAL,101
082067,2022,F,Y45,45.0,ALL,TOTAL,92
082067,2023,F,Y45,45.0,ALL,TOTAL,85
082067,2024,F,Y45,45.0,ALL,TOTAL,77
082067,2022,F,Y46,46.0,ALL,FRGAPO,2
082067,2023,F,Y46,46.0,ALL,FRGAPO,1
082067,2024,F,Y46,46.0,ALL,FRGAPO,3
082067,2021,F,Y46,46.0,ALL,ITL,94
082067,2022,F,Y46,46.0,ALL,ITL,98
082067,2023,F,Y46,46.0,ALL,ITL,90
082067,2024,F,Y46,46.0,ALL,ITL,82
082067,2021,F,Y46,46.0,ALL,TOTAL,94
082067,2022,F,Y46,46.0,ALL,TOTAL,100
082067,2023,F,Y46,46.0,ALL,TOTAL,91
082067,2024,F,Y46,46.0,ALL,TOTAL,85
082067,2021,F,Y47,47.0,ALL,FRGAPO,2
082067,2022,F,Y47,47.0,ALL,FRGAPO,1
082067,2023,F,Y47,47.0,ALL,FRGAPO,2
082067,2024,F,Y47,47.0,ALL,FRGAPO,1
082067,2021,F,Y47,47.0,ALL,ITL,69
082067,2022,F,Y47,47.0,ALL,ITL,92
082067,2023,F,Y47,47.0,ALL,ITL,97
082067,2024,F,Y47,47.0,ALL,ITL,90
082067,2021,F,Y47,47.0,ALL,TOTAL,71
082067,2022,F,Y47,47.0,ALL,TOTAL,93
082067,2023,F,Y47,47.0,ALL,TOTAL,99
082067,2024,F,Y47,47.0,ALL,TOTAL,91
082067,2021,F,Y48,48.0,ALL,FRGAPO,1
082067,2022,F,Y48,48.0,ALL,FRGAPO,2
082067,2023,F,Y48,48.0,ALL,FRGAPO,1
082067,2024,F,Y48,48.0,ALL,FRGAPO,2
082067,2021,F,Y48,48.0,ALL,ITL,66
082067,2022,F,Y48,48.0,ALL,ITL,71
082067,2023,F,Y48,48.0,ALL,ITL,89
082067,2024,F,Y48,48.0,ALL,ITL,98
082067,2021,F,Y48,48.0,ALL,TOTAL,67
082067,2022,F,Y48,48.0,ALL,TOTAL,73
082067,2023,F,Y48,48.0,ALL,TOTAL,90
082067,2024,F,Y48,48.0,ALL,TOTAL,100
082067,2021,F,Y49,49.0,ALL,FRGAPO,1
082067,2022,F,Y49,49.0,ALL,FRGAPO,1
082067,2023,F,Y49,49.0,ALL,FRGAPO,2
082067,2024,F,Y49,49.0,ALL,FRGAPO,2
082067,2021,F,Y49,49.0,ALL,ITL,57
082067,2022,F,Y49,49.0,ALL,ITL,69
082067,2023,F,Y49,49.0,ALL,ITL,73
082067,2024,F,Y49,49.0,ALL,ITL,91
082067,2021,F,Y49,49.0,ALL,TOTAL,58
082067,2022,F,Y49,49.0,ALL,TOTAL,70
082067,2023,F,Y49,49.0,ALL,TOTAL,75
082067,2024,F,Y49,49.0,ALL,TOTAL,93
082067,2021,F,Y5,5.0,ALL,ITL,48
082067,2022,F,Y5,5.0,ALL,ITL,34
082067,2023,F,Y5,5.0,ALL,ITL,63
082067,2024,F,Y5,5.0,ALL,ITL,35
082067,2021,F,Y5,5.0,ALL,TOTAL,48
082067,2022,F,Y5,5.0,ALL,TOTAL,34
082067,2023,F,Y5,5.0,ALL,TOTAL,63
082067,2024,F,Y5,5.0,ALL,TOTAL,35
082067,2022,F,Y50,50.0,ALL,FRGAPO,1
082067,2023,F,Y50,50.0,ALL,FRGAPO,1
082067,2024,F,Y50,50.0,ALL,FRGAPO,2
082067,2021,F,Y50,50.0,ALL,ITL,92
082067,2022,F,Y50,50.0,ALL,ITL,61
082067,2023,F,Y50,50.0,ALL,ITL,68
082067,2024,F,Y50,50.0,ALL,ITL,73
082067,2021,F,Y50,50.0,ALL,TOTAL,92
082067,2022,F,Y50,50.0,ALL,TOTAL,62
082067,2023,F,Y50,50.0,ALL,TOTAL,69
082067,2024,F,Y50,50.0,ALL,TOTAL,75
082067,2021,F,Y51,51.0,ALL,FRGAPO,1
082067,2023,F,Y51,51.0,ALL,FRGAPO,1
082067,2024,F,Y51,51.0,ALL,FRGAPO,1
082067,2021,F,Y51,51.0,ALL,ITL,84
082067,2022,F,Y51,51.0,ALL,ITL,91
082067,2023,F,Y51,51.0,ALL,ITL,62
082067,2024,F,Y51,51.0,ALL,ITL,70
082067,2021,F,Y51,51.0,ALL,TOTAL,85
082067,2022,F,Y51,51.0,ALL,TOTAL,91
082067,2023,F,Y51,51.0,ALL,TOTAL,63
082067,2024,F,Y51,51.0,ALL,TOTAL,71
082067,2021,F,Y52,52.0,ALL,FRGAPO,1
082067,2022,F,Y52,52.0,ALL,FRGAPO,1
082067,2023,F,Y52,52.0,ALL,FRGAPO,1
082067,2024,F,Y52,52.0,ALL,FRGAPO,1
082067,2021,F,Y52,52.0,ALL,ITL,88
082067,2022,F,Y52,52.0,ALL,ITL,80
082067,2023,F,Y52,52.0,ALL,ITL,89
082067,2024,F,Y52,52.0,ALL,ITL,61
082067,2021,F,Y52,52.0,ALL,TOTAL,89
082067,2022,F,Y52,52.0,ALL,TOTAL,81
082067,2023,F,Y52,52.0,ALL,TOTAL,90
082067,2024,F,Y52,52.0,ALL,TOTAL,62
082067,2021,F,Y53,53.0,ALL,FRGAPO,1
082067,2022,F,Y53,53.0,ALL,FRGAPO,1
082067,2023,F,Y53,53.0,ALL,FRGAPO,1
082067,2024,F,Y53,53.0,ALL,FRGAPO,1
082067,2021,F,Y53,53.0,ALL,ITL,89
082067,2022,F,Y53,53.0,ALL,ITL,88
082067,2023,F,Y53,53.0,ALL,ITL,82
082067,2024,F,Y53,53.0,ALL,ITL,88
082067,2021,F,Y53,53.0,ALL,TOTAL,90
082067,2022,F,Y53,53.0,ALL,TOTAL,89
082067,2023,F,Y53,53.0,ALL,TOTAL,83
082067,2024,F,Y53,53.0,ALL,TOTAL,89
082067,2021,F,Y54,54.0,ALL,FRGAPO,4
082067,2022,F,Y54,54.0,ALL,FRGAPO,1
082067,2023,F,Y54,54.0,ALL,FRGAPO,2
082067,2024,F,Y54,54.0,ALL,FRGAPO,1
082067,2021,F,Y54,54.0,ALL,ITL,82
082067,2022,F,Y54,54.0,ALL,ITL,92
082067,2023,F,Y54,54.0,ALL,ITL,89
082067,2024,F,Y54,54.0,ALL,ITL,81
082067,2021,F,Y54,54.0,ALL,TOTAL,86
082067,2022,F,Y54,54.0,ALL,TOTAL,93
082067,2023,F,Y54,54.0,ALL,TOTAL,91
082067,2024,F,Y54,54.0,ALL,TOTAL,82
082067,2021,F,Y55,55.0,ALL,FRGAPO,1
082067,2022,F,Y55,55.0,ALL,FRGAPO,4
082067,2023,F,Y55,55.0,ALL,FRGAPO,2
082067,2024,F,Y55,55.0,ALL,FRGAPO,2
082067,2021,F,Y55,55.0,ALL,ITL,88
082067,2022,F,Y55,55.0,ALL,ITL,80
082067,2023,F,Y55,55.0,ALL,ITL,92
082067,2024,F,Y55,55.0,ALL,ITL,89
082067,2021,F,Y55,55.0,ALL,TOTAL,89
082067,2022,F,Y55,55.0,ALL,TOTAL,84
082067,2023,F,Y55,55.0,ALL,TOTAL,94
082067,2024,F,Y55,55.0,ALL,TOTAL,91
082067,2022,F,Y56,56.0,ALL,FRGAPO,1
082067,2023,F,Y56,56.0,ALL,FRGAPO,4
082067,2021,F,Y56,56.0,ALL,ITL,88
082067,2022,F,Y56,56.0,ALL,ITL,89
082067,2023,F,Y56,56.0,ALL,ITL,80
082067,2024,F,Y56,56.0,ALL,ITL,95
082067,2021,F,Y56,56.0,ALL,TOTAL,88
082067,2022,F,Y56,56.0,ALL,TOTAL,90
082067,2023,F,Y56,56.0,ALL,TOTAL,84
082067,2024,F,Y56,56.0,ALL,TOTAL,95
082067,2023,F,Y57,57.0,ALL,FRGAPO,1
082067,2024,F,Y57,57.0,ALL,FRGAPO,3
082067,2021,F,Y57,57.0,ALL,ITL,86
082067,2022,F,Y57,57.0,ALL,ITL,88
082067,2023,F,Y57,57.0,ALL,ITL,88
082067,2024,F,Y57,57.0,ALL,ITL,80
082067,2021,F,Y57,57.0,ALL,TOTAL,86
082067,2022,F,Y57,57.0,ALL,TOTAL,88
082067,2023,F,Y57,57.0,ALL,TOTAL,89
082067,2024,F,Y57,57.0,ALL,TOTAL,83
082067,2021,F,Y58,58.0,ALL,FRGAPO,1
082067,2024,F,Y58,58.0,ALL,FRGAPO,1
082067,2021,F,Y58,58.0,ALL,ITL,86
082067,2022,F,Y58,58.0,ALL,ITL,87
082067,2023,F,Y58,58.0,ALL,ITL,90
082067,2024,F,Y58,58.0,ALL,ITL,84
082067,2021,F,Y58,58.0,ALL,TOTAL,87
082067,2022,F,Y58,58.0,ALL,TOTAL,87
082067,2023,F,Y58,58.0,ALL,TOTAL,90
082067,2024,F,Y58,58.0,ALL,TOTAL,85
082067,2021,F,Y59,59.0,ALL,FRGAPO,1
082067,2022,F,Y59,59.0,ALL,FRGAPO,1
082067,2021,F,Y59,59.0,ALL,ITL,67
082067,2022,F,Y59,59.0,ALL,ITL,89
082067,2023,F,Y59,59.0,ALL,ITL,87
082067,2024,F,Y59,59.0,ALL,ITL,92
082067,2021,F,Y59,59.0,ALL,TOTAL,68
082067,2022,F,Y59,59.0,ALL,TOTAL,90
082067,2023,F,Y59,59.0,ALL,TOTAL,87
082067,2024,F,Y59,59.0,ALL,TOTAL,92
