territorio,nome_comune,parte,anello,ordine,x,y
084042,Siculiana,0,0,18,356065,4134586
084042,Siculiana,0,0,19,354824,4135198
084042,Siculiana,0,0,20,354141,4135802
084042,Siculiana,0,0,21,353420,4136115
084042,Siculiana,0,0,22,352798,4136073
084042,Siculiana,0,0,23,351383,4136544
084042,Siculiana,0,0,24,350323,4138215
084042,Siculiana,0,0,25,350469,4138406
084042,Siculiana,0,0,26,350893,4138474
084042,Siculiana,0,0,27,351453,4139384
084042,Siculiana,0,0,28,352217,4139617
084042,Siculiana,0,0,29,354173,4138006
084042,Siculiana,0,0,30,354588,4137222
084042,Siculiana,0,0,31,355169,4136949
084042,Siculiana,0,0,32,355519,4137084
084042,Siculiana,0,0,33,356932,4136382
084042,Siculiana,0,0,34,357109,4136698
084042,Siculiana,0,0,35,356931,4136976
084042,Siculiana,0,0,36,356990,4137506
084042,Siculiana,0,0,37,357903,4138248
084042,Siculiana,0,0,38,358528,4138506
084042,Siculiana,0,0,39,358850,4138341
084042,Siculiana,0,0,40,359636,4139185
084042,Siculiana,0,0,41,361488,4137780
084043,Villafranca Sicula,0,0,0,349264,4161507
084043,Villafranca Sicula,0,0,1,350308,4158504
084043,Villafranca Sicula,0,0,2,350073,4158442
084043,Villafranca Sicula,0,0,3,350039,4157819
084043,Villafranca Sicula,0,0,4,349530,4156912
084043,Villafranca Sicula,0,0,5,348179,4156267
084043,Villafranca Sicula,0,0,6,347792,4155666
084043,Villafranca Sicula,0,0,7,347155,4155498
084043,Villafranca Sicula,0,0,8,346872,4155689
084043,Villafranca Sicula,0,0,9,347042,4156319
084043,Villafranca Sicula,0,0,10,346837,4157473
084043,Villafranca Sicula,0,0,11,346463,4158400
084043,Villafranca Sicula,0,0,12,346602,4159782
084043,Villafranca Sicula,0,0,13,346289,4161071
084043,Villafranca Sicula,0,0,14,348838,4162158
084043,Villafranca Sicula,0,0,15,349264,4161507
085001,Acquaviva Platani,0,0,0,384317,4160742
085001,Acquaviva Platani,0,0,1,384824,4160509
085001,Acquaviva Platani,0,0,2,385930,4160331
085001,Acquaviva Platani,0,0,3,386984,4160476
085001,Acquaviva Platani,0,0,4,386980,4159522
085001,Acquaviva Platani,0,0,5,386058,4159136
085001,Acquaviva Platani,0,0,6,386009,4158887
085001,Acquaviva Platani,0,0,7,386231,4157975
085001,Acquaviva Platani,0,0,8,386486,4157831
085001,Acquaviva Platani,0,0,9,387313,4157913
085001,Acquaviva Platani,0,0,10,387006,4157832
085001,Acquaviva Platani,0,0,11,386886,4156875
085001,Acquaviva Platani,0,0,12,386102,4156101
085001,Acquaviva Platani,0,0,13,384422,4155450
085001,Acquaviva Platani,0,0,14,384206,4156935
085001,Acquaviva Platani,0,0,15,383884,4157815
085001,Acquaviva Platani,0,0,16,383161,4158662
085001,Acquaviva Platani,0,0,17,382539,4159050
085001,Acquaviva Platani,0,0,18,382412,4159408
085001,Acquaviva Platani,0,0,19,382747,4160106
085001,Acquaviva Platani,0,0,20,383506,4160784
085001,Acquaviva Platani,0,0,21,384317,4160742
085002,Bompensiere,0,0,0,391579,4150979
085002,Bompensiere,0,0,1,392047,4150685
085002,Bompensiere,0,0,2,392319,4150008
085002,Bompensiere,0,0,3,393267,4148963
085002,Bompensiere,0,0,4,394265,4148372
085002,Bompensiere,0,0,5,394723,4148331
085002,Bompensiere,0,0,6,394926,4148005
085002,Bompensiere,0,0,7,394836,4147123
085002,Bompensiere,0,0,8,394579,4147050
085002,Bompensiere,0,0,9,394338,4146674
085002,Bompensiere,0,0,10,394191,4145090
085002,Bompensiere,0,0,11,394430,4144314
085002,Bompensiere,0,0,12,394125,4143668
085002,Bompensiere,0,0,13,391551,4144454
085002,Bompensiere,0,0,14,390249,4144058
085002,Bompensiere,0,0,15,390649,4145702
085002,Bompensiere,0,0,16,391202,4146158
085002,Bompensiere,0,0,17,391038,4146966
085002,Bompensiere,0,0,18,391470,4148448
085002,Bompensiere,0,0,19,390809,4149003
085002,Bompensiere,0,0,20,390809,4150292
085002,Bompensiere,0,0,21,391579,4150979
085003,Butera,0,0,0,425058,4127406
085003,Butera,0,0,1,425781,4126285
085003,Butera,0,0,2,424491,4125098
085003,Butera,0,0,3,425162,4124599
085003,Butera,0,0,4,425599,4125025
085003,Butera,0,0,5,425935,4125042
085003,Butera,0,0,6,426645,4124380
085003,Butera,0,0,7,427570,4123041
085003,Butera,0,0,8,428132,4122821
085003,Butera,0,0,9,429169,4122804
085003,Butera,0,0,10,429293,4123481
085003,Butera,0,0,11,429933,4123224
085003,Butera,0,0,12,430944,4123605
085003,Butera,0,0,13,431336,4123617
085003,Butera,0,0,14,431801,4123224
085003,Butera,0,0,15,432384,4121346
085003,Butera,0,0,16,432699,4119487
085003,Butera,0,0,17,433405,4117925
085003,Butera,0,0,18,433518,4116836
085003,Butera,0,0,19,434163,4116579
085003,Butera,0,0,20,435301,4116621
085003,Butera,0,0,21,436103,4116097
085003,Butera,0,0,22,436506,4115546
085003,Butera,0,0,23,436679,4114180
085003,Butera,0,0,24,437506,4113769
085003,Butera,0,0,25,437410,4113395
085003,Butera,0,0,26,437779,4113273
085003,Butera,0,0,27,437772,4113101
085003,Butera,0,0,28,437610,4112909
085003,Butera,0,0,29,437324,4112916
085003,Butera,0,0,30,435994,4113424
085003,Butera,0,0,31,434204,4113648
085003,Butera,0,0,32,433343,4113059
085003,Butera,0,0,33,432227,4111696
085003,Butera,0,0,34,430201,4111608
085003,Butera,0,0,35,429242,4111413
085003,Butera,0,0,36,427006,4112172
085003,Butera,0,0,37,425264,4112005
085003,Butera,0,0,38,424608,4111500
085003,Butera,0,0,39,424154,4109857
085003,Butera,0,0,40,423038,4109145
085003,Butera,0,0,41,422358,4108307
085003,Butera,0,0,42,421552,4107709
085003,Butera,0,0,43,421429,4106633
085003,Butera,0,0,44,418164,4107464
085003,Butera,0,0,45,417083,4107584
085003,Butera,0,0,46,414625,4107248
085003,Butera,0,0,47,414373,4107076
085003,Butera,0,0,48,414431,4109472
085003,Butera,0,0,49,414266,4111174
085003,Butera,0,0,50,413864,4112463
085003,Butera,0,0,51,413337,4112955
085003,Butera,0,0,52,413068,4113005
085003,Butera,0,0,53,412750,4112835
085003,Butera,0,0,54,412207,4113076
085003,Butera,0,0,55,411868,4114050
085003,Butera,0,0,56,411259,4115058
085003,Butera,0,0,57,409680,4116774
085003,Butera,0,0,58,409973,4116704
085003,Butera,0,0,59,410696,4117003
085003,Butera,0,0,60,410885,4116707
085003,Butera,0,0,61,411159,4116630
085003,Butera,0,0,62,411629,4116810
085003,Butera,0,0,63,411493,4117250
085003,Butera,0,0,64,411058,4117532
085003,Butera,0,0,65,410780,4117954
085003,Butera,0,0,66,410612,4119812
085003,Butera,0,0,67,411260,4120172
085003,Butera,0,0,68,412673,4120567
085003,Butera,0,0,69,414309,4120003
085003,Butera,0,0,70,416757,4120814
085003,Butera,0,0,71,417926,4121779
085003,Butera,0,0,72,417986,4122123
085003,Butera,0,0,73,417835,4122469
085003,Butera,0,0,74,417179,4123002
085003,Butera,0,0,75,418874,4123336
085003,Butera,0,0,76,419610,4123900
085003,Butera,0,0,77,420360,4124221
085003,Butera,0,0,78,421988,4124450
085003,Butera,0,0,79,422394,4125957
085003,Butera,0,0,80,422759,4126524
085003,Butera,0,0,81,424043,4127291
085003,Butera,0,0,82,425058,4127406
085004,Caltanissetta,0,0,0,412877,4161501
085004,Caltanissetta,0,0,1,412853,4159760
085004,Caltanissetta,0,0,2,414696,4159084
085004,Caltanissetta,0,0,3,415170,4159085
085004,Caltanissetta,0,0,4,416544,4160114
085004,Caltanissetta,0,0,5,417190,4160257
085004,Caltanissetta,0,0,6,417849,4160086
085004,Caltanissetta,0,0,7,418695,4160534
085004,Caltanissetta,0,0,8,419666,4160638
085004,Caltanissetta,0,0,9,420566,4159506
085004,Caltanissetta,0,0,10,421062,4158426
085004,Caltanissetta,0,0,11,420502,4156642
085004,Caltanissetta,0,0,12,419599,4157099
085004,Caltanissetta,0,0,13,419395,4156956
085004,Caltanissetta,0,0,14,419556,4155806
085004,Caltanissetta,0,0,15,420463,4154837
085004,Caltanissetta,0,0,16,421236,4155117
085004,Caltanissetta,0,0,17,422866,4154515
085004,Caltanissetta,0,0,18,422673,4153784
085004,Caltanissetta,0,0,19,422885,4153073
085004,Caltanissetta,0,0,20,423345,4152482
085004,Caltanissetta,0,0,21,423772,4152384
085004,Caltanissetta,0,0,22,424302,4151460
085004,Caltanissetta,0,0,23,424003,4151059
085004,Caltanissetta,0,0,24,424177,4150505
085004,Caltanissetta,0,0,25,425227,4148879
085004,Caltanissetta,0,0,26,425677,4148571
085004,Caltanissetta,0,0,27,424905,4148203
085004,Caltanissetta,0,0,28,424120,4148142
085004,Caltanissetta,0,0,29,423240,4147525
085004,Caltanissetta,0,0,30,422214,4146335
085004,Caltanissetta,0,0,31,418480,4142790
085004,Caltanissetta,0,0,32,417777,4142019
085004,Caltanissetta,0,0,33,417674,4140806
085004,Caltanissetta,0,0,34,417851,4140295
085004,Caltanissetta,0,0,35,417373,4140030
085004,Caltanissetta,0,0,36,416995,4140194
085004,Caltanissetta,0,0,37,416809,4140732
085004,Caltanissetta,0,0,38,416502,4140506
085004,Caltanissetta,0,0,39,416538,4140023
085004,Caltanissetta,0,0,40,418006,4138220
085004,Caltanissetta,0,0,41,418316,4137431
085004,Caltanissetta,0,0,42,417833,4136825
085004,Caltanissetta,0,0,43,418699,4136228
085004,Caltanissetta,0,0,44,418741,4135912
085004,Caltanissetta,0,0,45,418273,4135985
085004,Caltanissetta,0,0,46,416502,4135646
085004,Caltanissetta,0,0,47,415385,4134162
085004,Caltanissetta,0,0,48,415115,4132644
085004,Caltanissetta,0,0,49,414919,4132389
085004,Caltanissetta,0,0,50,412471,4133322
085004,Caltanissetta,0,0,51,412168,4133737
085004,Caltanissetta,0,0,52,411503,4134161
085004,Caltanissetta,0,0,53,409179,4134250
085004,Caltanissetta,0,0,54,408282,4134160
085004,Caltanissetta,0,0,55,407907,4132311
085004,Caltanissetta,0,0,56,408002,4132023
085004,Caltanissetta,0,0,57,406713,4132006
085004,Caltanissetta,0,0,58,406405,4132126
085004,Caltanissetta,0,0,59,405703,4133715
085004,Caltanissetta,0,0,60,405868,4135882
085004,Caltanissetta,0,0,61,404977,4136524
085004,Caltanissetta,0,0,62,404322,4136722
085004,Caltanissetta,0,0,63,402030,4136095
085004,Caltanissetta,0,0,64,401886,4135710
085004,Caltanissetta,0,0,65,402426,4135127
085004,Caltanissetta,0,0,66,402166,4134446
085004,Caltanissetta,0,0,67,401006,4135281
085004,Caltanissetta,0,0,68,401517,4136227
085004,Caltanissetta,0,0,69,401424,4137052
085004,Caltanissetta,0,0,70,401751,4137434
085004,Caltanissetta,0,0,71,402704,4137628
085004,Caltanissetta,0,0,72,403452,4138377
085004,Caltanissetta,0,0,73,403049,4139355
085004,Caltanissetta,0,0,74,402287,4140154
085004,Caltanissetta,0,0,75,401609,4140314
085004,Caltanissetta,0,0,76,399299,4140219
085004,Caltanissetta,0,0,77,399523,4141515
085004,Caltanissetta,0,0,78,400453,4142835
085004,Caltanissetta,0,0,79,401257,4143624
085004,Caltanissetta,0,0,80,403914,4145530
085004,Caltanissetta,0,0,81,403912,4145676
085004,Caltanissetta,0,0,82,402740,4146506
085004,Caltanissetta,0,0,83,402608,4146731
085004,Caltanissetta,0,0,84,402942,4147135
085004,Caltanissetta,0,0,85,403560,4147393
085004,Caltanissetta,0,0,86,405319,4147145
085004,Caltanissetta,0,0,87,406743,4147379
085004,Caltanissetta,0,0,88,407877,4148298
085004,Caltanissetta,0,0,89,410349,4148060
085004,Caltanissetta,0,0,90,410907,4147732
085004,Caltanissetta,0,0,91,411089,4147225
085004,Caltanissetta,0,0,92,411310,4147387
085004,Caltanissetta,0,0,93,412492,4149851
085004,Caltanissetta,0,0,94,411853,4150740
085004,Caltanissetta,0,0,95,411275,4151153
085004,Caltanissetta,0,0,96,410571,4150625
085004,Caltanissetta,0,0,97,409582,4150527
085004,Caltanissetta,0,0,98,409624,4153250
085004,Caltanissetta,0,0,99,407596,4154142
085004,Caltanissetta,0,0,100,406442,4154255
085004,Caltanissetta,0,0,101,406118,4154009
085004,Caltanissetta,0,0,102,406050,4153563
085004,Caltanissetta,0,0,103,404876,4152664
085004,Caltanissetta,0,0,104,404209,4153063
085004,Caltanissetta,0,0,105,404239,4154489
085004,Caltanissetta,0,0,106,403509,4155746
085004,Caltanissetta,0,0,107,403887,4156570
085004,Caltanissetta,0,0,108,403850,4157311
085004,Caltanissetta,0,0,109,403611,4157579
085004,Caltanissetta,0,0,110,402938,4157627
085004,Caltanissetta,0,0,111,402048,4158099
085004,Caltanissetta,0,0,112,402841,4158338
085004,Caltanissetta,0,0,113,403306,4158719
085004,Caltanissetta,0,0,114,403430,4159110
085004,Caltanissetta,0,0,115,403310,4159563
085004,Caltanissetta,0,0,116,402567,4159793
085004,Caltanissetta,0,0,117,402299,4160477
085004,Caltanissetta,0,0,118,403354,4160677
085004,Caltanissetta,0,0,119,404387,4161153
085004,Caltanissetta,0,0,120,404955,4161594
085004,Caltanissetta,0,0,121,406381,4161211
085004,Caltanissetta,0,0,122,407930,4160353
085004,Caltanissetta,0,0,123,409854,4160787
085004,Caltanissetta,0,0,124,411006,4161425
085004,Caltanissetta,0,0,125,412268,4161705
085004,Caltanissetta,0,0,126,412705,4161696
085004,Caltanissetta,0,0,127,412877,4161501
085004,Caltanissetta,0,1,0,406348,4146598
085004,Caltanissetta,0,1,1,406789,4146361
085004,Caltanissetta,0,1,2,406934,4146059
085004,Caltanissetta,0,1,3,407156,4144632
085004,Caltanissetta,0,1,4,406162,4143294
085004,Caltanissetta,0,1,5,406124,4142843
085004,Caltanissetta,0,1,6,406455,4142396
085004,Caltanissetta,0,1,7,407117,4142356
085004,Caltanissetta,0,1,8,407774,4142654
085004,Caltanissetta,0,1,9,408313,4143145
085004,Caltanissetta,0,1,10,409174,4144506
085004,Caltanissetta,0,1,11,409425,4145960
085004,Caltanissetta,0,1,12,409242,4146543
085004,Caltanissetta,0,1,13,408581,4146381
085004,Caltanissetta,0,1,14,407229,4146843
085004,Caltanissetta,0,1,15,406348,4146598
085005,Campofranco,0,0,0,386803,4154090
085005,Campofranco,0,0,1,387018,4153520
085005,Campofranco,0,0,2,387445,4153007
085005,Campofranco,0,0,3,388490,4152377
085005,Campofranco,0,0,4,389463,4151314
085005,Campofranco,0,0,5,389358,4150779
085005,Campofranco,0,0,6,388572,4150307
085005,Campofranco,0,0,7,388208,4150219
085005,Campofranco,0,0,8,387935,4150733
085005,Campofranco,0,0,9,387574,4150777
085005,Campofranco,0,0,10,386879,4149589
085005,Campofranco,0,0,11,385973,4149195
085005,Campofranco,0,0,12,385794,4148946
085005,Campofranco,0,0,13,385665,4147869
085005,Campofranco,0,0,14,385759,4147121
085005,Campofranco,0,0,15,386310,4147165
085005,Campofranco,0,0,16,386550,4146506
085005,Campofranco,0,0,17,386106,4144811
085005,Campofranco,0,0,18,386387,4144468
085005,Campofranco,0,0,19,385571,4144469
085005,Campofranco,0,0,20,385152,4144789
085005,Campofranco,0,0,21,383867,4146532
085005,Campofranco,0,0,22,382142,4146797
085005,Campofranco,0,0,23,380749,4146752
085005,Campofranco,0,0,24,380662,4146888
085005,Campofranco,0,0,25,381121,4147562
085005,Campofranco,0,0,26,381196,4148562
085005,Campofranco,0,0,27,381533,4148394
085005,Campofranco,0,0,28,381904,4148551
085005,Campofranco,0,0,29,381899,4148968
085005,Campofranco,0,0,30,382934,4150132
085005,Campofranco,0,0,31,383213,4150316
085005,Campofranco,0,0,32,383834,4150303
085005,Campofranco,0,0,33,384241,4151233
085005,Campofranco,0,0,34,384231,4152441
085005,Campofranco,0,0,35,384484,4153060
085005,Campofranco,0,0,36,384547,4153710
085005,Campofranco,0,0,37,384311,4154592
085005,Campofranco,0,0,38,384978,4154754
085005,Campofranco,0,0,39,386201,4154644
085005,Campofranco,0,0,40,386803,4154090
085006,Delia,0,0,0,405703,4133715
085006,Delia,0,0,1,406405,4132126
085006,Delia,0,0,2,404953,4132171
085006,Delia,0,0,3,404435,4132883
085006,Delia,0,0,4,402166,4134446
085006,Delia,0,0,5,402426,4135127
085006,Delia,0,0,6,401916,4135644
085006,Delia,0,0,7,401953,4136037
085006,Delia,0,0,8,404322,4136722
085006,Delia,0,0,9,404977,4136524
085006,Delia,0,0,10,405868,4135882
085006,Delia,0,0,11,405703,4133715
085007,Gela,0,0,0,442170,4114068
085007,Gela,0,0,1,442531,4112961
085007,Gela,0,0,2,442974,4112419
085007,Gela,0,0,3,443371,4108264
085007,Gela,0,0,4,443631,4107841
085007,Gela,0,0,5,444286,4107578
085007,Gela,0,0,6,444378,4107398
085007,Gela,0,0,7,443851,4106475
085007,Gela,0,0,8,443880,4105520
085007,Gela,0,0,9,444813,4104637
085007,Gela,0,0,10,446504,4104347
085007,Gela,0,0,11,447918,4104591
085007,Gela,0,0,12,449198,4105442
085007,Gela,0,0,13,449604,4104006
085007,Gela,0,0,14,450540,4102202
085007,Gela,0,0,15,450303,4101316
085007,Gela,0,0,16,450573,4100889
085007,Gela,0,0,17,450383,4100667
085007,Gela,0,0,18,447798,4098322
085007,Gela,0,0,19,446148,4098016
085007,Gela,0,0,20,445745,4097789
085007,Gela,0,0,21,443536,4095616
085007,Gela,0,0,22,441263,4095387
085007,Gela,0,0,23,441089,4095253
085007,Gela,0,0,24,437460,4099181
085007,Gela,0,0,25,435146,4100711
085007,Gela,0,0,26,434474,4100186
085007,Gela,0,0,27,434952,4100880
085007,Gela,0,0,28,434085,4101593
085007,Gela,0,0,29,432991,4102180
085007,Gela,0,0,30,431903,4102536
085007,Gela,0,0,31,431315,4102445
085007,Gela,0,0,32,429694,4103665
085007,Gela,0,0,33,426288,4105298
085007,Gela,0,0,34,424094,4106056
085007,Gela,0,0,35,422425,4106314
085007,Gela,0,0,36,421429,4106633
085007,Gela,0,0,37,421552,4107709
085007,Gela,0,0,38,422358,4108307
085007,Gela,0,0,39,423038,4109145
085007,Gela,0,0,40,424154,4109857
085007,Gela,0,0,41,424608,4111500
085007,Gela,0,0,42,425264,4112005
085007,Gela,0,0,43,427006,4112172
085007,Gela,0,0,44,429242,4111413
085007,Gela,0,0,45,430201,4111608
085007,Gela,0,0,46,432227,4111696
085007,Gela,0,0,47,433343,4113059
085007,Gela,0,0,48,434204,4113648
085007,Gela,0,0,49,435994,4113424
085007,Gela,0,0,50,437610,4112909
085007,Gela,0,0,51,437779,4113273
085007,Gela,0,0,52,438512,4113602
085007,Gela,0,0,53,441565,4114138
085007,Gela,0,0,54,442170,4114068
085008,Marianopoli,0,0,0,402457,4164159
085008,Marianopoli,0,0,1,404253,4163140
085008,Marianopoli,0,0,2,405592,4162743
085008,Marianopoli,0,0,3,404856,4161468
085008,Marianopoli,0,0,4,403354,4160677
085008,Marianopoli,0,0,5,402299,4160477
085008,Marianopoli,0,0,6,400389,4160399
085008,Marianopoli,0,0,7,399697,4160715
085008,Marianopoli,0,0,8,400241,4161365
085008,Marianopoli,0,0,9,400587,4162306
085008,Marianopoli,0,0,10,401340,4163535
085008,Marianopoli,0,0,11,402457,4164159
085009,Mazzarino,0,0,0,413853,4125992
085009,Mazzarino,0,0,1,414621,4125853
085009,Mazzarino,0,0,2,415150,4125006
085009,Mazzarino,0,0,3,415966,4124321
085009,Mazzarino,0,0,4,416527,4124310
085009,Mazzarino,0,0,5,416706,4123233
085009,Mazzarino,0,0,6,417582,4122756
085009,Mazzarino,0,0,7,417986,4122123
085009,Mazzarino,0,0,8,417832,4121675
085009,Mazzarino,0,0,9,416757,4120814
085009,Mazzarino,0,0,10,414220,4120000
085009,Mazzarino,0,0,11,412673,4120567
085009,Mazzarino,0,0,12,412691,4120812
085009,Mazzarino,0,0,13,412026,4121273
085009,Mazzarino,0,0,14,411897,4122110
085009,Mazzarino,0,0,15,412886,4123717
085009,Mazzarino,0,0,16,412867,4124062
085009,Mazzarino,0,0,17,412647,4124302
085009,Mazzarino,0,0,18,412376,4124171
085009,Mazzarino,0,0,19,412168,4124300
085009,Mazzarino,0,0,20,412185,4124456
085009,Mazzarino,0,0,21,413831,4125811
085009,Mazzarino,0,0,22,413853,4125992
085009,Mazzarino,1,0,0,432809,4133642
085009,Mazzarino,1,0,1,434819,4133174
085009,Mazzarino,1,0,2,435096,4132498
085009,Mazzarino,1,0,3,435080,4132136
085009,Mazzarino,1,0,4,435784,4131772
085009,Mazzarino,1,0,5,436079,4131955
085009,Mazzarino,1,0,6,436503,4131909
085009,Mazzarino,1,0,7,436902,4131641
085009,Mazzarino,1,0,8,439108,4131391
085009,Mazzarino,1,0,9,439426,4131221
085009,Mazzarino,1,0,10,439368,4128705
085009,Mazzarino,1,0,11,441482,4128700
085009,Mazzarino,1,0,12,441958,4129136
085009,Mazzarino,1,0,13,442634,4129030
085009,Mazzarino,1,0,14,442624,4125915
085009,Mazzarino,1,0,15,444094,4126037
085009,Mazzarino,1,0,16,445264,4126729
085009,Mazzarino,1,0,17,446156,4124094
085009,Mazzarino,1,0,18,445321,4123545
085009,Mazzarino,1,0,19,445246,4121640
085009,Mazzarino,1,0,20,444573,4117945
085009,Mazzarino,1,0,21,444197,4117501
085009,Mazzarino,1,0,22,443522,4117291
085009,Mazzarino,1,0,23,442691,4117309
085009,Mazzarino,1,0,24,442623,4116147
085009,Mazzarino,1,0,25,441666,4114986
085009,Mazzarino,1,0,26,442170,4114068
085009,Mazzarino,1,0,27,441565,4114138
085009,Mazzarino,1,0,28,438512,4113602
085009,Mazzarino,1,0,29,437779,4113273
085009,Mazzarino,1,0,30,437410,4113395
085009,Mazzarino,1,0,31,437506,4113769
085009,Mazzarino,1,0,32,436653,4114228
085009,Mazzarino,1,0,33,436506,4115546
085009,Mazzarino,1,0,34,436103,4116097
085009,Mazzarino,1,0,35,435301,4116621
085009,Mazzarino,1,0,36,434163,4116579
085009,Mazzarino,1,0,37,433518,4116836
085009,Mazzarino,1,0,38,433405,4117925
085009,Mazzarino,1,0,39,432699,4119487
085009,Mazzarino,1,0,40,432384,4121346
085009,Mazzarino,1,0,41,431801,4123224
085009,Mazzarino,1,0,42,431336,4123617
085009,Mazzarino,1,0,43,429933,4123224
085009,Mazzarino,1,0,44,429293,4123481
085009,Mazzarino,1,0,45,429169,4122804
085009,Mazzarino,1,0,46,428132,4122821
085009,Mazzarino,1,0,47,427570,4123041
085009,Mazzarino,1,0,48,427211,4123400
085009,Mazzarino,1,0,49,426645,4124380
085009,Mazzarino,1,0,50,425935,4125042
085009,Mazzarino,1,0,51,425599,4125025
085009,Mazzarino,1,0,52,425162,4124599
085009,Mazzarino,1,0,53,424491,4125098
085009,Mazzarino,1,0,54,425781,4126285
085009,Mazzarino,1,0,55,425071,4127346
085009,Mazzarino,1,0,56,424608,4129392
085009,Mazzarino,1,0,57,424027,4129662
085009,Mazzarino,1,0,58,423704,4130054
085009,Mazzarino,1,0,59,423128,4131609
085009,Mazzarino,1,0,60,423199,4132404
085009,Mazzarino,1,0,61,424006,4132438
085009,Mazzarino,1,0,62,424719,4131703
085009,Mazzarino,1,0,63,426212,4131137
085009,Mazzarino,1,0,64,427890,4131876
085009,Mazzarino,1,0,65,430539,4132457
085009,Mazzarino,1,0,66,431795,4133684
085009,Mazzarino,1,0,67,432809,4133642
085009,Mazzarino,2,0,0,418700,4135835
085009,Mazzarino,2,0,1,418785,4134234
085009,Mazzarino,2,0,2,419418,4134029
085009,Mazzarino,2,0,3,419330,4133395
085009,Mazzarino,2,0,4,418956,4133055
085009,Mazzarino,2,0,5,419461,4132599
085009,Mazzarino,2,0,6,419586,4130128
085009,Mazzarino,2,0,7,419524,4129926
085009,Mazzarino,2,0,8,418348,4129690
085009,Mazzarino,2,0,9,417945,4129817
085009,Mazzarino,2,0,10,416781,4130808
085009,Mazzarino,2,0,11,416641,4131347
085009,Mazzarino,2,0,12,415483,4131813
085009,Mazzarino,2,0,13,414919,4132389
085009,Mazzarino,2,0,14,415115,4132644
085009,Mazzarino,2,0,15,415385,4134162
085009,Mazzarino,2,0,16,416502,4135646
085009,Mazzarino,2,0,17,418273,4135985
085009,Mazzarino,2,0,18,418700,4135835
085010,Milena,0,0,0,388239,4148664
085010,Milena,0,0,1,390003,4148766
085010,Milena,0,0,2,390090,4148644
085010,Milena,0,0,3,391084,4148619
085010,Milena,0,0,4,391173,4148764
085010,Milena,0,0,5,391470,4148448
085010,Milena,0,0,6,391038,4146966
085010,Milena,0,0,7,391202,4146158
085010,Milena,0,0,8,390649,4145702
085010,Milena,0,0,9,390212,4143645
085010,Milena,0,0,10,389550,4143115
085010,Milena,0,0,11,388501,4143390
085010,Milena,0,0,12,387629,4144169
085010,Milena,0,0,13,386387,4144468
085010,Milena,0,0,14,386106,4144811
085010,Milena,0,0,15,386550,4146506
085010,Milena,0,0,16,386310,4147165
085010,Milena,0,0,17,385759,4147121
085010,Milena,0,0,18,385665,4147869
085010,Milena,0,0,19,385794,4148946
085010,Milena,0,0,20,385973,4149195
085010,Milena,0,0,21,387031,4149757
085010,Milena,0,0,22,387532,4149045
085010,Milena,0,0,23,388239,4148664
085011,Montedoro,0,0,0,396484,4148371
085011,Montedoro,0,0,1,397346,4147500
085011,Montedoro,0,0,2,397471,4146941
085011,Montedoro,0,0,3,397044,4146738
085011,Montedoro,0,0,4,397049,4146339
085011,Montedoro,0,0,5,397766,4145957
085011,Montedoro,0,0,6,398230,4145886
085011,Montedoro,0,0,7,398509,4145494
085011,Montedoro,0,0,8,396896,4143897
085011,Montedoro,0,0,9,396184,4143487
085011,Montedoro,0,0,10,394921,4143388
085011,Montedoro,0,0,11,394315,4143862
085011,Montedoro,0,0,12,394430,4144314
085011,Montedoro,0,0,13,394191,4145090
085011,Montedoro,0,0,14,394338,4146674
085011,Montedoro,0,0,15,394579,4147050
085011,Montedoro,0,0,16,394836,4147123
085011,Montedoro,0,0,17,394975,4147580
085011,Montedoro,0,0,18,394819,4148226
085011,Montedoro,0,0,19,395799,4148588
085011,Montedoro,0,0,20,396484,4148371
085012,Mussomeli,0,0,0,396704,4165320
085012,Mussomeli,0,0,1,397763,4165121
085012,Mussomeli,0,0,2,398648,4164617
085012,Mussomeli,0,0,3,400587,4162306
085012,Mussomeli,0,0,4,400241,4161365
085012,Mussomeli,0,0,5,399697,4160715
085012,Mussomeli,0,0,6,399785,4160622
085012,Mussomeli,0,0,7,400702,4160374
085012,Mussomeli,0,0,8,402299,4160477
085012,Mussomeli,0,0,9,402567,4159793
085012,Mussomeli,0,0,10,403310,4159563
085012,Mussomeli,0,0,11,403430,4159110
085012,Mussomeli,0,0,12,403306,4158719
085012,Mussomeli,0,0,13,402841,4158338
085012,Mussomeli,0,0,14,402048,4158099
085012,Mussomeli,0,0,15,402422,4158009
085012,Mussomeli,0,0,16,402180,4157448
085012,Mussomeli,0,0,17,402544,4156291
085012,Mussomeli,0,0,18,401211,4153788
085012,Mussomeli,0,0,19,400839,4151738
085012,Mussomeli,0,0,20,400177,4151563
085012,Mussomeli,0,0,21,399849,4151193
085012,Mussomeli,0,0,22,399735,4150931
085012,Mussomeli,0,0,23,399856,4150507
085012,Mussomeli,0,0,24,399330,4150612
085012,Mussomeli,0,0,25,398106,4150463
085012,Mussomeli,0,0,26,397275,4149636
085012,Mussomeli,0,0,27,395691,4148722
085012,Mussomeli,0,0,28,395799,4148588
085012,Mussomeli,0,0,29,394819,4148226
085012,Mussomeli,0,0,30,394140,4148432
085012,Mussomeli,0,0,31,393267,4148963
085012,Mussomeli,0,0,32,392319,4150008
085012,Mussomeli,0,0,33,392047,4150685
085012,Mussomeli,0,0,34,391579,4150979
085012,Mussomeli,0,0,35,391506,4151690
