anno,origine,destinazione,genere,motivo,luogo,persone,definizione
2021,083027,089017,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,080063,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,080096,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,082053,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083005,T,lavoro,fuori,96,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083007,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083009,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083016,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083019,T,lavoro,fuori,33,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083020,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083023,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083028,T,lavoro,dentro,428,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083032,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083033,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083041,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083046,T,lavoro,fuori,10,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083047,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083048,T,lavoro,fuori,103,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083049,T,lavoro,fuori,33,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083056,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083057,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083062,T,lavoro,fuori,37,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083063,T,lavoro,fuori,13,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083064,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083066,T,lavoro,fuori,26,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083075,T,lavoro,fuori,13,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083077,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083081,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083092,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083100,T,lavoro,fuori,10,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083104,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083105,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083106,T,lavoro,fuori,110,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,083108,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,085004,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083028,087015,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,080063,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083003,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083015,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083024,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083025,T,lavoro,fuori,21,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083027,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083029,T,lavoro,dentro,257,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083032,T,lavoro,fuori,157,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083034,T,lavoro,fuori,15,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083038,T,lavoro,fuori,21,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083047,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083048,T,lavoro,fuori,51,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083049,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083053,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083058,T,lavoro,fuori,9,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083066,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083074,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083085,T,lavoro,fuori,9,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083089,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083097,T,lavoro,fuori,193,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,083105,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,086009,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,086019,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087004,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087005,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087007,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087009,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087010,T,lavoro,fuori,7,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087014,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087015,T,lavoro,fuori,13,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087016,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087017,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087021,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087023,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087026,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087029,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087038,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087039,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087042,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087044,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087047,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,087053,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083029,089011,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,082053,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083007,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083009,T,lavoro,fuori,39,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083010,T,lavoro,fuori,20,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083020,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083030,T,lavoro,dentro,329,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083041,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083042,T,lavoro,fuori,60,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083048,T,lavoro,fuori,45,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083051,T,lavoro,fuori,7,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083052,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083060,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083063,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083078,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083079,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083082,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083084,T,lavoro,fuori,35,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083095,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083099,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083107,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083030,083108,T,lavoro,fuori,17,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,083012,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,083024,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,083031,T,lavoro,dentro,27,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,083032,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,083038,T,lavoro,fuori,16,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,083048,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,083055,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,083061,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,083072,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,083093,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,083097,T,lavoro,fuori,18,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,087015,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,087017,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083031,087058,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,078045,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,080038,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,080063,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,080085,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,082053,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083003,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083012,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083015,T,lavoro,fuori,13,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083021,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083024,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083025,T,lavoro,fuori,24,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083027,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083029,T,lavoro,fuori,19,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083031,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083032,T,lavoro,dentro,1195,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083034,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083038,T,lavoro,fuori,41,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083044,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083048,T,lavoro,fuori,181,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083049,T,lavoro,fuori,7,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083053,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083055,T,lavoro,fuori,10,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083058,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083061,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083062,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083083,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083085,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083089,T,lavoro,fuori,18,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083093,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,083097,T,lavoro,fuori,639,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,085004,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,086002,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,086003,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,086006,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,086008,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,086014,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,086018,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,086019,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087001,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087002,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087003,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087004,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087005,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087006,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087007,T,lavoro,fuori,7,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087008,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087009,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087010,T,lavoro,fuori,21,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087011,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087012,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087014,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087015,T,lavoro,fuori,88,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087016,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087017,T,lavoro,fuori,23,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087019,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087021,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087022,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087023,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087024,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087029,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087030,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087031,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087032,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087033,T,lavoro,fuori,10,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087034,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087035,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087038,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087039,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087041,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087042,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087044,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087045,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087046,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087047,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087048,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087049,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087050,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087051,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087052,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087053,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087055,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,087057,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,089001,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,089011,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083032,089017,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,015146,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,058091,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,080028,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,080050,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,080063,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,080077,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,082021,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,082027,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,082053,T,lavoro,fuori,9,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,082070,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083005,T,lavoro,fuori,16,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083007,T,lavoro,fuori,54,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083009,T,lavoro,fuori,57,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083010,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083019,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083020,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083022,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083023,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083028,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083033,T,lavoro,dentro,849,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083039,T,lavoro,fuori,11,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083041,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083047,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083048,T,lavoro,fuori,148,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083049,T,lavoro,fuori,17,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083051,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083056,T,lavoro,fuori,10,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083060,T,lavoro,fuori,7,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083063,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083066,T,lavoro,fuori,433,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083068,T,lavoro,fuori,115,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083069,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083074,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083077,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083078,T,lavoro,fuori,7,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083079,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083081,T,lavoro,fuori,14,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083084,T,lavoro,fuori,13,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083088,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083098,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083099,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083104,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083106,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083107,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,083108,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,085007,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,087011,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,087015,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083033,102047,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083015,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083022,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083025,T,lavoro,fuori,16,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083027,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083029,T,lavoro,fuori,16,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083032,T,lavoro,fuori,37,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083034,T,lavoro,dentro,128,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083048,T,lavoro,fuori,35,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083053,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083058,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083066,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083085,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083089,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,083097,T,lavoro,fuori,69,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,086014,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,087010,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,087014,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,087015,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,087016,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,087017,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,087021,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083034,087051,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,082053,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083005,T,lavoro,fuori,26,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083018,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083035,T,lavoro,dentro,91,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083048,T,lavoro,fuori,36,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083049,T,lavoro,fuori,59,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083054,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083064,T,lavoro,fuori,73,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083077,T,lavoro,fuori,28,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083080,T,lavoro,fuori,13,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083086,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083092,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083096,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083098,T,lavoro,fuori,17,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083103,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083104,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083105,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,083106,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083035,087015,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,080057,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,080063,T,lavoro,fuori,9,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,080077,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,082053,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083002,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083003,T,lavoro,fuori,24,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083021,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083024,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
