territorio,anno,genere,eta,cittadinanza,titolo_studio,condizione,valore
083067,2022,M,Y15-24,TOTAL,ALL,7,6.7425957314787
083067,2023,M,Y15-24,TOTAL,ALL,7,5.283221220686932
083067,2024,M,Y15-24,TOTAL,ALL,7,6.150447117896659
083067,2018,M,Y15-24,TOTAL,ALL,99,65.0
083067,2019,M,Y15-24,TOTAL,ALL,99,61.0
083067,2021,M,Y15-24,TOTAL,ALL,99,58.0
083067,2022,M,Y15-24,TOTAL,ALL,99,62.0
083067,2023,M,Y15-24,TOTAL,ALL,99,59.00000000000001
083067,2024,M,Y15-24,TOTAL,ALL,99,55.99999999999999
083067,2018,T,Y15-24,TOTAL,ALL,1,23.0
083067,2019,T,Y15-24,TOTAL,ALL,1,16.0
083067,2021,T,Y15-24,TOTAL,ALL,1,17.0
083067,2022,T,Y15-24,TOTAL,ALL,1,11.0
083067,2023,T,Y15-24,TOTAL,ALL,1,15.0
083067,2024,T,Y15-24,TOTAL,ALL,1,12.0
083067,2018,T,Y15-24,TOTAL,ALL,12,16.0
083067,2019,T,Y15-24,TOTAL,ALL,12,15.0
083067,2021,T,Y15-24,TOTAL,ALL,12,15.6121317214431
083067,2022,T,Y15-24,TOTAL,ALL,12,21.1099840417292
083067,2023,T,Y15-24,TOTAL,ALL,12,17.1791826872078
083067,2024,T,Y15-24,TOTAL,ALL,12,14.196578513219324
083067,2018,T,Y15-24,TOTAL,ALL,22,39.0
083067,2019,T,Y15-24,TOTAL,ALL,22,31.0
083067,2021,T,Y15-24,TOTAL,ALL,22,32.6121317214431
083067,2022,T,Y15-24,TOTAL,ALL,22,32.1099840417292
083067,2023,T,Y15-24,TOTAL,ALL,22,32.1791826872078
083067,2024,T,Y15-24,TOTAL,ALL,22,26.196578513219325
083067,2018,T,Y15-24,TOTAL,ALL,23,99.0
083067,2019,T,Y15-24,TOTAL,ALL,23,103.0
083067,2021,T,Y15-24,TOTAL,ALL,23,97.3878682785569
083067,2022,T,Y15-24,TOTAL,ALL,23,95.8900159582708
083067,2023,T,Y15-24,TOTAL,ALL,23,93.82081731279222
083067,2024,T,Y15-24,TOTAL,ALL,23,99.80342148678068
083067,2018,T,Y15-24,TOTAL,ALL,24,0.0
083067,2019,T,Y15-24,TOTAL,ALL,24,1.0
083067,2021,T,Y15-24,TOTAL,ALL,24,0.279283224534149
083067,2022,T,Y15-24,TOTAL,ALL,24,0.247362640203423
083067,2023,T,Y15-24,TOTAL,ALL,24,0.415192380693483
083067,2024,T,Y15-24,TOTAL,ALL,24,0.3727520235334365
083067,2018,T,Y15-24,TOTAL,ALL,4,4.0
083067,2019,T,Y15-24,TOTAL,ALL,4,3.0
083067,2021,T,Y15-24,TOTAL,ALL,4,3.7793930094554
083067,2022,T,Y15-24,TOTAL,ALL,4,4.27841231579483
083067,2023,T,Y15-24,TOTAL,ALL,4,5.290360038288048
083067,2024,T,Y15-24,TOTAL,ALL,4,6.032933979014511
083067,2018,T,Y15-24,TOTAL,ALL,5,78.0
083067,2019,T,Y15-24,TOTAL,ALL,5,85.0
083067,2021,T,Y15-24,TOTAL,ALL,5,81.7214243421457
083067,2022,T,Y15-24,TOTAL,ALL,5,81.3956514144957
083067,2023,T,Y15-24,TOTAL,ALL,5,79.609935037063
083067,2024,T,Y15-24,TOTAL,ALL,5,83.17059488735435
083067,2018,T,Y15-24,TOTAL,ALL,7,17.0
083067,2019,T,Y15-24,TOTAL,ALL,7,14.0
083067,2021,T,Y15-24,TOTAL,ALL,7,11.6077677024217
083067,2022,T,Y15-24,TOTAL,ALL,7,9.96858958777685
083067,2023,T,Y15-24,TOTAL,ALL,7,8.505329856747698
083067,2024,T,Y15-24,TOTAL,ALL,7,10.227140596878368
083067,2018,T,Y15-24,TOTAL,ALL,99,138.0
083067,2019,T,Y15-24,TOTAL,ALL,99,134.0
083067,2021,T,Y15-24,TOTAL,ALL,99,130.0
083067,2022,T,Y15-24,TOTAL,ALL,99,128.0
083067,2023,T,Y15-24,TOTAL,ALL,99,126.0
083067,2024,T,Y15-24,TOTAL,ALL,99,126.0
083068,2018,F,Y15-24,TOTAL,ALL,1,21.0
083068,2019,F,Y15-24,TOTAL,ALL,1,20.0
083068,2021,F,Y15-24,TOTAL,ALL,1,9.0
083068,2022,F,Y15-24,TOTAL,ALL,1,11.0
083068,2023,F,Y15-24,TOTAL,ALL,1,15.0
083068,2024,F,Y15-24,TOTAL,ALL,1,14.0
083068,2018,F,Y15-24,TOTAL,ALL,12,21.0
083068,2019,F,Y15-24,TOTAL,ALL,12,16.0
083068,2021,F,Y15-24,TOTAL,ALL,12,9.63055018322374
083068,2022,F,Y15-24,TOTAL,ALL,12,12.0239101395334
083068,2023,F,Y15-24,TOTAL,ALL,12,9.784831990947858
083068,2024,F,Y15-24,TOTAL,ALL,12,11.265105859319489
083068,2018,F,Y15-24,TOTAL,ALL,22,42.0
083068,2019,F,Y15-24,TOTAL,ALL,22,36.0
083068,2021,F,Y15-24,TOTAL,ALL,22,18.6305501832237
083068,2022,F,Y15-24,TOTAL,ALL,22,23.0239101395334
083068,2023,F,Y15-24,TOTAL,ALL,22,24.784831990947858
083068,2024,F,Y15-24,TOTAL,ALL,22,25.265105859319487
083068,2018,F,Y15-24,TOTAL,ALL,23,134.0
083068,2019,F,Y15-24,TOTAL,ALL,23,133.0
083068,2021,F,Y15-24,TOTAL,ALL,23,135.369449816776
083068,2022,F,Y15-24,TOTAL,ALL,23,134.976089860467
083068,2023,F,Y15-24,TOTAL,ALL,23,138.21516800905212
083068,2024,F,Y15-24,TOTAL,ALL,23,139.73489414068052
083068,2018,F,Y15-24,TOTAL,ALL,24,1.0
083068,2019,F,Y15-24,TOTAL,ALL,24,0.0
083068,2021,F,Y15-24,TOTAL,ALL,24,0.142404792455502
083068,2022,F,Y15-24,TOTAL,ALL,24,0.178547191967621
083068,2023,F,Y15-24,TOTAL,ALL,24,0.1014803316149041
083068,2024,F,Y15-24,TOTAL,ALL,24,0.1686608046099822
083068,2018,F,Y15-24,TOTAL,ALL,4,8.0
083068,2019,F,Y15-24,TOTAL,ALL,4,8.0
083068,2021,F,Y15-24,TOTAL,ALL,4,11.0556230033791
083068,2022,F,Y15-24,TOTAL,ALL,4,9.72922468881813
083068,2023,F,Y15-24,TOTAL,ALL,4,7.800328619323776
083068,2024,F,Y15-24,TOTAL,ALL,4,7.878740516811628
083068,2018,F,Y15-24,TOTAL,ALL,5,113.0
083068,2019,F,Y15-24,TOTAL,ALL,5,116.0
083068,2021,F,Y15-24,TOTAL,ALL,5,114.328235916532
083068,2022,F,Y15-24,TOTAL,ALL,5,116.188534209523
083068,2023,F,Y15-24,TOTAL,ALL,5,124.20119261981984
083068,2024,F,Y15-24,TOTAL,ALL,5,123.97063446604136
083068,2018,F,Y15-24,TOTAL,ALL,7,12.0
083068,2019,F,Y15-24,TOTAL,ALL,7,9.0
083068,2021,F,Y15-24,TOTAL,ALL,7,9.84318610440973
083068,2022,F,Y15-24,TOTAL,ALL,7,8.87978377015797
083068,2023,F,Y15-24,TOTAL,ALL,7,6.112166438293599
083068,2024,F,Y15-24,TOTAL,ALL,7,7.716858353217547
083068,2018,F,Y15-24,TOTAL,ALL,99,176.0
083068,2019,F,Y15-24,TOTAL,ALL,99,169.0
083068,2021,F,Y15-24,TOTAL,ALL,99,154.0
083068,2022,F,Y15-24,TOTAL,ALL,99,158.0
083068,2023,F,Y15-24,TOTAL,ALL,99,162.99999999999997
083068,2024,F,Y15-24,TOTAL,ALL,99,165.00000000000003
083068,2018,M,Y15-24,TOTAL,ALL,1,33.0
083068,2019,M,Y15-24,TOTAL,ALL,1,28.0
083068,2021,M,Y15-24,TOTAL,ALL,1,31.0
083068,2022,M,Y15-24,TOTAL,ALL,1,30.0
083068,2023,M,Y15-24,TOTAL,ALL,1,38.0
083068,2024,M,Y15-24,TOTAL,ALL,1,35.0
083068,2018,M,Y15-24,TOTAL,ALL,12,20.0
083068,2019,M,Y15-24,TOTAL,ALL,12,20.0
083068,2021,M,Y15-24,TOTAL,ALL,12,11.5801868323511
083068,2022,M,Y15-24,TOTAL,ALL,12,16.7308321450137
083068,2023,M,Y15-24,TOTAL,ALL,12,13.085286057536846
083068,2024,M,Y15-24,TOTAL,ALL,12,12.1457876058911
083068,2018,M,Y15-24,TOTAL,ALL,22,53.0
083068,2019,M,Y15-24,TOTAL,ALL,22,48.0
083068,2021,M,Y15-24,TOTAL,ALL,22,42.5801868323511
083068,2022,M,Y15-24,TOTAL,ALL,22,46.7308321450137
083068,2023,M,Y15-24,TOTAL,ALL,22,51.08528605753685
083068,2024,M,Y15-24,TOTAL,ALL,22,47.1457876058911
083068,2018,M,Y15-24,TOTAL,ALL,23,118.0
083068,2019,M,Y15-24,TOTAL,ALL,23,116.0
083068,2021,M,Y15-24,TOTAL,ALL,23,116.419813167649
083068,2022,M,Y15-24,TOTAL,ALL,23,114.269167854986
083068,2023,M,Y15-24,TOTAL,ALL,23,122.91471394246317
083068,2024,M,Y15-24,TOTAL,ALL,23,130.85421239410888
083068,2018,M,Y15-24,TOTAL,ALL,24,0.0
083068,2019,M,Y15-24,TOTAL,ALL,24,1.0
083068,2021,M,Y15-24,TOTAL,ALL,24,0.278952560053457
083068,2022,M,Y15-24,TOTAL,ALL,24,0.607681284641301
083068,2023,M,Y15-24,TOTAL,ALL,24,0.4881774710619511
083068,2024,M,Y15-24,TOTAL,ALL,24,0.6920903777549018
083068,2018,M,Y15-24,TOTAL,ALL,4,1.0
083068,2019,M,Y15-24,TOTAL,ALL,4,0.0
083068,2021,M,Y15-24,TOTAL,ALL,4,1.1073762658318
083068,2022,M,Y15-24,TOTAL,ALL,4,0.964158864564724
083068,2023,M,Y15-24,TOTAL,ALL,4,0.886972010745384
083068,2024,M,Y15-24,TOTAL,ALL,4,0.7953171419364351
083068,2018,M,Y15-24,TOTAL,ALL,5,94.0
083068,2019,M,Y15-24,TOTAL,ALL,5,96.0
083068,2021,M,Y15-24,TOTAL,ALL,5,93.1732092822785
083068,2022,M,Y15-24,TOTAL,ALL,5,93.0634528260649
083068,2023,M,Y15-24,TOTAL,ALL,5,106.1676177218802
083068,2024,M,Y15-24,TOTAL,ALL,5,112.03398932804836
083068,2018,M,Y15-24,TOTAL,ALL,7,23.0
083068,2019,M,Y15-24,TOTAL,ALL,7,19.0
083068,2021,M,Y15-24,TOTAL,ALL,7,21.8602750594851
083068,2022,M,Y15-24,TOTAL,ALL,7,19.6338748797154
083068,2023,M,Y15-24,TOTAL,ALL,7,15.371946738775634
083068,2024,M,Y15-24,TOTAL,ALL,7,17.33281554636921
083068,2018,M,Y15-24,TOTAL,ALL,99,171.0
083068,2019,M,Y15-24,TOTAL,ALL,99,164.0
083068,2021,M,Y15-24,TOTAL,ALL,99,159.0
083068,2022,M,Y15-24,TOTAL,ALL,99,161.0
083068,2023,M,Y15-24,TOTAL,ALL,99,174.0
083068,2024,M,Y15-24,TOTAL,ALL,99,178.0
083068,2018,T,Y15-24,TOTAL,ALL,1,54.0
083068,2019,T,Y15-24,TOTAL,ALL,1,48.0
083068,2021,T,Y15-24,TOTAL,ALL,1,40.0
083068,2022,T,Y15-24,TOTAL,ALL,1,41.0
083068,2023,T,Y15-24,TOTAL,ALL,1,53.0
083068,2024,T,Y15-24,TOTAL,ALL,1,49.0
083068,2018,T,Y15-24,TOTAL,ALL,12,41.0
083068,2019,T,Y15-24,TOTAL,ALL,12,36.0
083068,2021,T,Y15-24,TOTAL,ALL,12,21.2107370155749
083068,2022,T,Y15-24,TOTAL,ALL,12,28.754742284547
083068,2023,T,Y15-24,TOTAL,ALL,12,22.870118048484706
083068,2024,T,Y15-24,TOTAL,ALL,12,23.410893465210588
083068,2018,T,Y15-24,TOTAL,ALL,22,95.0
083068,2019,T,Y15-24,TOTAL,ALL,22,84.0
083068,2021,T,Y15-24,TOTAL,ALL,22,61.2107370155749
083068,2022,T,Y15-24,TOTAL,ALL,22,69.754742284547
083068,2023,T,Y15-24,TOTAL,ALL,22,75.8701180484847
083068,2024,T,Y15-24,TOTAL,ALL,22,72.41089346521059
083068,2018,T,Y15-24,TOTAL,ALL,23,252.0
083068,2019,T,Y15-24,TOTAL,ALL,23,249.0
083068,2021,T,Y15-24,TOTAL,ALL,23,251.789262984425
083068,2022,T,Y15-24,TOTAL,ALL,23,249.245257715453
083068,2023,T,Y15-24,TOTAL,ALL,23,261.12988195151524
083068,2024,T,Y15-24,TOTAL,ALL,23,270.58910653478944
083068,2018,T,Y15-24,TOTAL,ALL,24,1.0
083068,2019,T,Y15-24,TOTAL,ALL,24,1.0
083068,2021,T,Y15-24,TOTAL,ALL,24,0.421357352508959
083068,2022,T,Y15-24,TOTAL,ALL,24,0.786228476608922
083068,2023,T,Y15-24,TOTAL,ALL,24,0.5896578026768552
083068,2024,T,Y15-24,TOTAL,ALL,24,0.860751182364884
083068,2018,T,Y15-24,TOTAL,ALL,4,9.0
083068,2019,T,Y15-24,TOTAL,ALL,4,8.0
083068,2021,T,Y15-24,TOTAL,ALL,4,12.1629992692109
083068,2022,T,Y15-24,TOTAL,ALL,4,10.6933835533829
083068,2023,T,Y15-24,TOTAL,ALL,4,8.68730063006916
083068,2024,T,Y15-24,TOTAL,ALL,4,8.674057658748064
083068,2018,T,Y15-24,TOTAL,ALL,5,207.0
083068,2019,T,Y15-24,TOTAL,ALL,5,212.0
083068,2021,T,Y15-24,TOTAL,ALL,5,207.50144519881
083068,2022,T,Y15-24,TOTAL,ALL,5,209.251987035588
083068,2023,T,Y15-24,TOTAL,ALL,5,230.36881034170003
083068,2024,T,Y15-24,TOTAL,ALL,5,236.00462379408967
083068,2018,T,Y15-24,TOTAL,ALL,7,35.0
083068,2019,T,Y15-24,TOTAL,ALL,7,28.0
083068,2021,T,Y15-24,TOTAL,ALL,7,31.7034611638948
083068,2022,T,Y15-24,TOTAL,ALL,7,28.5136586498733
083068,2023,T,Y15-24,TOTAL,ALL,7,21.484113177069236
083068,2024,T,Y15-24,TOTAL,ALL,7,25.04967389958676
083068,2018,T,Y15-24,TOTAL,ALL,99,347.0
083068,2019,T,Y15-24,TOTAL,ALL,99,333.0
083068,2021,T,Y15-24,TOTAL,ALL,99,313.0
083068,2022,T,Y15-24,TOTAL,ALL,99,319.0
083068,2023,T,Y15-24,TOTAL,ALL,99,336.99999999999994
083068,2024,T,Y15-24,TOTAL,ALL,99,343.0
083069,2018,F,Y15-24,TOTAL,ALL,1,6.0
083069,2019,F,Y15-24,TOTAL,ALL,1,3.0
083069,2021,F,Y15-24,TOTAL,ALL,1,3.0
083069,2022,F,Y15-24,TOTAL,ALL,1,2.0
083069,2023,F,Y15-24,TOTAL,ALL,1,4.0
083069,2024,F,Y15-24,TOTAL,ALL,1,4.0
083069,2018,F,Y15-24,TOTAL,ALL,12,4.0
083069,2019,F,Y15-24,TOTAL,ALL,12,5.0
083069,2021,F,Y15-24,TOTAL,ALL,12,1.90498103026311
083069,2022,F,Y15-24,TOTAL,ALL,12,3.29943726686209
083069,2023,F,Y15-24,TOTAL,ALL,12,3.0515885263923965
083069,2024,F,Y15-24,TOTAL,ALL,12,1.9449178684427617
083069,2018,F,Y15-24,TOTAL,ALL,22,10.0
083069,2019,F,Y15-24,TOTAL,ALL,22,8.0
083069,2021,F,Y15-24,TOTAL,ALL,22,4.90498103026311
083069,2022,F,Y15-24,TOTAL,ALL,22,5.29943726686209
083069,2023,F,Y15-24,TOTAL,ALL,22,7.051588526392397
083069,2024,F,Y15-24,TOTAL,ALL,22,5.9449178684427615
083069,2018,F,Y15-24,TOTAL,ALL,23,31.0
083069,2019,F,Y15-24,TOTAL,ALL,23,34.0
083069,2021,F,Y15-24,TOTAL,ALL,23,26.0950189697369
083069,2022,F,Y15-24,TOTAL,ALL,23,24.7005627331379
083069,2023,F,Y15-24,TOTAL,ALL,23,22.948411473607603
083069,2024,F,Y15-24,TOTAL,ALL,23,24.05508213155724
083069,2018,F,Y15-24,TOTAL,ALL,24,0.0
083069,2019,F,Y15-24,TOTAL,ALL,24,0.0
083069,2021,F,Y15-24,TOTAL,ALL,24,0.0615311891247915
083069,2022,F,Y15-24,TOTAL,ALL,24,0.0899500841210823
083069,2023,F,Y15-24,TOTAL,ALL,24,0.0817290277634541
083069,2024,F,Y15-24,TOTAL,ALL,24,0.1010887974449972
083069,2018,F,Y15-24,TOTAL,ALL,4,1.0
083069,2019,F,Y15-24,TOTAL,ALL,4,1.0
083069,2021,F,Y15-24,TOTAL,ALL,4,1.93243005321304
083069,2022,F,Y15-24,TOTAL,ALL,4,2.03904293982919
083069,2023,F,Y15-24,TOTAL,ALL,4,1.4448764825671552
083069,2024,F,Y15-24,TOTAL,ALL,4,1.2935005435070377
083069,2018,F,Y15-24,TOTAL,ALL,5,26.0
083069,2019,F,Y15-24,TOTAL,ALL,5,29.0
083069,2021,F,Y15-24,TOTAL,ALL,5,21.6365417153313
083069,2022,F,Y15-24,TOTAL,ALL,5,19.1070650635902
083069,2023,F,Y15-24,TOTAL,ALL,5,19.357242575756366
083069,2024,F,Y15-24,TOTAL,ALL,5,19.890169523578304
083069,2018,F,Y15-24,TOTAL,ALL,7,4.0
083069,2019,F,Y15-24,TOTAL,ALL,7,4.0
083069,2021,F,Y15-24,TOTAL,ALL,7,2.46451601206776
083069,2022,F,Y15-24,TOTAL,ALL,7,3.46450464559739
083069,2023,F,Y15-24,TOTAL,ALL,7,2.064563387520627
083069,2024,F,Y15-24,TOTAL,ALL,7,2.770323267026898
083069,2018,F,Y15-24,TOTAL,ALL,99,41.0
083069,2019,F,Y15-24,TOTAL,ALL,99,42.0
083069,2021,F,Y15-24,TOTAL,ALL,99,31.0
083069,2022,F,Y15-24,TOTAL,ALL,99,30.0
083069,2023,F,Y15-24,TOTAL,ALL,99,30.0
083069,2024,F,Y15-24,TOTAL,ALL,99,30.0
083069,2018,M,Y15-24,TOTAL,ALL,1,6.0
083069,2019,M,Y15-24,TOTAL,ALL,1,8.0
083069,2021,M,Y15-24,TOTAL,ALL,1,8.0
083069,2022,M,Y15-24,TOTAL,ALL,1,9.0
083069,2023,M,Y15-24,TOTAL,ALL,1,7.0
083069,2024,M,Y15-24,TOTAL,ALL,1,6.0
083069,2018,M,Y15-24,TOTAL,ALL,12,6.0
083069,2019,M,Y15-24,TOTAL,ALL,12,5.0
083069,2021,M,Y15-24,TOTAL,ALL,12,2.10360550689506
083069,2022,M,Y15-24,TOTAL,ALL,12,2.16795507254975
083069,2023,M,Y15-24,TOTAL,ALL,12,2.446396171857516
083069,2024,M,Y15-24,TOTAL,ALL,12,2.401942295755908
083069,2018,M,Y15-24,TOTAL,ALL,22,12.0
083069,2019,M,Y15-24,TOTAL,ALL,22,13.0
083069,2021,M,Y15-24,TOTAL,ALL,22,10.1036055068951
083069,2022,M,Y15-24,TOTAL,ALL,22,11.1679550725498
083069,2023,M,Y15-24,TOTAL,ALL,22,9.446396171857517
083069,2024,M,Y15-24,TOTAL,ALL,22,8.401942295755907
083069,2018,M,Y15-24,TOTAL,ALL,23,27.0
083069,2019,M,Y15-24,TOTAL,ALL,23,27.0
083069,2021,M,Y15-24,TOTAL,ALL,23,25.8963944931049
083069,2022,M,Y15-24,TOTAL,ALL,23,26.8320449274503
083069,2023,M,Y15-24,TOTAL,ALL,23,26.55360382814248
083069,2024,M,Y15-24,TOTAL,ALL,23,25.5980577042441
083069,2018,M,Y15-24,TOTAL,ALL,24,0.0
083069,2019,M,Y15-24,TOTAL,ALL,24,1.0
083069,2021,M,Y15-24,TOTAL,ALL,24,0.0881563525555601
083069,2022,M,Y15-24,TOTAL,ALL,24,0.11364067575197
083069,2023,M,Y15-24,TOTAL,ALL,24,0.2101584589613327
083069,2024,M,Y15-24,TOTAL,ALL,24,0.2000364094076988
083069,2018,M,Y15-24,TOTAL,ALL,4,0.0
083069,2019,M,Y15-24,TOTAL,ALL,4,0.0
083069,2021,M,Y15-24,TOTAL,ALL,4,0.169312360139857
083069,2022,M,Y15-24,TOTAL,ALL,4,0.154044914313532
083069,2023,M,Y15-24,TOTAL,ALL,4,0.1558771872220327
083069,2024,M,Y15-24,TOTAL,ALL,4,0.1485712134206583
083069,2018,M,Y15-24,TOTAL,ALL,5,18.0
083069,2019,M,Y15-24,TOTAL,ALL,5,19.0
083069,2021,M,Y15-24,TOTAL,ALL,5,20.7189751997545
083069,2022,M,Y15-24,TOTAL,ALL,5,22.6991822510889
083069,2023,M,Y15-24,TOTAL,ALL,5,22.26035626460773
083069,2024,M,Y15-24,TOTAL,ALL,5,20.74890055224235
083069,2018,M,Y15-24,TOTAL,ALL,7,9.0
083069,2019,M,Y15-24,TOTAL,ALL,7,7.0
083069,2021,M,Y15-24,TOTAL,ALL,7,4.91995058065499
083069,2022,M,Y15-24,TOTAL,ALL,7,3.86517708629582
083069,2023,M,Y15-24,TOTAL,ALL,7,3.927211917351386
083069,2024,M,Y15-24,TOTAL,ALL,7,4.50054952917339
083069,2018,M,Y15-24,TOTAL,ALL,99,39.0
083069,2019,M,Y15-24,TOTAL,ALL,99,40.0
083069,2021,M,Y15-24,TOTAL,ALL,99,36.0
083069,2022,M,Y15-24,TOTAL,ALL,99,38.0
083069,2023,M,Y15-24,TOTAL,ALL,99,36.0
083069,2024,M,Y15-24,TOTAL,ALL,99,34.00000000000001
083069,2018,T,Y15-24,TOTAL,ALL,1,12.0
083069,2019,T,Y15-24,TOTAL,ALL,1,11.0
083069,2021,T,Y15-24,TOTAL,ALL,1,11.0
083069,2022,T,Y15-24,TOTAL,ALL,1,11.0
083069,2023,T,Y15-24,TOTAL,ALL,1,11.0
083069,2024,T,Y15-24,TOTAL,ALL,1,10.0
083069,2018,T,Y15-24,TOTAL,ALL,12,10.0
083069,2019,T,Y15-24,TOTAL,ALL,12,10.0
083069,2021,T,Y15-24,TOTAL,ALL,12,4.00858653715817
083069,2022,T,Y15-24,TOTAL,ALL,12,5.46739233941184
083069,2023,T,Y15-24,TOTAL,ALL,12,5.497984698249912
083069,2024,T,Y15-24,TOTAL,ALL,12,4.346860164198669
083069,2018,T,Y15-24,TOTAL,ALL,22,22.0
083069,2019,T,Y15-24,TOTAL,ALL,22,21.0
083069,2021,T,Y15-24,TOTAL,ALL,22,15.0085865371582
083069,2022,T,Y15-24,TOTAL,ALL,22,16.4673923394118
083069,2023,T,Y15-24,TOTAL,ALL,22,16.497984698249912
083069,2024,T,Y15-24,TOTAL,ALL,22,14.34686016419867
083069,2018,T,Y15-24,TOTAL,ALL,23,58.0
083069,2019,T,Y15-24,TOTAL,ALL,23,61.0
083069,2021,T,Y15-24,TOTAL,ALL,23,51.9914134628418
083069,2022,T,Y15-24,TOTAL,ALL,23,51.5326076605882
083069,2023,T,Y15-24,TOTAL,ALL,23,49.502015301750085
083069,2024,T,Y15-24,TOTAL,ALL,23,49.65313983580134
083069,2018,T,Y15-24,TOTAL,ALL,24,0.0
083069,2019,T,Y15-24,TOTAL,ALL,24,1.0
083069,2021,T,Y15-24,TOTAL,ALL,24,0.149687541680352
083069,2022,T,Y15-24,TOTAL,ALL,24,0.203590759873052
083069,2023,T,Y15-24,TOTAL,ALL,24,0.2918874867247868
083069,2024,T,Y15-24,TOTAL,ALL,24,0.301125206852696
083069,2018,T,Y15-24,TOTAL,ALL,4,1.0
083069,2019,T,Y15-24,TOTAL,ALL,4,1.0
083069,2021,T,Y15-24,TOTAL,ALL,4,2.1017424133529
083069,2022,T,Y15-24,TOTAL,ALL,4,2.19308785414272
083069,2023,T,Y15-24,TOTAL,ALL,4,1.6007536697891878
083069,2024,T,Y15-24,TOTAL,ALL,4,1.442071756927696
083069,2018,T,Y15-24,TOTAL,ALL,5,44.0
083069,2019,T,Y15-24,TOTAL,ALL,5,48.0
083069,2021,T,Y15-24,TOTAL,ALL,5,42.3555169150858
083069,2022,T,Y15-24,TOTAL,ALL,5,41.8062473146792
083069,2023,T,Y15-24,TOTAL,ALL,5,41.617598840364096
083069,2024,T,Y15-24,TOTAL,ALL,5,40.639070075820655
083069,2018,T,Y15-24,TOTAL,ALL,7,13.0
083069,2019,T,Y15-24,TOTAL,ALL,7,11.0
083069,2021,T,Y15-24,TOTAL,ALL,7,7.38446659272275
083069,2022,T,Y15-24,TOTAL,ALL,7,7.32968173189321
083069,2023,T,Y15-24,TOTAL,ALL,7,5.9917753048720135
083069,2024,T,Y15-24,TOTAL,ALL,7,7.270872796200288
083069,2018,T,Y15-24,TOTAL,ALL,99,80.0
083069,2019,T,Y15-24,TOTAL,ALL,99,82.0
083069,2021,T,Y15-24,TOTAL,ALL,99,67.0
083069,2022,T,Y15-24,TOTAL,ALL,99,68.0
083069,2023,T,Y15-24,TOTAL,ALL,99,66.0
083069,2024,T,Y15-24,TOTAL,ALL,99,64.0
083070,2018,F,Y15-24,TOTAL,ALL,1,2.0
083070,2019,F,Y15-24,TOTAL,ALL,1,3.0
083070,2021,F,Y15-24,TOTAL,ALL,1,5.0
083070,2022,F,Y15-24,TOTAL,ALL,1,1.0
083070,2023,F,Y15-24,TOTAL,ALL,1,2.0
083070,2024,F,Y15-24,TOTAL,ALL,1,3.0
083070,2018,F,Y15-24,TOTAL,ALL,12,3.0
083070,2019,F,Y15-24,TOTAL,ALL,12,3.0
083070,2021,F,Y15-24,TOTAL,ALL,12,1.19257259135803
083070,2022,F,Y15-24,TOTAL,ALL,12,2.17683515279334
083070,2023,F,Y15-24,TOTAL,ALL,12,1.88317924935958
083070,2024,F,Y15-24,TOTAL,ALL,12,1.0656155133794083
083070,2018,F,Y15-24,TOTAL,ALL,22,5.0
083070,2019,F,Y15-24,TOTAL,ALL,22,6.0
083070,2021,F,Y15-24,TOTAL,ALL,22,6.19257259135803
083070,2022,F,Y15-24,TOTAL,ALL,22,3.17683515279334
083070,2023,F,Y15-24,TOTAL,ALL,22,3.8831792493595794
083070,2024,F,Y15-24,TOTAL,ALL,22,4.0656155133794085
083070,2018,F,Y15-24,TOTAL,ALL,23,18.0
083070,2019,F,Y15-24,TOTAL,ALL,23,18.0
083070,2021,F,Y15-24,TOTAL,ALL,23,20.807427408642
083070,2022,F,Y15-24,TOTAL,ALL,23,22.8231648472067
083070,2023,F,Y15-24,TOTAL,ALL,23,19.11682075064042
083070,2024,F,Y15-24,TOTAL,ALL,23,19.93438448662059
083070,2018,F,Y15-24,TOTAL,ALL,24,0.0
083070,2019,F,Y15-24,TOTAL,ALL,24,0.0
083070,2021,F,Y15-24,TOTAL,ALL,24,0.0442516716718539
083070,2022,F,Y15-24,TOTAL,ALL,24,0.0843631880614962
083070,2023,F,Y15-24,TOTAL,ALL,24,0.042032922760202
083070,2024,F,Y15-24,TOTAL,ALL,24,0.0584827507641314
083070,2018,F,Y15-24,TOTAL,ALL,4,1.0
083070,2019,F,Y15-24,TOTAL,ALL,4,1.0
083070,2021,F,Y15-24,TOTAL,ALL,4,2.16878968465105
083070,2022,F,Y15-24,TOTAL,ALL,4,2.93652220765525
083070,2023,F,Y15-24,TOTAL,ALL,4,1.982968818203367
083070,2024,F,Y15-24,TOTAL,ALL,4,1.7964517216264002
083070,2018,F,Y15-24,TOTAL,ALL,5,14.0
083070,2019,F,Y15-24,TOTAL,ALL,5,15.0
083070,2021,F,Y15-24,TOTAL,ALL,5,16.3891200631517
083070,2022,F,Y15-24,TOTAL,ALL,5,16.8894512172496
083070,2023,F,Y15-24,TOTAL,ALL,5,15.295811028923962
083070,2024,F,Y15-24,TOTAL,ALL,5,15.944364540245552
083070,2018,F,Y15-24,TOTAL,ALL,7,3.0
083070,2019,F,Y15-24,TOTAL,ALL,7,2.0
083070,2021,F,Y15-24,TOTAL,ALL,7,2.20526598916732
083070,2022,F,Y15-24,TOTAL,ALL,7,2.91282823424033
083070,2023,F,Y15-24,TOTAL,ALL,7,1.7960079807528906
