territorio,anno,genere,eta,eta_anni,stato_civile,cittadinanza,valore
IT,2021,F,Y23,23.0,ALL,FRGAPO,24778
IT,2022,F,Y23,23.0,ALL,FRGAPO,24589
IT,2023,F,Y23,23.0,ALL,FRGAPO,24907
IT,2024,F,Y23,23.0,ALL,FRGAPO,24082
IT,2021,F,Y23,23.0,ALL,ITL,253126
IT,2022,F,Y23,23.0,ALL,ITL,255810
IT,2023,F,Y23,23.0,ALL,ITL,260871
IT,2024,F,Y23,23.0,ALL,ITL,258215
IT,2021,F,Y23,23.0,ALL,TOTAL,277904
IT,2022,F,Y23,23.0,ALL,TOTAL,280399
IT,2023,F,Y23,23.0,ALL,TOTAL,285778
IT,2024,F,Y23,23.0,ALL,TOTAL,282297
IT,2021,F,Y24,24.0,ALL,FRGAPO,27722
IT,2022,F,Y24,24.0,ALL,FRGAPO,27196
IT,2023,F,Y24,24.0,ALL,FRGAPO,26918
IT,2024,F,Y24,24.0,ALL,FRGAPO,27571
IT,2021,F,Y24,24.0,ALL,ITL,251747
IT,2022,F,Y24,24.0,ALL,ITL,254282
IT,2023,F,Y24,24.0,ALL,ITL,255894
IT,2024,F,Y24,24.0,ALL,ITL,260628
IT,2021,F,Y24,24.0,ALL,TOTAL,279469
IT,2022,F,Y24,24.0,ALL,TOTAL,281478
IT,2023,F,Y24,24.0,ALL,TOTAL,282812
IT,2024,F,Y24,24.0,ALL,TOTAL,288199
IT,2021,F,Y25,25.0,ALL,FRGAPO,30119
IT,2022,F,Y25,25.0,ALL,FRGAPO,30526
IT,2023,F,Y25,25.0,ALL,FRGAPO,29830
IT,2024,F,Y25,25.0,ALL,FRGAPO,29842
IT,2021,F,Y25,25.0,ALL,ITL,251203
IT,2022,F,Y25,25.0,ALL,ITL,252414
IT,2023,F,Y25,25.0,ALL,ITL,253941
IT,2024,F,Y25,25.0,ALL,ITL,255195
IT,2021,F,Y25,25.0,ALL,TOTAL,281322
IT,2022,F,Y25,25.0,ALL,TOTAL,282940
IT,2023,F,Y25,25.0,ALL,TOTAL,283771
IT,2024,F,Y25,25.0,ALL,TOTAL,285037
IT,2021,F,Y26,26.0,ALL,FRGAPO,33123
IT,2022,F,Y26,26.0,ALL,FRGAPO,32948
IT,2023,F,Y26,26.0,ALL,FRGAPO,32910
IT,2024,F,Y26,26.0,ALL,FRGAPO,32806
IT,2021,F,Y26,26.0,ALL,ITL,248506
IT,2022,F,Y26,26.0,ALL,ITL,251898
IT,2023,F,Y26,26.0,ALL,ITL,252092
IT,2024,F,Y26,26.0,ALL,ITL,253086
IT,2021,F,Y26,26.0,ALL,TOTAL,281629
IT,2022,F,Y26,26.0,ALL,TOTAL,284846
IT,2023,F,Y26,26.0,ALL,TOTAL,285002
IT,2024,F,Y26,26.0,ALL,TOTAL,285892
IT,2021,F,Y27,27.0,ALL,FRGAPO,35793
IT,2022,F,Y27,27.0,ALL,FRGAPO,35994
IT,2023,F,Y27,27.0,ALL,FRGAPO,35396
IT,2024,F,Y27,27.0,ALL,FRGAPO,35838
IT,2021,F,Y27,27.0,ALL,ITL,250951
IT,2022,F,Y27,27.0,ALL,ITL,249308
IT,2023,F,Y27,27.0,ALL,ITL,251770
IT,2024,F,Y27,27.0,ALL,ITL,251503
IT,2021,F,Y27,27.0,ALL,TOTAL,286744
IT,2022,F,Y27,27.0,ALL,TOTAL,285302
IT,2023,F,Y27,27.0,ALL,TOTAL,287166
IT,2024,F,Y27,27.0,ALL,TOTAL,287341
IT,2021,F,Y28,28.0,ALL,FRGAPO,37902
IT,2022,F,Y28,28.0,ALL,FRGAPO,38656
IT,2023,F,Y28,28.0,ALL,FRGAPO,38282
IT,2024,F,Y28,28.0,ALL,FRGAPO,38140
IT,2021,F,Y28,28.0,ALL,ITL,256007
IT,2022,F,Y28,28.0,ALL,ITL,251899
IT,2023,F,Y28,28.0,ALL,ITL,249431
IT,2024,F,Y28,28.0,ALL,ITL,251294
IT,2021,F,Y28,28.0,ALL,TOTAL,293909
IT,2022,F,Y28,28.0,ALL,TOTAL,290555
IT,2023,F,Y28,28.0,ALL,TOTAL,287713
IT,2024,F,Y28,28.0,ALL,TOTAL,289434
IT,2021,F,Y29,29.0,ALL,FRGAPO,41179
IT,2022,F,Y29,29.0,ALL,FRGAPO,40459
IT,2023,F,Y29,29.0,ALL,FRGAPO,40765
IT,2024,F,Y29,29.0,ALL,FRGAPO,40663
IT,2021,F,Y29,29.0,ALL,ITL,265944
IT,2022,F,Y29,29.0,ALL,ITL,257280
IT,2023,F,Y29,29.0,ALL,ITL,252340
IT,2024,F,Y29,29.0,ALL,ITL,249306
IT,2021,F,Y29,29.0,ALL,TOTAL,307123
IT,2022,F,Y29,29.0,ALL,TOTAL,297739
IT,2023,F,Y29,29.0,ALL,TOTAL,293105
IT,2024,F,Y29,29.0,ALL,TOTAL,289969
IT,2021,F,Y3,3.0,ALL,FRGAPO,30582
IT,2022,F,Y3,3.0,ALL,FRGAPO,29376
IT,2023,F,Y3,3.0,ALL,FRGAPO,27707
IT,2024,F,Y3,3.0,ALL,FRGAPO,25392
IT,2021,F,Y3,3.0,ALL,ITL,185362
IT,2022,F,Y3,3.0,ALL,ITL,179356
IT,2023,F,Y3,3.0,ALL,ITL,173415
IT,2024,F,Y3,3.0,ALL,ITL,174638
IT,2021,F,Y3,3.0,ALL,TOTAL,215944
IT,2022,F,Y3,3.0,ALL,TOTAL,208732
IT,2023,F,Y3,3.0,ALL,TOTAL,201122
IT,2024,F,Y3,3.0,ALL,TOTAL,200030
IT,2021,F,Y30,30.0,ALL,FRGAPO,42717
IT,2022,F,Y30,30.0,ALL,FRGAPO,43774
IT,2023,F,Y30,30.0,ALL,FRGAPO,42131
IT,2024,F,Y30,30.0,ALL,FRGAPO,42874
IT,2021,F,Y30,30.0,ALL,ITL,265088
IT,2022,F,Y30,30.0,ALL,ITL,267425
IT,2023,F,Y30,30.0,ALL,ITL,258097
IT,2024,F,Y30,30.0,ALL,ITL,252544
IT,2021,F,Y30,30.0,ALL,TOTAL,307805
IT,2022,F,Y30,30.0,ALL,TOTAL,311199
IT,2023,F,Y30,30.0,ALL,TOTAL,300228
IT,2024,F,Y30,30.0,ALL,TOTAL,295418
IT,2021,F,Y31,31.0,ALL,FRGAPO,46247
IT,2022,F,Y31,31.0,ALL,FRGAPO,44899
IT,2023,F,Y31,31.0,ALL,FRGAPO,45447
IT,2024,F,Y31,31.0,ALL,FRGAPO,43884
IT,2021,F,Y31,31.0,ALL,ITL,267756
IT,2022,F,Y31,31.0,ALL,ITL,266747
IT,2023,F,Y31,31.0,ALL,ITL,268383
IT,2024,F,Y31,31.0,ALL,ITL,258653
IT,2021,F,Y31,31.0,ALL,TOTAL,314003
IT,2022,F,Y31,31.0,ALL,TOTAL,311646
IT,2023,F,Y31,31.0,ALL,TOTAL,313830
IT,2024,F,Y31,31.0,ALL,TOTAL,302537
IT,2021,F,Y32,32.0,ALL,FRGAPO,49984
IT,2022,F,Y32,32.0,ALL,FRGAPO,48263
IT,2023,F,Y32,32.0,ALL,FRGAPO,46087
IT,2024,F,Y32,32.0,ALL,FRGAPO,46950
IT,2021,F,Y32,32.0,ALL,ITL,265932
IT,2022,F,Y32,32.0,ALL,ITL,269415
IT,2023,F,Y32,32.0,ALL,ITL,267951
IT,2024,F,Y32,32.0,ALL,ITL,269235
IT,2021,F,Y32,32.0,ALL,TOTAL,315916
IT,2022,F,Y32,32.0,ALL,TOTAL,317678
IT,2023,F,Y32,32.0,ALL,TOTAL,314038
IT,2024,F,Y32,32.0,ALL,TOTAL,316185
IT,2021,F,Y33,33.0,ALL,FRGAPO,53465
IT,2022,F,Y33,33.0,ALL,FRGAPO,51761
IT,2023,F,Y33,33.0,ALL,FRGAPO,49376
IT,2024,F,Y33,33.0,ALL,FRGAPO,47350
IT,2021,F,Y33,33.0,ALL,ITL,270244
IT,2022,F,Y33,33.0,ALL,ITL,267753
IT,2023,F,Y33,33.0,ALL,ITL,270829
IT,2024,F,Y33,33.0,ALL,ITL,269151
IT,2021,F,Y33,33.0,ALL,TOTAL,323709
IT,2022,F,Y33,33.0,ALL,TOTAL,319514
IT,2023,F,Y33,33.0,ALL,TOTAL,320205
IT,2024,F,Y33,33.0,ALL,TOTAL,316501
IT,2021,F,Y34,34.0,ALL,FRGAPO,55263
IT,2022,F,Y34,34.0,ALL,FRGAPO,54992
IT,2023,F,Y34,34.0,ALL,FRGAPO,52423
IT,2024,F,Y34,34.0,ALL,FRGAPO,50425
IT,2021,F,Y34,34.0,ALL,ITL,263528
IT,2022,F,Y34,34.0,ALL,ITL,272250
IT,2023,F,Y34,34.0,ALL,ITL,269324
IT,2024,F,Y34,34.0,ALL,ITL,272162
IT,2021,F,Y34,34.0,ALL,TOTAL,318791
IT,2022,F,Y34,34.0,ALL,TOTAL,327242
IT,2023,F,Y34,34.0,ALL,TOTAL,321747
IT,2024,F,Y34,34.0,ALL,TOTAL,322587
IT,2021,F,Y35,35.0,ALL,FRGAPO,55372
IT,2022,F,Y35,35.0,ALL,FRGAPO,56515
IT,2023,F,Y35,35.0,ALL,FRGAPO,55520
IT,2024,F,Y35,35.0,ALL,FRGAPO,53193
IT,2021,F,Y35,35.0,ALL,ITL,265724
IT,2022,F,Y35,35.0,ALL,ITL,265652
IT,2023,F,Y35,35.0,ALL,ITL,274075
IT,2024,F,Y35,35.0,ALL,ITL,270744
IT,2021,F,Y35,35.0,ALL,TOTAL,321096
IT,2022,F,Y35,35.0,ALL,TOTAL,322167
IT,2023,F,Y35,35.0,ALL,TOTAL,329595
IT,2024,F,Y35,35.0,ALL,TOTAL,323937
IT,2021,F,Y36,36.0,ALL,FRGAPO,54570
IT,2022,F,Y36,36.0,ALL,FRGAPO,56660
IT,2023,F,Y36,36.0,ALL,FRGAPO,57067
IT,2024,F,Y36,36.0,ALL,FRGAPO,56001
IT,2021,F,Y36,36.0,ALL,ITL,277636
IT,2022,F,Y36,36.0,ALL,ITL,267741
IT,2023,F,Y36,36.0,ALL,ITL,267492
IT,2024,F,Y36,36.0,ALL,ITL,275786
IT,2021,F,Y36,36.0,ALL,TOTAL,332206
IT,2022,F,Y36,36.0,ALL,TOTAL,324401
IT,2023,F,Y36,36.0,ALL,TOTAL,324559
IT,2024,F,Y36,36.0,ALL,TOTAL,331787
IT,2021,F,Y37,37.0,ALL,FRGAPO,55133
IT,2022,F,Y37,37.0,ALL,FRGAPO,55614
IT,2023,F,Y37,37.0,ALL,FRGAPO,56982
IT,2024,F,Y37,37.0,ALL,FRGAPO,57419
IT,2021,F,Y37,37.0,ALL,ITL,283859
IT,2022,F,Y37,37.0,ALL,ITL,279722
IT,2023,F,Y37,37.0,ALL,ITL,269622
IT,2024,F,Y37,37.0,ALL,ITL,269326
IT,2021,F,Y37,37.0,ALL,TOTAL,338992
IT,2022,F,Y37,37.0,ALL,TOTAL,335336
IT,2023,F,Y37,37.0,ALL,TOTAL,326604
IT,2024,F,Y37,37.0,ALL,TOTAL,326745
IT,2021,F,Y38,38.0,ALL,FRGAPO,54097
IT,2022,F,Y38,38.0,ALL,FRGAPO,55906
IT,2023,F,Y38,38.0,ALL,FRGAPO,55835
IT,2024,F,Y38,38.0,ALL,FRGAPO,57182
IT,2021,F,Y38,38.0,ALL,ITL,291008
IT,2022,F,Y38,38.0,ALL,ITL,286027
IT,2023,F,Y38,38.0,ALL,ITL,281733
IT,2024,F,Y38,38.0,ALL,ITL,271548
IT,2021,F,Y38,38.0,ALL,TOTAL,345105
IT,2022,F,Y38,38.0,ALL,TOTAL,341933
IT,2023,F,Y38,38.0,ALL,TOTAL,337568
IT,2024,F,Y38,38.0,ALL,TOTAL,328730
IT,2021,F,Y39,39.0,ALL,FRGAPO,55495
IT,2022,F,Y39,39.0,ALL,FRGAPO,54760
IT,2023,F,Y39,39.0,ALL,FRGAPO,55905
IT,2024,F,Y39,39.0,ALL,FRGAPO,56006
IT,2021,F,Y39,39.0,ALL,ITL,302489
IT,2022,F,Y39,39.0,ALL,ITL,293165
IT,2023,F,Y39,39.0,ALL,ITL,287919
IT,2024,F,Y39,39.0,ALL,ITL,283618
IT,2021,F,Y39,39.0,ALL,TOTAL,357984
IT,2022,F,Y39,39.0,ALL,TOTAL,347925
IT,2023,F,Y39,39.0,ALL,TOTAL,343824
IT,2024,F,Y39,39.0,ALL,TOTAL,339624
IT,2021,F,Y4,4.0,ALL,FRGAPO,31994
IT,2022,F,Y4,4.0,ALL,FRGAPO,30206
IT,2023,F,Y4,4.0,ALL,FRGAPO,29069
IT,2024,F,Y4,4.0,ALL,FRGAPO,27213
IT,2021,F,Y4,4.0,ALL,ITL,193576
IT,2022,F,Y4,4.0,ALL,ITL,187087
IT,2023,F,Y4,4.0,ALL,ITL,181143
IT,2024,F,Y4,4.0,ALL,ITL,175183
IT,2021,F,Y4,4.0,ALL,TOTAL,225570
IT,2022,F,Y4,4.0,ALL,TOTAL,217293
IT,2023,F,Y4,4.0,ALL,TOTAL,210212
IT,2024,F,Y4,4.0,ALL,TOTAL,202396
IT,2021,F,Y40,40.0,ALL,FRGAPO,54586
IT,2022,F,Y40,40.0,ALL,FRGAPO,56046
IT,2023,F,Y40,40.0,ALL,FRGAPO,54694
IT,2024,F,Y40,40.0,ALL,FRGAPO,55800
IT,2021,F,Y40,40.0,ALL,ITL,306621
IT,2022,F,Y40,40.0,ALL,ITL,304622
IT,2023,F,Y40,40.0,ALL,ITL,295079
IT,2024,F,Y40,40.0,ALL,ITL,289739
IT,2021,F,Y40,40.0,ALL,TOTAL,361207
IT,2022,F,Y40,40.0,ALL,TOTAL,360668
IT,2023,F,Y40,40.0,ALL,TOTAL,349773
IT,2024,F,Y40,40.0,ALL,TOTAL,345539
IT,2021,F,Y41,41.0,ALL,FRGAPO,55379
IT,2022,F,Y41,41.0,ALL,FRGAPO,54955
IT,2023,F,Y41,41.0,ALL,FRGAPO,55970
IT,2024,F,Y41,41.0,ALL,FRGAPO,54531
IT,2021,F,Y41,41.0,ALL,ITL,313637
IT,2022,F,Y41,41.0,ALL,ITL,308777
IT,2023,F,Y41,41.0,ALL,ITL,306366
IT,2024,F,Y41,41.0,ALL,ITL,296903
IT,2021,F,Y41,41.0,ALL,TOTAL,369016
IT,2022,F,Y41,41.0,ALL,TOTAL,363732
IT,2023,F,Y41,41.0,ALL,TOTAL,362336
IT,2024,F,Y41,41.0,ALL,TOTAL,351434
IT,2021,F,Y42,42.0,ALL,FRGAPO,55128
IT,2022,F,Y42,42.0,ALL,FRGAPO,55598
IT,2023,F,Y42,42.0,ALL,FRGAPO,54754
IT,2024,F,Y42,42.0,ALL,FRGAPO,55842
IT,2021,F,Y42,42.0,ALL,ITL,327516
IT,2022,F,Y42,42.0,ALL,ITL,315744
IT,2023,F,Y42,42.0,ALL,ITL,310500
IT,2024,F,Y42,42.0,ALL,ITL,308133
IT,2021,F,Y42,42.0,ALL,TOTAL,382644
IT,2022,F,Y42,42.0,ALL,TOTAL,371342
IT,2023,F,Y42,42.0,ALL,TOTAL,365254
IT,2024,F,Y42,42.0,ALL,TOTAL,363975
IT,2021,F,Y43,43.0,ALL,FRGAPO,54008
IT,2022,F,Y43,43.0,ALL,FRGAPO,55487
IT,2023,F,Y43,43.0,ALL,FRGAPO,55402
IT,2024,F,Y43,43.0,ALL,FRGAPO,54527
IT,2021,F,Y43,43.0,ALL,ITL,348512
IT,2022,F,Y43,43.0,ALL,ITL,329517
IT,2023,F,Y43,43.0,ALL,ITL,317478
IT,2024,F,Y43,43.0,ALL,ITL,312254
IT,2021,F,Y43,43.0,ALL,TOTAL,402520
IT,2022,F,Y43,43.0,ALL,TOTAL,385004
IT,2023,F,Y43,43.0,ALL,TOTAL,372880
IT,2024,F,Y43,43.0,ALL,TOTAL,366781
IT,2021,F,Y44,44.0,ALL,FRGAPO,53000
IT,2022,F,Y44,44.0,ALL,FRGAPO,54252
IT,2023,F,Y44,44.0,ALL,FRGAPO,55079
IT,2024,F,Y44,44.0,ALL,FRGAPO,55009
IT,2021,F,Y44,44.0,ALL,ITL,364187
IT,2022,F,Y44,44.0,ALL,ITL,350419
IT,2023,F,Y44,44.0,ALL,ITL,331313
IT,2024,F,Y44,44.0,ALL,ITL,319261
IT,2021,F,Y44,44.0,ALL,TOTAL,417187
IT,2022,F,Y44,44.0,ALL,TOTAL,404671
IT,2023,F,Y44,44.0,ALL,TOTAL,386392
IT,2024,F,Y44,44.0,ALL,TOTAL,374270
IT,2021,F,Y45,45.0,ALL,FRGAPO,52000
IT,2022,F,Y45,45.0,ALL,FRGAPO,53240
IT,2023,F,Y45,45.0,ALL,FRGAPO,53935
IT,2024,F,Y45,45.0,ALL,FRGAPO,54761
IT,2021,F,Y45,45.0,ALL,ITL,383229
IT,2022,F,Y45,45.0,ALL,ITL,365931
IT,2023,F,Y45,45.0,ALL,ITL,352187
IT,2024,F,Y45,45.0,ALL,ITL,333008
IT,2021,F,Y45,45.0,ALL,TOTAL,435229
IT,2022,F,Y45,45.0,ALL,TOTAL,419171
IT,2023,F,Y45,45.0,ALL,TOTAL,406122
IT,2024,F,Y45,45.0,ALL,TOTAL,387769
IT,2021,F,Y46,46.0,ALL,FRGAPO,50926
IT,2022,F,Y46,46.0,ALL,FRGAPO,52071
IT,2023,F,Y46,46.0,ALL,FRGAPO,52930
IT,2024,F,Y46,46.0,ALL,FRGAPO,53742
IT,2021,F,Y46,46.0,ALL,ITL,405421
IT,2022,F,Y46,46.0,ALL,ITL,385001
IT,2023,F,Y46,46.0,ALL,ITL,367355
IT,2024,F,Y46,46.0,ALL,ITL,353711
IT,2021,F,Y46,46.0,ALL,TOTAL,456347
IT,2022,F,Y46,46.0,ALL,TOTAL,437072
IT,2023,F,Y46,46.0,ALL,TOTAL,420285
IT,2024,F,Y46,46.0,ALL,TOTAL,407453
IT,2021,F,Y47,47.0,ALL,FRGAPO,49427
IT,2022,F,Y47,47.0,ALL,FRGAPO,50996
IT,2023,F,Y47,47.0,ALL,FRGAPO,51906
IT,2024,F,Y47,47.0,ALL,FRGAPO,52663
IT,2021,F,Y47,47.0,ALL,ITL,425214
IT,2022,F,Y47,47.0,ALL,ITL,407037
IT,2023,F,Y47,47.0,ALL,ITL,386445
IT,2024,F,Y47,47.0,ALL,ITL,368844
IT,2021,F,Y47,47.0,ALL,TOTAL,474641
IT,2022,F,Y47,47.0,ALL,TOTAL,458033
IT,2023,F,Y47,47.0,ALL,TOTAL,438351
IT,2024,F,Y47,47.0,ALL,TOTAL,421507
IT,2021,F,Y48,48.0,ALL,FRGAPO,46776
IT,2022,F,Y48,48.0,ALL,FRGAPO,49528
IT,2023,F,Y48,48.0,ALL,FRGAPO,50828
IT,2024,F,Y48,48.0,ALL,FRGAPO,51618
IT,2021,F,Y48,48.0,ALL,ITL,426299
IT,2022,F,Y48,48.0,ALL,ITL,426794
IT,2023,F,Y48,48.0,ALL,ITL,408289
IT,2024,F,Y48,48.0,ALL,ITL,387851
IT,2021,F,Y48,48.0,ALL,TOTAL,473075
IT,2022,F,Y48,48.0,ALL,TOTAL,476322
IT,2023,F,Y48,48.0,ALL,TOTAL,459117
IT,2024,F,Y48,48.0,ALL,TOTAL,439469
IT,2021,F,Y49,49.0,ALL,FRGAPO,46563
IT,2022,F,Y49,49.0,ALL,FRGAPO,46997
IT,2023,F,Y49,49.0,ALL,FRGAPO,49210
IT,2024,F,Y49,49.0,ALL,FRGAPO,50377
IT,2021,F,Y49,49.0,ALL,ITL,430152
IT,2022,F,Y49,49.0,ALL,ITL,427731
IT,2023,F,Y49,49.0,ALL,ITL,427987
IT,2024,F,Y49,49.0,ALL,ITL,409689
IT,2021,F,Y49,49.0,ALL,TOTAL,476715
IT,2022,F,Y49,49.0,ALL,TOTAL,474728
IT,2023,F,Y49,49.0,ALL,TOTAL,477197
IT,2024,F,Y49,49.0,ALL,TOTAL,460066
IT,2021,F,Y5,5.0,ALL,FRGAPO,31446
IT,2022,F,Y5,5.0,ALL,FRGAPO,31402
IT,2023,F,Y5,5.0,ALL,FRGAPO,29698
IT,2024,F,Y5,5.0,ALL,FRGAPO,28499
IT,2021,F,Y5,5.0,ALL,ITL,201598
IT,2022,F,Y5,5.0,ALL,ITL,195350
IT,2023,F,Y5,5.0,ALL,ITL,188990
IT,2024,F,Y5,5.0,ALL,ITL,183104
IT,2021,F,Y5,5.0,ALL,TOTAL,233044
IT,2022,F,Y5,5.0,ALL,TOTAL,226752
IT,2023,F,Y5,5.0,ALL,TOTAL,218688
IT,2024,F,Y5,5.0,ALL,TOTAL,211603
IT,2021,F,Y50,50.0,ALL,FRGAPO,45107
IT,2022,F,Y50,50.0,ALL,FRGAPO,46716
IT,2023,F,Y50,50.0,ALL,FRGAPO,46630
IT,2024,F,Y50,50.0,ALL,FRGAPO,48861
IT,2021,F,Y50,50.0,ALL,ITL,438064
IT,2022,F,Y50,50.0,ALL,ITL,431416
IT,2023,F,Y50,50.0,ALL,ITL,428878
IT,2024,F,Y50,50.0,ALL,ITL,429259
IT,2021,F,Y50,50.0,ALL,TOTAL,483171
IT,2022,F,Y50,50.0,ALL,TOTAL,478132
IT,2023,F,Y50,50.0,ALL,TOTAL,475508
IT,2024,F,Y50,50.0,ALL,TOTAL,478120
IT,2021,F,Y51,51.0,ALL,FRGAPO,44956
IT,2022,F,Y51,51.0,ALL,FRGAPO,45220
IT,2023,F,Y51,51.0,ALL,FRGAPO,46417
IT,2024,F,Y51,51.0,ALL,FRGAPO,46311
IT,2021,F,Y51,51.0,ALL,ITL,433451
IT,2022,F,Y51,51.0,ALL,ITL,439251
IT,2023,F,Y51,51.0,ALL,ITL,432479
IT,2024,F,Y51,51.0,ALL,ITL,429895
IT,2021,F,Y51,51.0,ALL,TOTAL,478407
IT,2022,F,Y51,51.0,ALL,TOTAL,484471
IT,2023,F,Y51,51.0,ALL,TOTAL,478896
IT,2024,F,Y51,51.0,ALL,TOTAL,476206
IT,2021,F,Y52,52.0,ALL,FRGAPO,44250
IT,2022,F,Y52,52.0,ALL,FRGAPO,45137
IT,2023,F,Y52,52.0,ALL,FRGAPO,45062
IT,2024,F,Y52,52.0,ALL,FRGAPO,45955
IT,2021,F,Y52,52.0,ALL,ITL,447303
IT,2022,F,Y52,52.0,ALL,ITL,434484
IT,2023,F,Y52,52.0,ALL,ITL,440028
IT,2024,F,Y52,52.0,ALL,ITL,433536
IT,2021,F,Y52,52.0,ALL,TOTAL,491553
IT,2022,F,Y52,52.0,ALL,TOTAL,479621
IT,2023,F,Y52,52.0,ALL,TOTAL,485090
IT,2024,F,Y52,52.0,ALL,TOTAL,479491
IT,2021,F,Y53,53.0,ALL,FRGAPO,44860
IT,2022,F,Y53,53.0,ALL,FRGAPO,44407
IT,2023,F,Y53,53.0,ALL,FRGAPO,44589
IT,2024,F,Y53,53.0,ALL,FRGAPO,44554
IT,2021,F,Y53,53.0,ALL,ITL,443092
IT,2022,F,Y53,53.0,ALL,ITL,448247
IT,2023,F,Y53,53.0,ALL,ITL,435265
IT,2024,F,Y53,53.0,ALL,ITL,441003
IT,2021,F,Y53,53.0,ALL,TOTAL,487952
IT,2022,F,Y53,53.0,ALL,TOTAL,492654
IT,2023,F,Y53,53.0,ALL,TOTAL,479854
IT,2024,F,Y53,53.0,ALL,TOTAL,485557
IT,2021,F,Y54,54.0,ALL,FRGAPO,42635
IT,2022,F,Y54,54.0,ALL,FRGAPO,45075
IT,2023,F,Y54,54.0,ALL,FRGAPO,43995
IT,2024,F,Y54,54.0,ALL,FRGAPO,44235
IT,2021,F,Y54,54.0,ALL,ITL,448258
IT,2022,F,Y54,54.0,ALL,ITL,443899
IT,2023,F,Y54,54.0,ALL,ITL,448937
IT,2024,F,Y54,54.0,ALL,ITL,436105
IT,2021,F,Y54,54.0,ALL,TOTAL,490893
IT,2022,F,Y54,54.0,ALL,TOTAL,488974
IT,2023,F,Y54,54.0,ALL,TOTAL,492932
IT,2024,F,Y54,54.0,ALL,TOTAL,480340
IT,2021,F,Y55,55.0,ALL,FRGAPO,35352
IT,2022,F,Y55,55.0,ALL,FRGAPO,42973
IT,2023,F,Y55,55.0,ALL,FRGAPO,44531
IT,2024,F,Y55,55.0,ALL,FRGAPO,43394
IT,2021,F,Y55,55.0,ALL,ITL,458456
IT,2022,F,Y55,55.0,ALL,ITL,448876
IT,2023,F,Y55,55.0,ALL,ITL,444503
IT,2024,F,Y55,55.0,ALL,ITL,449731
IT,2021,F,Y55,55.0,ALL,TOTAL,493808
IT,2022,F,Y55,55.0,ALL,TOTAL,491849
IT,2023,F,Y55,55.0,ALL,TOTAL,489034
IT,2024,F,Y55,55.0,ALL,TOTAL,493125
IT,2021,F,Y56,56.0,ALL,FRGAPO,34145
IT,2022,F,Y56,56.0,ALL,FRGAPO,35631
IT,2023,F,Y56,56.0,ALL,FRGAPO,42308
IT,2024,F,Y56,56.0,ALL,FRGAPO,44008
IT,2021,F,Y56,56.0,ALL,ITL,458623
IT,2022,F,Y56,56.0,ALL,ITL,458782
IT,2023,F,Y56,56.0,ALL,ITL,449368
IT,2024,F,Y56,56.0,ALL,ITL,445202
IT,2021,F,Y56,56.0,ALL,TOTAL,492768
IT,2022,F,Y56,56.0,ALL,TOTAL,494413
IT,2023,F,Y56,56.0,ALL,TOTAL,491676
IT,2024,F,Y56,56.0,ALL,TOTAL,489210
IT,2021,F,Y57,57.0,ALL,FRGAPO,34177
IT,2022,F,Y57,57.0,ALL,FRGAPO,34375
IT,2023,F,Y57,57.0,ALL,FRGAPO,35288
IT,2024,F,Y57,57.0,ALL,FRGAPO,41663
IT,2021,F,Y57,57.0,ALL,ITL,465148
IT,2022,F,Y57,57.0,ALL,ITL,458749
IT,2023,F,Y57,57.0,ALL,ITL,458990
IT,2024,F,Y57,57.0,ALL,ITL,449895
IT,2021,F,Y57,57.0,ALL,TOTAL,499325
IT,2022,F,Y57,57.0,ALL,TOTAL,493124
IT,2023,F,Y57,57.0,ALL,TOTAL,494278
IT,2024,F,Y57,57.0,ALL,TOTAL,491558
IT,2021,F,Y58,58.0,ALL,FRGAPO,33136
IT,2022,F,Y58,58.0,ALL,FRGAPO,34468
IT,2023,F,Y58,58.0,ALL,FRGAPO,33990
IT,2024,F,Y58,58.0,ALL,FRGAPO,34922
IT,2021,F,Y58,58.0,ALL,ITL,437040
IT,2022,F,Y58,58.0,ALL,ITL,465280
IT,2023,F,Y58,58.0,ALL,ITL,458732
IT,2024,F,Y58,58.0,ALL,ITL,459274
IT,2021,F,Y58,58.0,ALL,TOTAL,470176
IT,2022,F,Y58,58.0,ALL,TOTAL,499748
IT,2023,F,Y58,58.0,ALL,TOTAL,492722
IT,2024,F,Y58,58.0,ALL,TOTAL,494196
IT,2021,F,Y59,59.0,ALL,FRGAPO,31893
IT,2022,F,Y59,59.0,ALL,FRGAPO,33456
IT,2023,F,Y59,59.0,ALL,FRGAPO,33999
IT,2024,F,Y59,59.0,ALL,FRGAPO,33582
IT,2021,F,Y59,59.0,ALL,ITL,422524
IT,2022,F,Y59,59.0,ALL,ITL,437014
IT,2023,F,Y59,59.0,ALL,ITL,465139
IT,2024,F,Y59,59.0,ALL,ITL,458866
IT,2021,F,Y59,59.0,ALL,TOTAL,454417
IT,2022,F,Y59,59.0,ALL,TOTAL,470470
IT,2023,F,Y59,59.0,ALL,TOTAL,499138
IT,2024,F,Y59,59.0,ALL,TOTAL,492448
IT,2021,F,Y6,6.0,ALL,FRGAPO,31273
IT,2022,F,Y6,6.0,ALL,FRGAPO,30800
IT,2023,F,Y6,6.0,ALL,FRGAPO,30741
IT,2024,F,Y6,6.0,ALL,FRGAPO,29012
IT,2021,F,Y6,6.0,ALL,ITL,207250
IT,2022,F,Y6,6.0,ALL,ITL,203512
IT,2023,F,Y6,6.0,ALL,ITL,197010
