DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,16,2022,6,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,16,2023,11,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,16,2024,14,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,16,2025,13,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,17,2019,2,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,17,2020,0,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,17,2021,0,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,17,2022,5,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,17,2023,8,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,17,2024,5,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,17,2025,7,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,2,2019,320037,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,2,2020,323684,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,2,2021,327576,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,2,2022,331427,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,2,2023,336934,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,2,2024,354828,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,2,2025,344126,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,3,2019,23655,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,3,2020,25692,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,3,2021,27612,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,3,2022,30134,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,3,2023,32757,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,3,2024,36951,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,3,2025,37896,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,4,2019,6403,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,4,2020,6338,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,4,2021,6265,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,4,2022,6445,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,4,2023,6765,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,4,2024,6963,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,4,2025,6515,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,99,2019,401980,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,99,2020,411026,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,99,2021,420581,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,99,2022,431801,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,99,2023,447787,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,99,2024,479751,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,99,2025,473532,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y59,99,2026,474423,e,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,1,2019,272398,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,1,2020,260833,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,1,2021,257712,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,1,2022,252296,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,1,2023,247005,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,1,2024,241613,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,1,2025,233061,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,99,2019,272398,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,99,2020,260833,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,99,2021,257712,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,99,2022,252296,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,99,2023,247005,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,99,2024,241613,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,99,2025,233061,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y6,99,2026,224850,e,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,1,2019,46734,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,1,2020,50749,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,1,2021,52505,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,1,2022,58253,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,1,2023,63161,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,1,2024,69324,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,1,2025,78592,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,15,2019,257,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,15,2020,264,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,15,2021,334,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,15,2022,408,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,15,2023,480,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,15,2024,579,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,15,2025,637,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,16,2019,2,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,16,2020,8,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,16,2021,6,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,16,2022,8,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,16,2023,9,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,16,2024,13,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,16,2025,19,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,17,2019,3,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,17,2020,3,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,17,2021,1,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,17,2022,1,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,17,2023,6,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,17,2024,13,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,17,2025,7,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,2,2019,306194,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,2,2020,317265,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,2,2021,320241,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,2,2022,326403,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,2,2023,327618,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,2,2024,334588,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,2,2025,352637,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,3,2019,21508,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,3,2020,24550,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,3,2021,25925,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,3,2022,28645,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,3,2023,31313,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,3,2024,34033,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,3,2025,38031,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,4,2019,6961,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,4,2020,6933,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,4,2021,6922,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,4,2022,6887,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,4,2023,7171,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,4,2024,7311,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,4,2025,7487,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,99,2019,381659,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,99,2020,399772,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,99,2021,405934,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,99,2022,420605,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,99,2023,429758,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,99,2024,445861,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,99,2025,477410,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y60,99,2026,470861,e,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,1,2019,43649,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,1,2020,45931,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,1,2021,48416,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,1,2022,52214,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,1,2023,57803,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,1,2024,61879,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,1,2025,67847,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,15,2019,227,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,15,2020,273,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,15,2021,288,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,15,2022,357,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,15,2023,465,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,15,2024,534,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,15,2025,614,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,16,2019,1,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,16,2020,4,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,16,2021,9,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,16,2022,6,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,16,2023,10,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,16,2024,10,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,16,2025,15,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,17,2019,0,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,17,2020,3,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,17,2021,3,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,17,2022,3,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,17,2023,3,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,17,2024,6,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,17,2025,11,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,2,2019,304365,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,2,2020,303271,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,2,2021,313385,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,2,2022,318780,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,2,2023,322367,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,2,2024,325164,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,2,2025,332313,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,3,2019,21217,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,3,2020,22423,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,3,2021,24680,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,3,2022,26935,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,3,2023,29484,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,3,2024,32349,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,3,2025,34807,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,4,2019,7432,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,4,2020,7480,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,4,2021,7515,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,4,2022,7532,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,4,2023,8147,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,4,2024,7788,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,4,2025,7801,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,99,2019,376891,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,99,2020,379385,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,99,2021,394296,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,99,2022,405827,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,99,2023,418279,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,99,2024,427730,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,99,2025,443408,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y61,99,2026,474560,e,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,1,2019,39832,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,1,2020,42902,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,1,2021,43701,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,1,2022,47997,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,1,2023,51988,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,1,2024,56708,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,1,2025,60491,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,15,2019,194,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,15,2020,248,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,15,2021,302,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,15,2022,319,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,15,2023,401,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,15,2024,499,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,15,2025,545,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,16,2019,1,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,16,2020,1,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,16,2021,5,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,16,2022,8,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,16,2023,13,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,16,2024,11,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,16,2025,12,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,17,2019,5,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,17,2020,1,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,17,2021,4,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,17,2022,3,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,17,2023,4,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,17,2024,4,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,17,2025,8,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,2,2019,300065,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,2,2020,301276,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,2,2021,299271,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,2,2022,311838,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,2,2023,314754,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,2,2024,319798,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,2,2025,322730,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,3,2019,19550,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,3,2020,21770,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,3,2021,22460,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,3,2022,25455,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,3,2023,27601,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,3,2024,30354,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,3,2025,33102,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,4,2019,8266,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,4,2020,8074,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,4,2021,8081,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,4,2022,8235,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,4,2023,8762,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,4,2024,8687,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,4,2025,8356,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,99,2019,367913,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,99,2020,374272,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,99,2021,373824,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,99,2022,393855,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,99,2023,403523,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,99,2024,416061,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,99,2025,425244,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y62,99,2026,440435,e,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,IT,JAN,1,Y63,1,2019,36887,,,,,,,,,,
