DATAFLOW,FREQ,REF_AREA,INDICATOR,GENDER,AGE_NOCLASS,MARITAL_STATUS,CITIZENSHIP,AREA_CONTRY_CITIZEN,USUAL_RESID_1Y,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_INDICATOR,NOTE_GENDER,NOTE_AGE_NOCLASS,NOTE_MARITAL_STATUS,NOTE_CITIZENSHIP,NOTE_AREA_CONTRY_CITIZEN,NOTE_USUAL_RESID_1Y,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y4,ALL,TOTAL,ALL,ALL,2024,170,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,FRGAPO,ALL,ALL,2021,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,FRGAPO,ALL,ALL,2022,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,FRGAPO,ALL,ALL,2023,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,FRGAPO,ALL,ALL,2024,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,ITL,ALL,ALL,2021,193,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,ITL,ALL,ALL,2022,182,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,ITL,ALL,ALL,2023,193,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,ITL,ALL,ALL,2024,165,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,TOTAL,ALL,ALL,2021,196,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,TOTAL,ALL,ALL,2022,183,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,TOTAL,ALL,ALL,2023,195,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y40,ALL,TOTAL,ALL,ALL,2024,166,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,FRGAPO,ALL,ALL,2021,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,FRGAPO,ALL,ALL,2022,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,FRGAPO,ALL,ALL,2023,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,FRGAPO,ALL,ALL,2024,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,ITL,ALL,ALL,2021,203,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,ITL,ALL,ALL,2022,189,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,ITL,ALL,ALL,2023,189,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,ITL,ALL,ALL,2024,192,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,TOTAL,ALL,ALL,2021,205,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,TOTAL,ALL,ALL,2022,192,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,TOTAL,ALL,ALL,2023,190,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y41,ALL,TOTAL,ALL,ALL,2024,194,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,FRGAPO,ALL,ALL,2021,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,FRGAPO,ALL,ALL,2022,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,FRGAPO,ALL,ALL,2023,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,FRGAPO,ALL,ALL,2024,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,ITL,ALL,ALL,2021,206,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,ITL,ALL,ALL,2022,203,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,ITL,ALL,ALL,2023,193,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,ITL,ALL,ALL,2024,187,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,TOTAL,ALL,ALL,2021,209,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,TOTAL,ALL,ALL,2022,205,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,TOTAL,ALL,ALL,2023,196,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y42,ALL,TOTAL,ALL,ALL,2024,188,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y43,ALL,FRGAPO,ALL,ALL,2022,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y43,ALL,FRGAPO,ALL,ALL,2023,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y43,ALL,FRGAPO,ALL,ALL,2024,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y43,ALL,ITL,ALL,ALL,2021,204,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y43,ALL,ITL,ALL,ALL,2022,196,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y43,ALL,ITL,ALL,ALL,2023,200,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y43,ALL,ITL,ALL,ALL,2024,196,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y43,ALL,TOTAL,ALL,ALL,2021,204,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y43,ALL,TOTAL,ALL,ALL,2022,199,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y43,ALL,TOTAL,ALL,ALL,2023,202,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y43,ALL,TOTAL,ALL,ALL,2024,199,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y44,ALL,FRGAPO,ALL,ALL,2021,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y44,ALL,FRGAPO,ALL,ALL,2023,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y44,ALL,FRGAPO,ALL,ALL,2024,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y44,ALL,ITL,ALL,ALL,2021,185,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y44,ALL,ITL,ALL,ALL,2022,204,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y44,ALL,ITL,ALL,ALL,2023,199,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y44,ALL,ITL,ALL,ALL,2024,197,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y44,ALL,TOTAL,ALL,ALL,2021,188,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y44,ALL,TOTAL,ALL,ALL,2022,204,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y44,ALL,TOTAL,ALL,ALL,2023,202,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y44,ALL,TOTAL,ALL,ALL,2024,199,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y45,ALL,FRGAPO,ALL,ALL,2021,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y45,ALL,FRGAPO,ALL,ALL,2022,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y45,ALL,FRGAPO,ALL,ALL,2024,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y45,ALL,ITL,ALL,ALL,2021,229,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y45,ALL,ITL,ALL,ALL,2022,189,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y45,ALL,ITL,ALL,ALL,2023,204,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y45,ALL,ITL,ALL,ALL,2024,204,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y45,ALL,TOTAL,ALL,ALL,2021,231,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y45,ALL,TOTAL,ALL,ALL,2022,192,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y45,ALL,TOTAL,ALL,ALL,2023,204,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y45,ALL,TOTAL,ALL,ALL,2024,207,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y46,ALL,FRGAPO,ALL,ALL,2021,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y46,ALL,FRGAPO,ALL,ALL,2022,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y46,ALL,FRGAPO,ALL,ALL,2023,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y46,ALL,ITL,ALL,ALL,2021,228,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y46,ALL,ITL,ALL,ALL,2022,225,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y46,ALL,ITL,ALL,ALL,2023,181,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y46,ALL,ITL,ALL,ALL,2024,200,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y46,ALL,TOTAL,ALL,ALL,2021,229,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y46,ALL,TOTAL,ALL,ALL,2022,227,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y46,ALL,TOTAL,ALL,ALL,2023,183,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y46,ALL,TOTAL,ALL,ALL,2024,200,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,FRGAPO,ALL,ALL,2021,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,FRGAPO,ALL,ALL,2022,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,FRGAPO,ALL,ALL,2023,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,FRGAPO,ALL,ALL,2024,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,ITL,ALL,ALL,2021,200,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,ITL,ALL,ALL,2022,228,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,ITL,ALL,ALL,2023,220,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,ITL,ALL,ALL,2024,179,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,TOTAL,ALL,ALL,2021,202,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,TOTAL,ALL,ALL,2022,229,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,TOTAL,ALL,ALL,2023,222,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y47,ALL,TOTAL,ALL,ALL,2024,180,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y48,ALL,FRGAPO,ALL,ALL,2021,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y48,ALL,FRGAPO,ALL,ALL,2022,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y48,ALL,FRGAPO,ALL,ALL,2023,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y48,ALL,ITL,ALL,ALL,2021,232,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y48,ALL,ITL,ALL,ALL,2022,204,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y48,ALL,ITL,ALL,ALL,2023,232,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y48,ALL,ITL,ALL,ALL,2024,218,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y48,ALL,TOTAL,ALL,ALL,2021,233,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y48,ALL,TOTAL,ALL,ALL,2022,206,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y48,ALL,TOTAL,ALL,ALL,2023,233,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y48,ALL,TOTAL,ALL,ALL,2024,218,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,FRGAPO,ALL,ALL,2021,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,FRGAPO,ALL,ALL,2022,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,FRGAPO,ALL,ALL,2023,4,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,FRGAPO,ALL,ALL,2024,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,ITL,ALL,ALL,2021,219,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,ITL,ALL,ALL,2022,233,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,ITL,ALL,ALL,2023,199,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,ITL,ALL,ALL,2024,231,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,TOTAL,ALL,ALL,2021,220,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,TOTAL,ALL,ALL,2022,234,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,TOTAL,ALL,ALL,2023,203,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y49,ALL,TOTAL,ALL,ALL,2024,232,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,FRGAPO,ALL,ALL,2021,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,FRGAPO,ALL,ALL,2022,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,FRGAPO,ALL,ALL,2023,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,FRGAPO,ALL,ALL,2024,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,ITL,ALL,ALL,2021,154,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,ITL,ALL,ALL,2022,147,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,ITL,ALL,ALL,2023,150,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,ITL,ALL,ALL,2024,154,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,TOTAL,ALL,ALL,2021,156,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,TOTAL,ALL,ALL,2022,149,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,TOTAL,ALL,ALL,2023,153,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y5,ALL,TOTAL,ALL,ALL,2024,156,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y50,ALL,FRGAPO,ALL,ALL,2021,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y50,ALL,FRGAPO,ALL,ALL,2022,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y50,ALL,FRGAPO,ALL,ALL,2023,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y50,ALL,FRGAPO,ALL,ALL,2024,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y50,ALL,ITL,ALL,ALL,2021,220,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y50,ALL,ITL,ALL,ALL,2022,214,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y50,ALL,ITL,ALL,ALL,2023,233,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y50,ALL,ITL,ALL,ALL,2024,201,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y50,ALL,TOTAL,ALL,ALL,2021,223,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y50,ALL,TOTAL,ALL,ALL,2022,215,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082048,RESPOP_AV,M,Y50,ALL,TOTAL,ALL,ALL,2023,234,,,,,,SETA_FILTER,,,,,,,,
